           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         2.5000000000         1.2207455399         0.4748526863        11.0936455714 
        0.0050000000         2.5000000000         1.2130986854        -0.0756466995        -0.3195700370 
        0.0100000000         2.5000000000         1.2130986854        -0.2591464947        -0.3195700370 
        0.0150000000         2.5000000000         1.2232944913         0.1078530958        14.8980507743 
        0.0200000000         2.5000000000         1.2232944913         0.1078530958        14.8980507743 
        0.0250000000         2.5000000000         1.2283923943         0.1078530958        22.5068611799 
        0.0300000000         2.5000000000         1.2334902973         0.1078530958        30.1156715856 
        0.0350000000         2.5000000000         1.2334902973         0.6583524815        30.1156715856 
        0.0400000000         2.5000000000         1.2309413458        -0.2591464947        26.3112663828 
        0.0450000000         2.5000000000         1.2309413458        -0.2591464947        26.3112663828 
        0.0500000000         2.5000000000         1.2411371518         0.2913528910        41.5288871941 
        0.0550000000         2.5000000000         1.2411371518         0.4748526863        41.5288871941 
        0.0600000000         2.5000000000         1.2513329577         0.4748526863        56.7465080054 
        0.0650000000         2.5000000000         1.2487840062         0.6583524815        52.9421028026 
        0.0700000000         2.5000000000         1.2538819092         1.3923516625        60.5509132082 
        0.0750000000         2.5000000000         1.2487840062         1.2088518673        52.9421028026 
        0.0800000000         2.5000000000         1.2564308607         1.7593512530        64.3553184111 
        0.0850000000         2.5000000000         1.2513329577         1.7593512530        56.7465080054 
        0.0900000000         2.5000000000         1.2487840062         1.2088518673        52.9421028026 
        0.0950000000         2.5000000000         1.2513329577         2.1263508435        56.7465080054 
        0.1000000000         2.5000000000         1.2564308607         3.0438498198        64.3553184111 
        0.1050000000         2.5000000000         1.2513329577         2.6768502293        56.7465080054 
        0.1100000000         2.5000000000         1.2462350547         2.8603500245        49.1376975997 
        0.1150000000         2.5000000000         1.2436861032         2.6768502293        45.3332923969 
        0.1200000000         2.5000000000         1.2487840062         3.4108494103        52.9421028026 
        0.1250000000         2.5000000000         1.2538819092         4.1448485913        60.5509132082 
        0.1300000000         2.5000000000         1.2487840062         3.7778490008        52.9421028026 
        0.1350000000         2.5000000000         1.2436861032         3.9613487960        45.3332923969 
        0.1400000000         2.5000000000         1.2564308607         5.0623475675        64.3553184111 
        0.1450000000         2.5000000000         1.2487840062         4.6953479770        52.9421028026 
        0.1500000000         2.5000000000         1.2513329577         4.8788477723        56.7465080054 
        0.1550000000         2.5000000000         1.2436861032         5.0623475675        45.3332923969 
