           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -0.0800000000         1.2207455399        20.2928305731        11.5425653854 
        0.0050000000        -0.0800000000         1.2080007824        19.1918318016        -7.4794606288 
        0.0100000000        -0.0800000000         1.2054518309        19.3753315969       -11.2838658316 
        0.0150000000        -0.0800000000         1.2130986854        19.7423311874         0.1293497769 
        0.0200000000        -0.0800000000         1.2080007824        19.3753315969        -7.4794606288 
        0.0250000000        -0.0800000000         1.2080007824        19.3753315969        -7.4794606288 
        0.0300000000        -0.0800000000         1.2130986854        19.5588313921         0.1293497769 
        0.0350000000        -0.0800000000         1.2130986854        19.5588313921         0.1293497769 
        0.0400000000        -0.0800000000         1.2105497339        19.7423311874        -3.6750554259 
        0.0450000000        -0.0800000000         1.2130986854        19.7423311874         0.1293497769 
        0.0500000000        -0.0800000000         1.2130986854        19.5588313921         0.1293497769 
        0.0550000000        -0.0800000000         1.2207455399        20.1093307779        11.5425653854 
        0.0600000000        -0.0800000000         1.2207455399        20.2928305731        11.5425653854 
        0.0650000000        -0.0800000000         1.2181965884        20.1093307779         7.7381601826 
        0.0700000000        -0.0800000000         1.2130986854        19.5588313921         0.1293497769 
        0.0750000000        -0.0800000000         1.2130986854        19.7423311874         0.1293497769 
        0.0800000000        -0.0800000000         1.2054518309        19.3753315969       -11.2838658316 
        0.0850000000        -0.0800000000         1.2130986854        19.5588313921         0.1293497769 
        0.0900000000        -0.0800000000         1.2130986854        19.5588313921         0.1293497769 
        0.0950000000        -0.0800000000         1.2207455399        20.1093307779        11.5425653854 
        0.1000000000        -0.0800000000         1.2130986854        19.7423311874         0.1293497769 
        0.1050000000        -0.0800000000         1.2105497339        20.1093307779        -3.6750554259 
        0.1100000000        -0.0800000000         1.2080007824        19.1918318016        -7.4794606288 
        0.1150000000        -0.0800000000         1.2054518309        19.3753315969       -11.2838658316 
        0.1200000000        -0.0800000000         1.2130986854        19.7423311874         0.1293497769 
        0.1250000000        -0.0800000000         1.2105497339        19.5588313921        -3.6750554259 
        0.1300000000        -0.0800000000         1.2054518309        19.5588313921       -11.2838658316 
        0.1350000000        -0.0800000000         1.1723154616        18.8248322111       -60.7411334684 
        0.1400000000        -0.0800000000         1.1340811893        19.0083320064      -117.8072115108 
        0.1450000000        -0.0800000000         1.1009448200        18.2743328254      -167.2644791476 
        0.1500000000        -0.0800000000         1.0983958685        16.9898342587      -171.0688843504 
        0.1550000000        -0.0800000000         1.1060427230        16.8063344634      -159.6556687419 
        0.1600000000        -0.0800000000         1.1034937715        15.8888354872      -163.4600739448 
        0.1650000000        -0.0800000000         1.1187874804        15.7053356919      -140.6336427278 
        0.1700000000        -0.0800000000         1.1187874804        14.4208371252      -140.6336427278 
        0.1750000000        -0.0800000000         1.1315322379        14.0538375347      -121.6116167136 
        0.1800001000        -0.0800000000         1.1315322379        12.9528387632      -121.6116167136 
        0.1850000000        -0.0800000000         1.1366301408        12.9528387632      -114.0028063080 
        0.1900000000        -0.0800000000         1.1315322379        12.0353397869      -121.6116167136 
        0.1950000000        -0.0800000000         1.1315322379        10.9343410155      -121.6116167136 
        0.2000000000        -0.0800000000         1.1289832864        10.2003418345      -125.4160219165 
        0.2050000000        -0.0800000000         1.1162385289         9.4663426535      -144.4380479306 
        0.2100001000        -0.0800000000         1.1187874804         8.9158432677      -140.6336427278 
        0.2150000000        -0.0800000000         1.1264343349         8.7323434725      -129.2204271193 
        0.2200000000        -0.0800000000         1.1289832864         7.9983442915      -125.4160219165 
        0.2250000000        -0.0800000000         1.1289832864         7.2643451105      -125.4160219165 
        0.2300000000        -0.0800000000         1.1315322379         6.5303459295      -121.6116167136 
        0.2350000000        -0.0800000000         1.1289832864         5.7963467485      -125.4160219165 
        0.2400001000        -0.0800000000         1.1213364319         4.8788477723      -136.8292375250 
        0.2450000000        -0.0800000000         1.1162385289         3.9613487960      -144.4380479306 
        0.2500000000        -0.0800000000         1.1136895775         3.4108494103      -148.2424531334 
        0.2550000000        -0.0800000000         1.1162385289         2.4933504340      -144.4380479306 
        0.2600000000        -0.0800000000         1.1187874804         2.1263508435      -140.6336427278 
        0.2650000000        -0.0800000000         1.1213364319         1.3923516625      -136.8292375250 
        0.2700000000        -0.0800000000         1.1289832864         1.2088518673      -125.4160219165 
        0.2750000000        -0.0800000000         1.1315322379         0.8418522768      -121.6116167136 
        0.2800000000        -0.0800000000         1.1264343349        -0.2591464947      -129.2204271193 
        0.2850000000        -0.0800000000         1.1289832864         0.6583524815      -125.4160219165 
        0.2900001000        -0.0800000000         1.1187874804         0.2913528910      -140.6336427278 
        0.2950000000        -0.0800000000         1.1136895775        -0.0756466995      -148.2424531334 
        0.3000000000        -0.0800000000         1.1136895775        -0.0756466995      -148.2424531334 
        0.3050000000        -0.0800000000         1.1111406260        -0.4426462900      -152.0468583363 
        0.3100000000        -0.0800000000         1.1136895775        -0.4426462900      -148.2424531334 
        0.3150000000        -0.0800000000         1.1136895775         0.2913528910      -148.2424531334 
        0.3200000000        -0.0800000000         1.1162385289        -0.0756466995      -144.4380479306 
        0.3250000000        -0.0800000000         1.1111406260        -0.4426462900      -152.0468583363 
        0.3300000000        -0.0800000000         1.1162385289        -0.0756466995      -144.4380479306 
        0.3350000000        -0.0800000000         1.1136895775         0.2913528910      -148.2424531334 
        0.3400000000        -0.0800000000         1.1187874804        80.2972636194      -140.6336427278 
        0.3450000000        -0.0800000000         1.1111406260        79.1962648479      -152.0468583363 
        0.3500001000        -0.0800000000         1.1187874804        78.6457654622      -140.6336427278 
        0.3550001000        -0.0800000000         1.1213364319        79.7467642336      -136.8292375250 
        0.3600000000        -0.0800000000         1.1136895775        79.3797646431      -148.2424531334 
        0.3650000000        -0.0800000000         1.1136895775        79.5632644384      -148.2424531334 
        0.3700000000        -0.0800000000         1.1111406260       358.8499528066      -152.0468583363 
        0.3750000000        -0.0800000000         1.0983958685       359.4004521924      -171.0688843504 
        0.3800000000        -0.0800000000         1.1060427230       359.4004521924      -159.6556687419 
        0.3850000000        -0.0800000000         1.1136895775       359.9509515781      -148.2424531334 
        0.3900000000        -0.0800000000         1.1187874804       360.1344513734      -140.6336427278 
        0.3950000000        -0.0800000000         1.1162385289       359.9509515781      -144.4380479306 
        0.4000000000        -0.0800000000         1.1187874804       360.3179511686      -140.6336427278 
        0.4050000000        -0.0800000000         1.1162385289       359.9509515781      -144.4380479306 
        0.4100000000        -0.0800000000         1.1264343349       360.5014509639      -129.2204271193 
        0.4150001000        -0.0800000000         1.1213364319       360.5014509639      -136.8292375250 
        0.4200001000        -0.0800000000         1.1187874804       359.9509515781      -140.6336427278 
        0.4250000000        -0.0800000000         1.1187874804       359.9509515781      -140.6336427278 
        0.4300000000        -0.0800000000         1.1111406260       358.8499528066      -152.0468583363 
        0.4350000000        -0.0800000000         1.1085916745       358.4829532161      -155.8512635391 
        0.4400000000        -0.0800000000         1.1111406260       358.1159536256      -152.0468583363 
        0.4450000000        -0.0800000000         1.1136895775       357.3819544446      -148.2424531334 
        0.4500000000        -0.0800000000         1.1238853834       357.3819544446      -133.0248323221 
        0.4550000000        -0.0800000000         1.1136895775       355.9139560826      -148.2424531334 
        0.4600000000        -0.0800000000         1.1238853834       355.1799569017      -133.0248323221 
        0.4650000000        -0.0800000000         1.1162385289       354.4459577207      -144.4380479306 
        0.4700000000        -0.0800000000         1.1136895775       353.7119585397      -148.2424531334 
        0.4750001000        -0.0800000000         1.1187874804       353.3449589492      -140.6336427278 
        0.4800001000        -0.0800000000         1.1111406260       352.0604603824      -152.0468583363 
        0.4850000000        -0.0800000000         1.1111406260       350.7759618157      -152.0468583363 
        0.4900000000        -0.0800000000         1.1162385289       350.4089622252      -144.4380479306 
        0.4950000000        -0.0800000000         1.1136895775       350.0419626347      -148.2424531334 
        0.5000000000        -0.0800000000         1.1060427230       348.5739642727      -159.6556687419 
        0.5050000000        -0.0800000000         1.1034937715       347.8399650917      -163.4600739448 
        0.5100000000        -0.0800000000         1.1187874804       347.8399650917      -140.6336427278 
        0.5150000000        -0.0800000000         1.1085916745       346.7389663202      -155.8512635391 
        0.5200000000        -0.0800000000         1.1187874804       345.6379675487      -140.6336427278 
        0.5250000000        -0.0800000000         1.1111406260       345.0874681630      -152.0468583363 
        0.5300000000        -0.0800000000         1.1136895775       344.3534689820      -148.2424531334 
        0.5350000000        -0.0800000000         1.1060427230       343.2524702105      -159.6556687419 
        0.5400000000        -0.0800000000         1.1060427230       342.7019708248      -159.6556687419 
        0.5450000000        -0.0800000000         1.1060427230       341.4174722580      -159.6556687419 
        0.5500000000        -0.0800000000         1.1162385289       340.6834730770      -144.4380479306 
        0.5550000000        -0.0800000000         1.1315322379       341.2339724628      -121.6116167136 
        0.5600000000        -0.0800000000         1.1187874804       339.7659741008      -140.6336427278 
        0.5650000000        -0.0800000000         1.1111406260       339.0319749198      -152.0468583363 
        0.5700001000        -0.0800000000         1.1111406260       338.4814755340      -152.0468583363 
        0.5750001000        -0.0800000000         1.1187874804       337.9309761483      -140.6336427278 
        0.5800001000        -0.0800000000         1.1213364319       337.1969769673      -136.8292375250 
        0.5850000000        -0.0800000000         1.1111406260       335.3619790148      -152.0468583363 
        0.5900000000        -0.0800000000         1.1111406260       335.3619790148      -152.0468583363 
        0.5950000000        -0.0800000000         1.1187874804       334.9949794243      -140.6336427278 
        0.6000000000        -0.0800000000         1.1136895775       333.7104808576      -148.2424531334 
        0.6050000000        -0.0800000000         1.1136895775       332.9764816766      -148.2424531334 
        0.6100000000        -0.0800000000         1.1213364319       332.7929818813      -136.8292375250 
        0.6150000000        -0.0800000000         1.1111406260       331.6919831098      -152.0468583363 
        0.6200000000        -0.0800000000         1.1034937715       330.4074845431      -163.4600739448 
        0.6250000000        -0.0800000000         1.1136895775       330.0404849526      -148.2424531334 
        0.6300000000        -0.0800000000         1.1187874804       329.1229859764      -140.6336427278 
        0.6350000000        -0.0800000000         1.1136895775       328.3889867954      -148.2424531334 
        0.6400000000        -0.0800000000         1.1034937715       327.4714878191      -163.4600739448 
        0.6450000000        -0.0800000000         1.1136895775       327.4714878191      -148.2424531334 
        0.6500000000        -0.0800000000         1.1111406260       326.5539888429      -152.0468583363 
        0.6550000000        -0.0800000000         1.1085916745       325.8199896619      -155.8512635391 
        0.6600000000        -0.0800000000         1.1034937715       323.9849917094      -163.4600739448 
