           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         2.5000000000         1.2181965884       135.5307019892         7.2892403686 
        0.0050000000         2.5000000000         1.2130986854       134.9802026034        -0.3195700370 
        0.0100000000         2.5000000000         1.2130986854       134.9802026034        -0.3195700370 
        0.0150000000         2.5000000000         1.2105497339       134.4297032177        -4.1239752399 
        0.0200000000         2.5000000000         1.2232944913       134.9802026034        14.8980507743 
        0.0250000000         2.5000000000         1.2283923943       134.9802026034        22.5068611799 
        0.0300000000         2.5000000000         1.2283923943       135.1637023987        22.5068611799 
        0.0350000000         2.5000000000         1.2232944913       135.3472021939        14.8980507743 
        0.0400000000         2.5000000000         1.2360392488       135.7142017844        33.9200767884 
        0.0450000000         2.5000000000         1.2309413458       135.5307019892        26.3112663828 
        0.0500000000         2.5000000000         1.2309413458       135.1637023987        26.3112663828 
        0.0550000000         2.5000000000         1.2360392488       136.2647011702        33.9200767884 
        0.0600059000         2.5000000000         1.2334902973       135.8977015797        30.1156715856 
        0.0650000000         2.5000000000         1.2309413458       136.0812013749        26.3112663828 
        0.0700000000         2.5000000000         1.2258434428       135.5307019892        18.7024559771 
        0.0750000000         2.5000000000         1.2411371518       136.9987003512        41.5288871941 
        0.0800000000         2.5000000000         1.2360392488       136.6317007607        33.9200767884 
        0.0850000000         2.5000000000         1.2436861032       137.1822001464        45.3332923969 
        0.0900000000         2.5000000000         1.2334902973       136.4482009654        30.1156715856 
        0.0950000000         2.5000000000         1.2360392488       137.3656999417        33.9200767884 
        0.1000000000         2.5000000000         1.2411371518       137.3656999417        41.5288871941 
        0.1050000000         2.5000000000         1.2334902973       136.9987003512        30.1156715856 
        0.1100000000         2.5000000000         1.2487840062       138.0996991227        52.9421028026 
        0.1150000000         2.5000000000         1.2360392488       137.5491997369        33.9200767884 
        0.1200000000         2.5000000000         1.2385882003       137.9161993274        37.7244819913 
        0.1250000000         2.5000000000         1.2487840062       138.8336983037        52.9421028026 
        0.1300000000         2.5000000000         1.2334902973       137.9161993274        30.1156715856 
        0.1350010000         2.5000000000         1.2436861032       138.6501985084        45.3332923969 
        0.1400000000         2.5000000000         1.2436861032       139.0171980989        45.3332923969 
        0.1450000000         2.5000000000         1.2411371518       138.6501985084        41.5288871941 
        0.1500000000         2.5000000000         1.2411371518       139.9346970752        41.5288871941 
        0.1550000000         2.5000000000         1.2411371518       139.7511972799        41.5288871941 
        0.1600000000         2.5000000000         1.2360392488       139.2006978942        33.9200767884 
        0.1650000000         2.5000000000         1.2513329577       140.4851964609        56.7465080054 
        0.1700000000         2.5000000000         1.2436861032       140.1181968704        45.3332923969 
        0.1750000000         2.5000000000         1.2385882003       139.9346970752        37.7244819913 
        0.1800001000         2.5000000000         1.2538819092       141.0356958466        60.5509132082 
        0.1850000000         2.5000000000         1.2436861032       140.8521960514        45.3332923969 
        0.1900027000         2.5000000000         1.2462350547       141.4026954371        49.1376975997 
        0.1950000000         2.5000000000         1.2385882003       141.0356958466        37.7244819913 
        0.2000000000         2.5000000000         1.2385882003       141.2191956419        37.7244819913 
        0.2050000000         2.5000000000         1.2462350547       141.9531948229        49.1376975997 
        0.2100001000         2.5000000000         1.2411371518       141.5861952324        41.5288871941 
        0.2150000000         2.5000000000         1.2462350547       142.3201944134        49.1376975997 
        0.2200000000         2.5000000000         1.2564308607       142.8706937991        64.3553184111 
        0.2250021000         2.5000000000         1.2513329577       142.8706937991        56.7465080054 
        0.2300000000         2.5000000000         1.2487840062       143.7881927754        52.9421028026 
        0.2350000000         2.5000000000         1.2462350547       143.6046929801        49.1376975997 
        0.2400001000         2.5000000000         1.2411371518       143.7881927754        41.5288871941 
        0.2450000000         2.5000000000         1.2538819092       144.3386921611        60.5509132082 
        0.2500000000         2.5000000000         1.2436861032       144.3386921611        45.3332923969 
        0.2550000000         2.5000000000         1.2487840062       144.5221919564        52.9421028026 
        0.2600000000         2.5000000000         1.2385882003       144.5221919564        37.7244819913 
        0.2650000000         2.5000000000         1.2513329577       145.4396909326        56.7465080054 
        0.2700000000         2.5000000000         1.2411371518       144.7056917516        41.5288871941 
