           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.4000000000         1.2207455399       187.8281436350        11.5425653854 
        0.0050000000         0.4000000000         1.2181965884       188.5621428160         7.7381601826 
        0.0100000000         0.4000000000         1.2105497339       188.0116434303        -3.6750554259 
        0.0150000000         0.4000000000         1.2105497339       187.8281436350        -3.6750554259 
        0.0200000000         0.4000000000         1.2181965884       188.5621428160         7.7381601826 
        0.0250000000         0.4000000000         1.2232944913       188.5621428160        15.3469705882 
        0.0300000000         0.4000000000         1.2029028795       187.6446438398       -15.0882710344 
        0.0350000000         0.4000000000         1.2130986854       188.5621428160         0.1293497769 
        0.0400000000         0.4000000000         1.2130986854       188.5621428160         0.1293497769 
        0.0450000000         0.4000000000         1.2105497339       188.0116434303        -3.6750554259 
        0.0500000000         0.4000000000         1.2130986854       188.1951432255         0.1293497769 
        0.0550000000         0.4000000000         1.2105497339       188.1951432255        -3.6750554259 
        0.0600000000         0.4000000000         1.2130986854       188.0116434303         0.1293497769 
        0.0650000000         0.4000000000         1.2921161815       188.5621428160       118.0659110646 
        0.0700000000         0.4000000000         1.4883854459       190.0301411780       411.0051116825 
        0.0750000000         0.4000000000         1.5495602815       191.4981395400       502.3108365504 
        0.0800000000         0.4000000000         1.5546581845       194.6176360592       509.9196469560 
        0.0850000000         0.4000000000         1.5495602815       197.5536327832       502.3108365504 
        0.0900000000         0.4000000000         1.5317176211       199.7556303262       475.6800001306 
        0.0950000000         0.4000000000         1.5087770578       201.5906282787       441.4403533051 
        0.1000000000         0.4000000000         1.5087770578       203.6091260264       441.4403533051 
        0.1050000000         0.4000000000         1.4807385914       205.2606241836       399.5918960740 
        0.1100000000         0.4000000000         1.4781896399       207.2791219314       395.7874908711 
        0.1150000000         0.4000000000         1.4756406885       209.8481190648       391.9830856683 
        0.1200000000         0.4000000000         1.4807385914       211.3161174268       399.5918960740 
        0.1250000000         0.4000000000         1.5189728637       213.7016147651       456.6579741164 
        0.1300000000         0.4000000000         1.5368155241       215.7201125128       483.2888105362 
        0.1350000000         0.4000000000         1.5444623786       218.1056098510       494.7020261447 
        0.1400000000         0.4000000000         1.5342665726       220.1241075988       479.4844053334 
        0.1450000000         0.4000000000         1.5342665726       222.3261051417       479.4844053334 
        0.1500000000         0.4000000000         1.5470113301       225.9961010467       498.5064313475 
        0.1550000000         0.4000000000         1.5470113301       228.0145987944       498.5064313475 
        0.1600000000         0.4000000000         1.5572071360       230.4000961327       513.7240521588 
        0.1650000000         0.4000000000         1.5572071360       233.3360928566       513.7240521588 
        0.1700000000         0.4000000000         1.5546581845       234.8040912186       509.9196469560 
        0.1750000000         0.4000000000         1.5648539905       237.9235877379       525.1372677673 
        0.1800000000         0.4000000000         1.5623050390       240.6760846666       521.3328625645 
        0.1850000000         0.4000000000         1.5699518934       243.0615820048       532.7460781730 
        0.1900000000         0.4000000000         1.5750497964       245.6305791383       540.3548885786 
        0.1950000000         0.4000000000         1.5750497964       248.3830760670       540.3548885786 
        0.2000000000         0.4000000000         1.5674029419       250.5850736100       528.9416729702 
        0.2050000000         0.4000000000         1.5750497964       253.8880699245       540.3548885786 
        0.2100000000         0.4000000000         1.5801476994       256.0900674675       547.9636989843 
        0.2150000000         0.4000000000         1.5750497964       259.2095639867       540.3548885786 
        0.2200000000         0.4000000000         1.5852456023       261.9620609154       555.5725093900 
        0.2250000000         0.4000000000         1.5801476994       264.5310580489       547.9636989843 
        0.2300000000         0.4000000000         1.5903435053       268.0175541586       563.1813197956 
        0.2350000000         0.4000000000         1.5877945538       270.4030514968       559.3769145928 
        0.2400000000         0.4000000000         1.5954414083       272.9720486303       570.7901302013 
        0.2450000000         0.4000000000         1.6081861657       276.4585447400       589.8121562154 
        0.2500000000         0.4000000000         1.5954414083       278.4770424878       570.7901302013 
        0.2550000000         0.4000000000         1.6081861657       281.9635385975       589.8121562154 
        0.2600000000         0.4000000000         1.6107351172       285.0830351167       593.6165614183 
        0.2650000000         0.4000000000         1.5928924568       287.6520322502       566.9857249984 
        0.2700000000         0.4000000000         1.6005393113       290.7715287694       578.3989406069 
        0.2750000000         0.4000000000         1.6056372142       293.1570261077       586.0077510126 
        0.2800000000         0.4000000000         1.6158330202       296.4600224221       601.2253718239 
        0.2850000000         0.4000000000         1.6209309231       299.3960191461       608.8341822296 
        0.2900001000         0.4000000000         1.6183819717       303.0660150511       605.0297770267 
        0.2950000000         0.4000000000         1.6107351172       305.2680125941       593.6165614183 
        0.3000000000         0.4000000000         1.6158330202       309.4885078848       601.2253718239 
        0.3050000000         0.4000000000         1.6132840687       311.5070056325       597.4209666211 
        0.3100000000         0.4000000000         1.6234798746       314.2595025612       612.6385874324 
        0.3150000000         0.4000000000         1.6285777776       318.1129982615       620.2473978381 
        0.3200000000         0.4000000000         1.6311267291       321.2324947807       624.0518030409 
        0.3250000000         0.4000000000         1.6285777776       324.1684915047       620.2473978381 
        0.3300000000         0.4000000000         1.6209309231       327.2879880239       608.8341822296 
        0.3350000000         0.4000000000         1.6285777776       330.5909843384       620.2473978381 
        0.3400000000         0.4000000000         1.6234798746       333.8939806528       612.6385874324 
        0.3450000000         0.4000000000         1.6387735836       337.5639765578       635.4650186494 
        0.3500000000         0.4000000000         1.6260288261       339.9494738960       616.4429926352 
        0.3550001000         0.4000000000         1.6311267291       343.6194698010       624.0518030409 
        0.3600000000         0.4000000000         1.6285777776       346.3719667297       620.2473978381 
        0.3650000000         0.4000000000         1.6387735836       350.2254624299       635.4650186494 
        0.3700000000         0.4000000000         1.6336756806       352.9779593587       627.8562082437 
        0.3750000000         0.4000000000         1.6438714865       357.3819544446       643.0738290550 
        0.3800000000         0.4000000000         1.6413225350       359.9509515781       639.2694238522 
        0.3850000000         0.4000000000         1.6362246321       359.4004521924       631.6606134465 
        0.3900000000         0.4000000000         1.6489693895       360.3179511686       650.6826394607 
        0.3950000000         0.4000000000         1.6413225350        80.1137638241       639.2694238522 
        0.4000000000         0.4000000000         1.6387735836        79.1962648479       635.4650186494 
        0.4050000000         0.4000000000         1.6387735836        -0.4426462900       635.4650186494 
        0.4100000000         0.4000000000         1.6438714865        -0.0756466995       643.0738290550 
        0.4150001000         0.4000000000         1.6489693895         1.3923516625       650.6826394607 
        0.4200001000         0.4000000000         1.6362246321         3.2273496150       631.6606134465 
        0.4250000000         0.4000000000         1.6464204380         7.4478449057       646.8782342579 
        0.4300000000         0.4000000000         1.6438714865         9.6498424487       643.0738290550 
        0.4350000000         0.4000000000         1.6591651954        14.2373373299       665.9002602720 
        0.4400000000         0.4000000000         1.6464204380        16.6228346682       646.8782342579 
        0.4450000000         0.4000000000         1.6566162440        20.4763303684       662.0958550692 
        0.4500000000         0.4000000000         1.6438714865        23.4123270924       643.0738290550 
        0.4550000000         0.4000000000         1.6489693895        27.0823229973       650.6826394607 
        0.4600000000         0.4000000000         1.6438714865        29.6513201308       643.0738290550 
        0.4650000000         0.4000000000         1.6489693895        33.3213160358       650.6826394607 
        0.4700000000         0.4000000000         1.6489693895        36.4408125550       650.6826394607 
