           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.4800000000         1.2130986854       220.8581067797         0.1293497769 
        0.0050000000         0.4800000000         1.2207455399       221.4086061655        11.5425653854 
        0.0100000000         0.4800000000         1.2105497339       220.8581067797        -3.6750554259 
        0.0150000000         0.4800000000         1.2130986854       221.0416065750         0.1293497769 
        0.0200000000         0.4800000000         1.2156476369       220.8581067797         3.9337549797 
        0.0250000000         0.4800000000         1.2207455399       221.0416065750        11.5425653854 
        0.0300000000         0.4800000000         1.2156476369       221.4086061655         3.9337549797 
        0.0350000000         0.4800000000         1.2130986854       221.0416065750         0.1293497769 
        0.0400000000         0.4800000000         1.2105497339       221.0416065750        -3.6750554259 
        0.0450000000         0.4800000000         1.2207455399       221.0416065750        11.5425653854 
        0.0500000000         0.4800000000         1.2130986854       221.0416065750         0.1293497769 
        0.0550000000         0.4800000000         1.2156476369       220.4911071892         3.9337549797 
        0.0600000000         0.4800000000         1.3532910171       221.5921059607       209.3716359325 
        0.0650000000         0.4800000000         1.6311267291       224.5281026847       624.0518030409 
        0.0700000000         0.4800000000         1.6311267291       227.4640994087       624.0518030409 
        0.0750000000         0.4800000000         1.6209309231       230.7670957232       608.8341822296 
        0.0800000000         0.4800000000         1.6107351172       233.7030924471       593.6165614183 
        0.0850000000         0.4800000000         1.5877945538       235.9050899901       559.3769145928 
        0.0900000000         0.4800000000         1.5674029419       238.4740871236       528.9416729702 
        0.0950000000         0.4800000000         1.5470113301       240.4925848713       498.5064313475 
        0.1000000000         0.4800000000         1.5419134271       243.4285815953       490.8976209419 
        0.1050000000         0.4800000000         1.5266197182       245.4470793430       468.0711897249 
        0.1100000000         0.4800000000         1.5189728637       247.6490768860       456.6579741164 
        0.1150000000         0.4800000000         1.5087770578       250.0345742243       441.4403533051 
        0.1200000000         0.4800000000         1.5087770578       252.4200715625       441.4403533051 
        0.1250000000         0.4800000000         1.5572071360       254.8055689007       513.7240521588 
        0.1300000000         0.4800000000         1.6260288261       257.7415656247       616.4429926352 
        0.1350000000         0.4800000000         1.6260288261       260.8610621439       616.4429926352 
        0.1400000000         0.4800000000         1.6209309231       263.7970588679       608.8341822296 
        0.1450000000         0.4800000000         1.6158330202       267.2835549776       601.2253718239 
        0.1500000000         0.4800000000         1.6183819717       270.7700510873       605.0297770267 
        0.1550000000         0.4800000000         1.6030882627       273.3390482208       582.2033458098 
        0.1600000000         0.4800000000         1.6132840687       276.6420445353       597.4209666211 
        0.1650000000         0.4800000000         1.6311267291       279.7615410545       624.0518030409 
        0.1700000000         0.4800000000         1.6438714865       282.3305381880       643.0738290550 
        0.1750000000         0.4800000000         1.6438714865       285.6335345025       643.0738290550 
        0.1800000000         0.4800000000         1.6413225350       288.7530310217       639.2694238522 
        0.1850000000         0.4800000000         1.6387735836       291.6890277457       635.4650186494 
        0.1900000000         0.4800000000         1.6362246321       294.8085242649       631.6606134465 
        0.1950000000         0.4800000000         1.6489693895       298.2950203746       650.6826394607 
        0.2000000000         0.4800000000         1.6591651954       301.7815164843       665.9002602720 
        0.2050029000         0.4800000000         1.6566162440       304.7175132083       662.0958550692 
        0.2100001000         0.4800000000         1.6566162440       308.7545087038       662.0958550692 
        0.2150000000         0.4800000000         1.6591651954       311.8740052230       665.9002602720 
        0.2200000000         0.4800000000         1.6642630984       315.5440011280       673.5090706777 
        0.2250000000         0.4800000000         1.6744589044       319.0304972377       688.7266914890 
        0.2300000000         0.4800000000         1.6846547103       322.7004931427       703.9443123003 
        0.2350000000         0.4800000000         1.6770078558       326.1869892524       692.5310966918 
        0.2400012000         0.4800000000         1.6719099529       329.3064857716       684.9222862862 
        0.2450000000         0.4800000000         1.6795568073       333.3434812671       696.3355018946 
        0.2500000000         0.4800000000         1.6872036618       337.0134771721       707.7487175031 
        0.2550000000         0.4800000000         1.6897526133       340.6834730770       711.5531227060 
        0.2600000000         0.4800000000         1.6897526133       344.5369687772       711.5531227060 
        0.2650000000         0.4800000000         1.7075952737       348.5739642727       738.1839591258 
        0.2700000000         0.4800000000         1.7024973707       352.4274599729       730.5751487201 
        0.2750000000         0.4800000000         1.7024973707       355.7304562874       730.5751487201 
        0.2800000000         0.4800000000         1.6973994677       359.2169523971       722.9663383145 
        0.2850000000         0.4800000000         1.6973994677       360.1344513734       722.9663383145 
        0.2900000000         0.4800000000         1.6999484192       359.2169523971       726.7707435173 
        0.2950000000         0.4800000000         1.7024973707        79.9302640289       730.5751487201 
        0.3000000000         0.4800000000         1.7177910796         0.6583524815       753.4015799371 
        0.3050000000         0.4800000000         1.7177910796         0.6583524815       753.4015799371 
        0.3100000000         0.4800000000         1.7228889826         0.6583524815       761.0103903427 
        0.3150000000         0.4800000000         1.7228889826         3.4108494103       761.0103903427 
        0.3200000000         0.4800000000         1.7305358370         7.8148444962       772.4236059512 
        0.3250000000         0.4800000000         1.7152421281        10.9343410155       749.5971747343 
        0.3300000000         0.4800000000         1.7203400311        14.6043369204       757.2059851399 
        0.3350000000         0.4800000000         1.7279868856        18.6413324159       768.6192007484 
        0.3400000000         0.4800000000         1.7203400311        22.4948281161       757.2059851399 
        0.3450000000         0.4800000000         1.7228889826        26.3483238163       761.0103903427 
        0.3500001000         0.4800000000         1.7228889826        30.0183197213       761.0103903427 
        0.3550000000         0.4800000000         1.7305358370        34.4223148073       772.4236059512 
        0.3600000000         0.4800000000         1.7279868856        37.9088109170       768.6192007484 
        0.3650000000         0.4800000000         1.7254379341        41.5788068220       764.8147955456 
        0.3700000000         0.4800000000         1.7356337400        45.7993021127       780.0324163569 
        0.3750000000         0.4800000000         1.7356337400        49.8362976081       780.0324163569 
        0.3800000000         0.4800000000         1.7432805945        54.0567928989       791.4456319654 
        0.3850000000         0.4800000000         1.7356337400        57.5432890086       780.0324163569 
        0.3900000000         0.4800000000         1.7458295460        61.3967847088       795.2500371682 
        0.3950000000         0.4800000000         1.7432805945        65.0667806138       791.4456319654 
        0.4000000000         0.4800000000         1.7509274489        69.6542754950       802.8588475739 
        0.4050000000         0.4800000000         1.7407316430        73.3242713999       787.6412267626 
        0.4100000000         0.4800000000         1.7381826915        76.2602681239       783.8368215597 
        0.4150000000         0.4800000000         1.7483784974        80.6642632099       799.0544423710 
        0.4200001000         0.4800000000         1.7509274489        84.3342591149       802.8588475739 
        0.4250000000         0.4800000000         1.7432805945        88.0042550198       791.4456319654 
        0.4300000000         0.4800000000         1.7458295460        91.6742509248       795.2500371682 
        0.4350000000         0.4800000000         1.7458295460        95.7112464203       795.2500371682 
        0.4400000000         0.4800000000         1.7432805945        98.8307429395       791.4456319654 
        0.4450000000         0.4800000000         1.7509274489       102.6842386397       802.8588475739 
        0.4500000000         0.4800000000         1.7432805945       106.5377343399       791.4456319654 
        0.4550000000         0.4800000000         1.7407316430       110.9417294259       787.6412267626 
        0.4600000000         0.4800000000         1.7585743034       115.1622247166       814.2720631823 
        0.4650000000         0.4800000000         1.7560253519       119.0157204168       810.4676579795 
        0.4700000000         0.4800000000         1.7611232549       123.0527159123       818.0764683852 
        0.4750001000         0.4800000000         1.7432805945       125.8052128410       791.4456319654 
        0.4800000000         0.4800000000         1.7458295460       130.3927077222       795.2500371682 
        0.4850000000         0.4800000000         1.7356337400       133.8792038320       780.0324163569 
        0.4900000000         0.4800000000         1.7305358370       137.7326995322       772.4236059512 
        0.4950000000         0.4800000000         1.7432805945       141.9531948229       791.4456319654 
        0.5000000000         0.4800000000         1.7458295460       145.9901903184       795.2500371682 
        0.5050000000         0.4800000000         1.7534764004       150.3941854043       806.6632527767 
        0.5100000000         0.4800000000         1.7534764004       154.2476811045       806.6632527767 
        0.5150000000         0.4800000000         1.7560253519       158.2846766000       810.4676579795 
        0.5200000000         0.4800000000         1.7560253519       162.3216720955       810.4676579795 
        0.5250000000         0.4800000000         1.7636722064       165.6246684099       821.8808735880 
        0.5300000000         0.4800000000         1.7509274489       170.2121632912       802.8588475739 
        0.5350000000         0.4800000000         1.7509274489       174.0656589914       802.8588475739 
        0.5400000000         0.4800000000         1.7483784974       177.3686553058       799.0544423710 
        0.5450000000         0.4800000000         1.7432805945       181.2221510061       791.4456319654 
        0.5500000000         0.4800000000         1.7509274489       184.7086471158       802.8588475739 
        0.5550000000         0.4800000000         1.7432805945       188.9291424065       791.4456319654 
        0.5600000000         0.4800000000         1.7483784974       192.9661379020       799.0544423710 
        0.5650000000         0.4800000000         1.7458295460       197.1866331927       795.2500371682 
        0.5700001000         0.4800000000         1.7509274489       201.5906282787       802.8588475739 
        0.5750001000         0.4800000000         1.7407316430       205.0771243884       787.6412267626 
        0.5800001000         0.4800000000         1.7432805945       208.7471202933       791.4456319654 
        0.5850000000         0.4800000000         1.7534764004       213.1511153793       806.6632527767 
        0.5900000000         0.4800000000         1.7509274489       216.6376114890       802.8588475739 
        0.5950000000         0.4800000000         1.7611232549       221.0416065750       818.0764683852 
        0.6000000000         0.4800000000         1.7560253519       224.3446028895       810.4676579795 
        0.6050000000         0.4800000000         1.7432805945       228.0145987944       791.4456319654 
        0.6100000000         0.4800000000         1.7509274489       232.2350940852       802.8588475739 
        0.6150000000         0.4800000000         1.7381826915       236.2720895806       783.8368215597 
        0.6200000000         0.4800000000         1.7585743034       240.6760846666       814.2720631823 
        0.6250000000         0.4800000000         1.7534764004       244.3460805716       806.6632527767 
        0.6300000000         0.4800000000         1.7534764004       248.0160764765       806.6632527767 
        0.6350000000         0.4800000000         1.7458295460       251.5025725862       795.2500371682 
        0.6400000000         0.4800000000         1.7407316430       255.7230678770       787.6412267626 
        0.6450000000         0.4800000000         1.7509274489       260.1270629629       802.8588475739 
        0.6500000000         0.4800000000         1.7509274489       264.1640584584       802.8588475739 
        0.6550000000         0.4800000000         1.7585743034       268.5680535444       814.2720631823 
        0.6600000000         0.4800000000         1.7585743034       272.4215492446       814.2720631823 
        0.6650000000         0.4800000000         1.7585743034       276.4585447400       814.2720631823 
        0.6700000000         0.4800000000         1.7560253519       279.9450408498       810.4676579795 
        0.6750000000         0.4800000000         1.7636722064       283.9820363452       821.8808735880 
        0.6800000000         0.4800000000         1.7458295460       287.6520322502       795.2500371682 
        0.6850000000         0.4800000000         1.7509274489       291.8725275409       802.8588475739 
        0.6900000000         0.4800000000         1.7534764004       295.7260232411       806.6632527767 
        0.6950001000         0.4800000000         1.7738680123       301.2310170986       837.0984943993 
        0.7000001000         0.4800000000         1.7687701093       305.2680125941       829.4896839937 
