           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.0050001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.0100000000         0.0000000000         1.2130986854       298.8455197604        -0.4453317127 
        0.0150000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.0200001000         0.0000000000         1.2207455399       299.2125193509        10.9678838958 
        0.0250000000         0.0000000000         1.2181965884       299.2125193509         7.1634786930 
        0.0300000000         0.0000000000         1.2080007824       298.6620199651        -8.0541421184 
        0.0350000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.0400000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.0450001000         0.0000000000         1.2080007824       298.2950203746        -8.0541421184 
        0.0500000000         0.0000000000         1.2207455399       299.3960191461        10.9678838958 
        0.0550000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.0600001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.0650000000         0.0000000000         1.2207455399       299.3960191461        10.9678838958 
        0.0700000000         0.0000000000         1.2080007824       298.2950203746        -8.0541421184 
        0.0750001000         0.0000000000         1.2181965884       299.2125193509         7.1634786930 
        0.0800000000         0.0000000000         1.2054518309       298.1115205794       -11.8585473212 
        0.0850000000         0.0000000000         1.2207455399       299.2125193509        10.9678838958 
        0.0900000000         0.0000000000         1.2130986854       298.8455197604        -0.4453317127 
        0.0950000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.1000000000         0.0000000000         1.2207455399       299.2125193509        10.9678838958 
        0.1050000000         0.0000000000         1.2054518309       298.2950203746       -11.8585473212 
        0.1100000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.1150001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.1200000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.1250000000         0.0000000000         1.2181965884       299.3960191461         7.1634786930 
        0.1300001000         0.0000000000         1.2080007824       298.6620199651        -8.0541421184 
        0.1350000000         0.0000000000         1.2054518309       298.2950203746       -11.8585473212 
        0.1400000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.1450001000         0.0000000000         1.2080007824       298.2950203746        -8.0541421184 
        0.1500000000         0.0000000000         1.2181965884       299.3960191461         7.1634786930 
        0.1550000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.1600000000         0.0000000000         1.2207455399       299.2125193509        10.9678838958 
        0.1650000000         0.0000000000         1.2207455399       299.2125193509        10.9678838958 
        0.1700001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.1750000000         0.0000000000         1.2080007824       298.2950203746        -8.0541421184 
        0.1800001000         0.0000000000         1.2130986854       298.8455197604        -0.4453317127 
        0.1850001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.1900000000         0.0000000000         1.2130986854       298.2950203746        -0.4453317127 
        0.1950000000         0.0000000000         1.2207455399       299.2125193509        10.9678838958 
        0.2000001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.2050000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.2100001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.2150000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.2200000000         0.0000000000         1.2080007824       298.2950203746        -8.0541421184 
        0.2250000000         0.0000000000         1.2207455399       299.3960191461        10.9678838958 
        0.2300000000         0.0000000000         1.2130986854       298.4785201699        -0.4453317127 
        0.2350000000         0.0000000000         1.2054518309       298.1115205794       -11.8585473212 
        0.2400001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.2450000000         0.0000000000         1.2080007824       298.2950203746        -8.0541421184 
        0.2500000000         0.0000000000         1.2181965884       299.2125193509         7.1634786930 
        0.2550001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.2600000000         0.0000000000         1.2080007824       298.4785201699        -8.0541421184 
        0.2650000000         0.0000000000         1.2232944913       298.6620199651        14.7722890986 
        0.2700001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.2750000000         0.0000000000         1.2054518309       298.6620199651       -11.8585473212 
        0.2800000000         0.0000000000         1.2080007824       298.2950203746        -8.0541421184 
        0.2850000000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.2900001000         0.0000000000         1.2130986854       298.6620199651        -0.4453317127 
        0.2950001000         0.0000000000         1.2054518309       298.2950203746       -11.8585473212 
        0.3000000000         0.0000000000         1.2232944913       298.8455197604        14.7722890986 
        0.3050000000         0.0000000000         1.2207455399       299.2125193509        10.9678838958 
