           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.0050000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.0100000000         0.0000000000         1.2130986854       313.1585037897        -0.4453317127 
        0.0150000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.0200000000         0.0000000000         1.2181965884       313.3420035850         7.1634786930 
        0.0250000000         0.0000000000         1.2080007824       312.6080044040        -8.0541421184 
        0.0300000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.0350000000         0.0000000000         1.2130986854       313.3420035850        -0.4453317127 
        0.0400000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.0450000000         0.0000000000         1.2130986854       312.7915041992        -0.4453317127 
        0.0500000000         0.0000000000         1.2207455399       313.5255033802        10.9678838958 
        0.0550000000         0.0000000000         1.2181965884       313.3420035850         7.1634786930 
        0.0600000000         0.0000000000         1.2080007824       312.9750039945        -8.0541421184 
        0.0650000000         0.0000000000         1.2054518309       313.1585037897       -11.8585473212 
        0.0700000000         0.0000000000         1.2105497339       313.1585037897        -4.2497369155 
        0.0750000000         0.0000000000         1.2207455399       313.3420035850        10.9678838958 
        0.0800000000         0.0000000000         1.2207455399       313.1585037897        10.9678838958 
        0.0850000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.0900026000         0.0000000000         1.2156476369       312.9750039945         3.3590734901 
        0.0950000000         0.0000000000         1.2080007824       312.4245046088        -8.0541421184 
        0.1000000000         0.0000000000         1.2156476369       312.9750039945         3.3590734901 
        0.1050000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.1100000000         0.0000000000         1.2080007824       312.4245046088        -8.0541421184 
        0.1150000000         0.0000000000         1.2207455399       313.3420035850        10.9678838958 
        0.1200000000         0.0000000000         1.2080007824       312.9750039945        -8.0541421184 
        0.1250000000         0.0000000000         1.2054518309       312.4245046088       -11.8585473212 
        0.1300000000         0.0000000000         1.2080007824       312.4245046088        -8.0541421184 
        0.1350000000         0.0000000000         1.2232944913       312.7915041992        14.7722890986 
        0.1400000000         0.0000000000         1.2232944913       313.3420035850        14.7722890986 
        0.1450000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.1500000000         0.0000000000         1.2054518309       312.9750039945       -11.8585473212 
        0.1550000000         0.0000000000         1.2130986854       312.4245046088        -0.4453317127 
        0.1600000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.1650000000         0.0000000000         1.2181965884       312.9750039945         7.1634786930 
        0.1700000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.1750000000         0.0000000000         1.2130986854       313.1585037897        -0.4453317127 
        0.1800000000         0.0000000000         1.2130986854       312.6080044040        -0.4453317127 
        0.1850000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.1900000000         0.0000000000         1.2181965884       313.5255033802         7.1634786930 
        0.1950000000         0.0000000000         1.2080007824       312.4245046088        -8.0541421184 
        0.2000000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.2050000000         0.0000000000         1.2156476369       313.3420035850         3.3590734901 
        0.2100001000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.2150000000         0.0000000000         1.2130986854       312.7915041992        -0.4453317127 
        0.2200000000         0.0000000000         1.2207455399       313.3420035850        10.9678838958 
        0.2250000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.2300000000         0.0000000000         1.2130986854       313.1585037897        -0.4453317127 
        0.2350000000         0.0000000000         1.2181965884       313.3420035850         7.1634786930 
        0.2400001000         0.0000000000         1.2054518309       313.1585037897       -11.8585473212 
        0.2450000000         0.0000000000         1.2130986854       312.9750039945        -0.4453317127 
        0.2500000000         0.0000000000         1.2105497339       312.9750039945        -4.2497369155 
        0.2550000000         0.0000000000         1.2207455399       313.3420035850        10.9678838958 
        0.2600000000         0.0000000000         1.2054518309       312.4245046088       -11.8585473212 
        0.2650000000         0.0000000000         1.2130986854       312.7915041992        -0.4453317127 
        0.2700000000         0.0000000000         1.2130986854       312.7915041992        -0.4453317127 
