           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2130986854        40.4778080505        -0.4453317127 
        0.0050000000         0.0000000000         1.2156476369        40.6613078457         3.3590734901 
        0.0100000000         0.0000000000         1.2207455399        41.2118072315        10.9678838958 
        0.0150000000         0.0000000000         1.2207455399        41.2118072315        10.9678838958 
        0.0200000000         0.0000000000         1.2105497339        40.6613078457        -4.2497369155 
        0.0250000000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.0300000000         0.0000000000         1.2130986854        40.8448076410        -0.4453317127 
        0.0350000000         0.0000000000         1.2130986854        40.2943082552        -0.4453317127 
        0.0400000000         0.0000000000         1.2207455399        41.2118072315        10.9678838958 
        0.0450000000         0.0000000000         1.2181965884        41.2118072315         7.1634786930 
        0.0500000000         0.0000000000         1.2080007824        40.2943082552        -8.0541421184 
        0.0550000000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.0600000000         0.0000000000         1.2054518309        40.2943082552       -11.8585473212 
        0.0650000000         0.0000000000         1.2080007824        40.2943082552        -8.0541421184 
        0.0700000000         0.0000000000         1.2130986854        40.8448076410        -0.4453317127 
        0.0750000000         0.0000000000         1.2080007824        40.8448076410        -8.0541421184 
        0.0800000000         0.0000000000         1.2080007824        40.2943082552        -8.0541421184 
        0.0850000000         0.0000000000         1.2080007824        40.2943082552        -8.0541421184 
        0.0900000000         0.0000000000         1.2130986854        41.3953070267        -0.4453317127 
        0.0950000000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.1000000000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.1050000000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.1100000000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.1150000000         0.0000000000         1.2130986854        40.2943082552        -0.4453317127 
        0.1200000000         0.0000000000         1.2105497339        40.2943082552        -4.2497369155 
        0.1250000000         0.0000000000         1.2207455399        41.3953070267        10.9678838958 
        0.1300000000         0.0000000000         1.2181965884        41.2118072315         7.1634786930 
        0.1350000000         0.0000000000         1.2054518309        40.2943082552       -11.8585473212 
        0.1400000000         0.0000000000         1.2054518309        40.1108084600       -11.8585473212 
        0.1450000000         0.0000000000         1.2130986854        40.8448076410        -0.4453317127 
        0.1500000000         0.0000000000         1.2232944913        40.6613078457        14.7722890986 
        0.1550000000         0.0000000000         1.2181965884        41.3953070267         7.1634786930 
        0.1600000000         0.0000000000         1.2181965884        40.8448076410         7.1634786930 
        0.1650000000         0.0000000000         1.2080007824        40.2943082552        -8.0541421184 
        0.1700000000         0.0000000000         1.2054518309        40.2943082552       -11.8585473212 
        0.1750000000         0.0000000000         1.2080007824        40.6613078457        -8.0541421184 
        0.1800001000         0.0000000000         1.2054518309        40.2943082552       -11.8585473212 
        0.1850000000         0.0000000000         1.2181965884        41.2118072315         7.1634786930 
        0.1900000000         0.0000000000         1.2207455399        41.2118072315        10.9678838958 
        0.1950000000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.2000000000         0.0000000000         1.2105497339        40.2943082552        -4.2497369155 
        0.2050000000         0.0000000000         1.2130986854        40.4778080505        -0.4453317127 
        0.2100001000         0.0000000000         1.2207455399        41.2118072315        10.9678838958 
        0.2150000000         0.0000000000         1.2207455399        41.2118072315        10.9678838958 
        0.2200000000         0.0000000000         1.2080007824        40.2943082552        -8.0541421184 
        0.2250000000         0.0000000000         1.2130986854        40.8448076410        -0.4453317127 
        0.2300000000         0.0000000000         1.2105497339        41.0283074362        -4.2497369155 
        0.2350000000         0.0000000000         1.2207455399        41.0283074362        10.9678838958 
        0.2400000000         0.0000000000         1.2105497339        40.6613078457        -4.2497369155 
        0.2450000000         0.0000000000         1.2207455399        41.0283074362        10.9678838958 
        0.2500000000         0.0000000000         1.2054518309        40.2943082552       -11.8585473212 
        0.2550000000         0.0000000000         1.2029028795        40.2943082552       -15.6629525240 
        0.2600000000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.2650000000         0.0000000000         1.2130986854        40.8448076410        -0.4453317127 
        0.2700000000         0.0000000000         1.2130986854        40.8448076410        -0.4453317127 
        0.2750000000         0.0000000000         1.2130986854        40.2943082552        -0.4453317127 
        0.2800000000         0.0000000000         1.2130986854        40.8448076410        -0.4453317127 
        0.2850000000         0.0000000000         1.2207455399        41.2118072315        10.9678838958 
        0.2900001000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.2950000000         0.0000000000         1.2080007824        40.1108084600        -8.0541421184 
        0.3000000000         0.0000000000         1.2130986854        40.4778080505        -0.4453317127 
        0.3050000000         0.0000000000         1.2207455399        41.2118072315        10.9678838958 
        0.3100000000         0.0000000000         1.2130986854        40.8448076410        -0.4453317127 
        0.3150000000         0.0000000000         1.2130986854        40.8448076410        -0.4453317127 
        0.3200000000         0.0000000000         1.2232944913        41.2118072315        14.7722890986 
        0.3250000000         0.0000000000         1.2181965884        41.2118072315         7.1634786930 
        0.3300000000         0.0000000000         1.2130986854        40.6613078457        -0.4453317127 
        0.3350000000         0.0000000000         1.2029028795        40.2943082552       -15.6629525240 
        0.3400000000         0.0000000000         1.2054518309        40.1108084600       -11.8585473212 
        0.3450000000         0.0000000000         1.2130986854        41.0283074362        -0.4453317127 
        0.3500000000         0.0000000000         1.2207455399        41.0283074362        10.9678838958 
        0.3550000000         0.0000000000         1.2181965884        41.0283074362         7.1634786930 
        0.3600000000         0.0000000000         1.2207455399        41.3953070267        10.9678838958 
        0.3650000000         0.0000000000         1.2207455399        41.2118072315        10.9678838958 
        0.3700000000         0.0000000000         1.2080007824        40.2943082552        -8.0541421184 
        0.3750000000         0.0000000000         1.2080007824        40.1108084600        -8.0541421184 
