           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.7800000000         1.2130986854         0.0188574287        -1.8970721277 
        0.0050001000         1.7800000000         1.2181965884         0.1516562224        -1.8874641009 
        0.0100000000         1.7800000000         1.2054518309        -0.1803407619        -1.8970721277 
        0.0150000000         1.7800000000         1.2130986854         0.0188574287        -1.8874641009 
        0.0200000000         1.7800000000         1.1952560250        -0.4459383494        -1.9002748033 
        0.0250000000         1.7800000000         1.0015357121        -5.4922925114        -1.9226935325 
        0.0300602000         1.7800000000         1.1034937715        -2.8363166367        -1.9355042349 
        0.0350000000         1.7800000000         1.1060427230        -2.7699172398        -1.9515176129 
        0.0400000000         1.7800000000         0.9989867606        -5.5586919083        -1.9739363422 
        0.0450000000         1.7800000000         1.0754553052        -3.5667100022        -1.9931523958 
        0.0500000000         1.7800000000         1.0244762754        -4.8946979396        -2.0059630982 
        0.0550001000         1.7800000000         1.0627105477        -3.8987069866        -2.0283818274 
        0.0600000000         1.7800000000         0.9887909546        -5.8242894958        -2.0540032323 
        0.0650000000         1.7800000000         1.0525147418        -4.1643045741        -2.0700166103 
        0.0700001000         1.7800000000         1.0040846636        -5.4258931146        -2.0956380151 
        0.0750000000         1.7800000000         1.0321231299        -4.6954997490        -2.1212594199 
        0.0800000000         1.7800000000         1.0117315180        -5.2266949240        -2.1372727980 
        0.0850001000         1.7800000000         1.0066336150        -5.3594937177        -2.1725022296 
        0.0900000000         1.7800000000         1.0066336150        -5.3594937177        -2.2045289856 
        0.0950000000         1.7800000000         0.9964378091        -5.6250913052        -2.2237450393 
        0.1000001000         1.7800000000         0.9989867606        -5.5586919083        -2.2461637685 
        0.1050000000         1.7800000000         0.9938888576        -5.6914907021        -2.2845958757 
        0.1100000000         1.7800000000         0.9785951487        -6.0898870833        -2.3006092538 
        0.1150134000         1.7800000000         0.9887909546        -5.8242894958        -2.3422440366 
        0.1200000000         1.7800000000         0.9683993428        -6.3554846707        -2.3710681170 
        0.1250000000         1.7800000000         0.9836930517        -5.9570882895        -2.4030948731 
        0.1300001000         1.7800000000         0.9633014398        -6.4882834645        -2.4447296559 
        0.1350000000         1.7800000000         0.9760461972        -6.1562864801        -2.4671483852 
        0.1400000000         1.7800000000         0.9582035368        -6.6210822582        -2.5023778168 
        0.1450000000         1.7800000000         0.9658503913        -6.4218840676        -2.5279992216 
        0.1500000000         1.7800000000         0.9633014398        -6.4882834645        -2.5632286533 
        0.1550000000         1.7800000000         0.9505566824        -6.8202804488        -2.5920527337 
        0.1600000000         1.7800000000         0.9683993428        -6.3554846707        -2.6240794897 
        0.1650000000         1.7800000000         0.9378119249        -7.1522774332        -2.6689169482 
        0.1700000000         1.7800000000         0.9582035368        -6.6210822582        -2.7009437042 
        0.1750000000         1.7800000000         0.9429098279        -7.0194786394        -2.7265651091 
        0.1800001000         1.7800000000         0.9454587794        -6.9530792426        -2.7842132699 
        0.1850000000         1.7800000000         0.9327140220        -7.2850762269        -2.8194427016 
        0.1900000000         1.7800000000         0.9378119249        -7.1522774332        -2.8450641064 
        0.1950001000         1.7800000000         0.9378119249        -7.1522774332        -2.8899015649 
        0.2000000000         1.7800000000         0.9250671675        -7.4842744175        -2.9219283209 
        0.2050000000         1.7800000000         0.9556545853        -6.6874816551        -2.9603604281 
        0.2100001000         1.7800000000         0.9199692645        -7.6170732113        -2.9923871842 
        0.2150000000         1.7800000000         0.9327140220        -7.2850762269        -3.0404273182 
        0.2200000000         1.7800000000         0.9276161190        -7.4178750207        -3.0724540743 
        0.2250001000         1.7800000000         0.9250671675        -7.4842744175        -3.1076835059 
        0.2300000000         1.7800000000         0.9250671675        -7.4842744175        -3.1525209644 
        0.2350000000         1.7800000000         0.9250671675        -7.4842744175        -3.1493182888 
        0.2400001000         1.7800000000         0.9148713616        -7.7498720050        -3.1461156132 
        0.2450000000         1.7800000000         0.9352629734        -7.2186768301        -3.1429129376 
        0.2500000000         1.7800000000         0.9174203130        -7.6834726081        -3.1397102620 
        0.2550001000         1.7800000000         0.9225182160        -7.5506738144        -1.7465463743 
        0.2600000000         1.7800000000         0.9199692645        -7.6170732113        -1.7465463743 
        0.2650000000         1.7800000000         0.8995776526        -8.1482683862         3.1311285703 
        0.2700000000         1.7800000000         0.9505566824        -6.8202804488         3.1471419483 
        0.2750000000         1.7800000000         0.9021266041        -8.0818689894         3.1407365971 
        0.2800000000         1.7800000000         0.9352629734        -7.2186768301         3.1343312459 
        0.2850000000         1.7800000000         0.9046755556        -8.0154695925         3.0926964631 
        0.2900001000         1.7800000000         0.9276161190        -7.4178750207         3.0478590046 
        0.2950000000         1.7800000000         0.9097734586        -7.8826707987         3.0126295730 
        0.3000000000         1.7800000000         0.9174203130        -7.6834726081         2.9902108438 
        0.3050001000         1.7800000000         0.9301650705        -7.3514756238         2.9421707097 
        0.3100000000         1.7800000000         0.8919307982        -8.3474665768         2.9005359268 
        0.3150000000         1.7800000000         0.9378119249        -7.1522774332         2.8653064952 
        0.3200001000         1.7800000000         0.9123224101        -7.8162714019         2.8332797392 
        0.3250000000         1.7800000000         0.9276161190        -7.4178750207         2.7820369295 
        0.3300000000         1.7800000000         0.8868328952        -8.4802653706         2.7339967954 
        0.3350001000         1.7800000000         0.9199692645        -7.6170732113         2.6987673638 
        0.3400000000         1.7800000000         0.8944797497        -8.2810671800         2.6603352566 
        0.3450000000         1.7800000000         0.9123224101        -7.8162714019         2.6219031493 
        0.3500001000         1.7800000000         0.9046755556        -8.0154695925         2.5866737177 
        0.3550001000         1.7800000000         0.8970287012        -8.2146677831         2.5450389348 
        0.3600000000         1.7800000000         0.9097734586        -7.8826707987         2.5002014764 
        0.3650001000         1.7800000000         0.9097734586        -7.8826707987         2.4585666935 
        0.3700000000         1.7800000000         0.8791860408        -8.6794635612         2.4073238839 
        0.3750000000         1.7800000000         0.9123224101        -7.8162714019         2.3688917766 
        0.3800001000         1.7800000000         0.8868328952        -8.4802653706         2.3368650206 
        0.3850000000         1.7800000000         0.9123224101        -7.8162714019         2.3016355889 
        0.3900000000         1.7800000000         0.8970287012        -8.2146677831         2.2632034817 
        0.3950000000         1.7800000000         0.8919307982        -8.3474665768         2.2023526452 
        0.4000000000         1.7800000000         0.8791860408        -8.6794635612         2.1607178624 
        0.4050000000         1.7800000000         0.9046755556        -8.0154695925         2.1286911063 
        0.4100000000         1.7800000000         0.9072245071        -7.9490701956         2.0902589991 
        0.4150001000         1.7800000000         0.8842839437        -8.5466647674         2.0454215406 
        0.4200001000         1.7800000000         0.9046755556        -8.0154695925         2.0037867578 
        0.4250000000         1.7800000000         0.8944797497        -8.2810671800         1.9685573261 
        0.4300001000         1.7800000000         0.9072245071        -7.9490701956         1.9269225433 
        0.4350000000         1.7800000000         0.9046755556        -8.0154695925         1.8788824092 
        0.4400000000         1.7800000000         0.8842839437        -8.5466647674         1.8436529776 
        0.4450001000         1.7800000000         0.8944797497        -8.2810671800         1.7924101679 
        0.4500000000         1.7800000000         0.9046755556        -8.0154695925         1.7635860875 
        0.4550000000         1.7800000000         0.9021266041        -8.0818689894         1.7091406022 
        0.4600001000         1.7800000000         0.8689902348        -8.9450611487         1.6739111706 
        0.4650000000         1.7800000000         0.9046755556        -8.0154695925         1.6290737121 
        0.4700000000         1.7800000000         0.8740881378        -8.8122623549         1.5842362537 
        0.4750001000         1.7800000000         0.8944797497        -8.2810671800         1.5458041464 
        0.4800001000         1.7800000000         0.8919307982        -8.3474665768         1.5169800660 
        0.4850000000         1.7800000000         0.8842839437        -8.5466647674         1.4753452831 
        0.4900001000         1.7800000000         0.9199692645        -7.6170732113         1.4305078247 
        0.4950000000         1.7800000000         0.8893818467        -8.4138659737         1.4048864199 
        0.5000000000         1.7800000000         0.9072245071        -7.9490701956         1.3568462858 
        0.5050001000         1.7800000000         0.8893818467        -8.4138659737         1.3152115030 
        0.5100000000         1.7800000000         0.9148713616        -7.7498720050         1.2671713689 
        0.5150013000         1.7800000000         0.8664412833        -9.0114605455         1.2255365860 
        0.5200000000         1.7800000000         0.9072245071        -7.9490701956         1.1871044788 
        0.5250000000         1.7800000000         0.8893818467        -8.4138659737         1.1582803984 
        0.5300000000         1.7800000000         0.8995776526        -8.1482683862         1.1166456155 
        0.5350000000         1.7800000000         0.9097734586        -7.8826707987         1.0718081571 
        0.5400000000         1.7800000000         0.9046755556        -8.0154695925         1.0365787254 
        0.5450000000         1.7800000000         0.8944797497        -8.2810671800         0.9885385914 
        0.5500000000         1.7800000000         0.9123224101        -7.8162714019         0.9501064841 
        0.5550001000         1.7800000000         0.8740881378        -8.8122623549         0.9116743769 
        0.5600000000         1.7800000000         0.9148713616        -7.7498720050         0.8828502964 
        0.5650000000         1.7800000000         0.8944797497        -8.2810671800         0.8412155136 
        0.5700001000         1.7800000000         0.9046755556        -8.0154695925         0.8123914332 
        0.5754496000         1.7800000000         0.8842839437        -8.5466647674         0.7451352455 
        0.5800001000         1.7800000000         0.9148713616        -7.7498720050         0.7227165162 
        0.5850001000         1.7800000000         0.8842839437        -8.5466647674         0.6746763822 
        0.5900000000         1.7800000000         0.9046755556        -8.0154695925         0.6298389237 
        0.5950000000         1.7800000000         0.8893818467        -8.4138659737         0.5978121677 
        0.6000001000         1.7800000000         0.8995776526        -8.1482683862         0.5561773849 
        0.6050000000         1.7800000000         0.9021266041        -8.0818689894         0.5273533044 
        0.6100000000         1.7800000000         0.8868328952        -8.4802653706         0.4793131704 
        0.6150001000         1.7800000000         0.8970287012        -8.2146677831         0.4376783875 
        0.6200000000         1.7800000000         0.8970287012        -8.2146677831         0.3992462803 
        0.6250000000         1.7800000000         0.9021266041        -8.0818689894         0.3640168486 
        0.6300001000         1.7800000000         0.8817349922        -8.6130641643         0.3223820658 
