           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         2.0600000000         1.2029028795        -0.2467401588        -0.6384206154 
        0.0050000000         2.0600000000         1.2105497339        -0.0475419682        -0.6288125886 
        0.0100000000         2.0600000000         1.2080007824        -0.1139413650        -0.6256099130 
        0.0150000000         2.0600000000         1.2156476369         0.0852568256        -0.6288125886 
        0.0200000000         2.0600000000         1.2130986854         0.0188574287        -0.6256099130 
        0.0250000000         2.0600000000         1.2080007824        -0.1139413650        -0.6320152642 
        0.0300000000         2.0600000000         1.1136895775        -2.5707190492        -0.6320152642 
        0.0350000000         2.0600000000         1.1264343349        -2.2387220648        -0.6352179398 
        0.0400000000         2.0600000000         1.1493748983        -1.6411274930        -0.6512313178 
        0.0450000000         2.0600000000         1.1595707042        -1.3755299055        -0.6480286422 
        0.0500000000         2.0600000000         1.0907490141        -3.1683136210        -0.6608393446 
        0.0550000000         2.0600000000         1.1340811893        -2.0395238742        -0.6800553982 
        0.0600000000         2.0600000000         1.1009448200        -2.9027160335        -0.6832580738 
        0.0650000000         2.0600000000         1.1417280438        -1.8403256836        -0.6928661006 
        0.0700000000         2.0600000000         1.1009448200        -2.9027160335        -0.7152848299 
        0.0750000000         2.0600000000         1.1162385289        -2.5043196523        -0.7280955323 
        0.0800000000         2.0600000000         1.1034937715        -2.8363166367        -0.7441089103 
        0.0850000000         2.0600000000         1.1187874804        -2.4379202555        -0.7505142615 
        0.0900000000         2.0600000000         1.0882000626        -3.2347130179        -0.7729329907 
        0.0950000000         2.0600000000         1.1136895775        -2.5707190492        -0.7761356663 
        0.1000000000         2.0600000000         1.1060427230        -2.7699172398        -0.7889463688 
        0.1050000000         2.0600000000         1.1136895775        -2.5707190492        -0.8049597468 
        0.1100000000         2.0600000000         1.0932979656        -3.1019142241        -0.8273784760 
        0.1150000000         2.0600000000         1.1111406260        -2.6371184461        -0.8305811516 
        0.1200000000         2.0600000000         1.1034937715        -2.8363166367        -0.8369865028 
        0.1250000000         2.0600000000         1.1111406260        -2.6371184461        -0.8562025564 
        0.1300000000         2.0600000000         1.0958469171        -3.0355148273        -0.8786212857 
        0.1350000000         2.0600000000         1.0907490141        -3.1683136210        -0.8946346637 
        0.1400000000         2.0600000000         1.1009448200        -2.9027160335        -0.9042426905 
        0.1450000000         2.0600000000         1.1009448200        -2.9027160335        -0.9138507173 
        0.1500000000         2.0600000000         1.1009448200        -2.9027160335        -0.9266614197 
        0.1550000000         2.0600000000         1.1111406260        -2.6371184461        -0.9330667709 
        0.1600000000         2.0600000000         1.1060427230        -2.7699172398        -0.9554855002 
        0.1650000000         2.0600000000         1.1060427230        -2.7699172398        -0.9682962026 
        0.1700000000         2.0600000000         1.0958469171        -3.0355148273        -0.9907149318 
        0.1750000000         2.0600000000         1.1034937715        -2.8363166367        -0.9875122562 
        0.1800001000         2.0600000000         1.1111406260        -2.6371184461        -1.0003229586 
        0.1850000000         2.0600000000         1.1009448200        -2.9027160335        -1.0163363366 
