           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.5000000000         1.2207455399         0.2180556193         0.6202308969 
        0.0050000000         1.5000000000         1.2207455399         0.2180556193         0.6202308969 
        0.0100000000         1.5000000000         1.2156476369         0.0852568256         0.6106228701 
        0.0150000000         1.5000000000         1.2156476369         0.0852568256         0.6170282213 
        0.0200000000         1.5000000000         0.9964378091        -5.6250913052         0.6042175189 
        0.0250000000         1.5000000000         1.0780042567        -3.5003106054         0.5785961141 
        0.0300000000         1.5000000000         1.0729063537        -3.6331093991         0.5529747092 
        0.0350000000         1.5000000000         0.9454587794        -6.9530792426         0.5241506288 
        0.0400000000         1.5000000000         1.0168294210        -5.0938961302         0.4985292240 
        0.0450000000         1.5000000000         0.9454587794        -6.9530792426         0.4600971167 
        0.0500000000         1.5000000000         0.9938888576        -5.6914907021         0.4472864143 
        0.0550000000         1.5000000000         0.9327140220        -7.2850762269         0.4184623339 
        0.0600000000         1.5000000000         0.9633014398        -6.4882834645         0.3768275510 
        0.0650000000         1.5000000000         0.9148713616        -7.7498720050         0.3415981194 
        0.0700000000         1.5000000000         0.9276161190        -7.4178750207         0.2967606609 
        0.0750000000         1.5000000000         0.9378119249        -7.1522774332         0.2743419317 
        0.0800000000         1.5000000000         0.9148713616        -7.7498720050         0.2359098245 
        0.0850000000         1.5000000000         0.9046755556        -8.0154695925         0.1942750416 
        0.0900000000         1.5000000000         0.9148713616        -7.7498720050         0.1686536368 
        0.0950000000         1.5000000000         0.8893818467        -8.4138659737         0.1206135027 
        0.1000000000         1.5000000000         0.8995776526        -8.1482683862         0.0821813955 
        0.1050000000         1.5000000000         0.8817349922        -8.6130641643         0.0437492882 
        0.1100000000         1.5000000000         0.8817349922        -8.6130641643        -0.0106961970 
        0.1150000000         1.5000000000         0.8460496714        -9.5426557205        -0.0523309799 
        0.1200000000         1.5000000000         0.8817349922        -8.6130641643        -0.0779523847 
        0.1250000000         1.5000000000         0.8638923318        -9.0778599424        -0.1291951944 
        0.1300000000         1.5000000000         0.8664412833        -9.0114605455        -0.1740326528 
        0.1350000000         1.5000000000         0.8409517685        -9.6754545142        -0.2220727869 
        0.1400000000         1.5000000000         0.8511475744        -9.4098569267        -0.2573022185 
        0.1450000000         1.5000000000         0.8536965259        -9.3434575299        -0.3085450282 
        0.1500000000         1.5000000000         0.8435007200        -9.6090551173        -0.3597878378 
        0.1550000000         1.5000000000         0.8129133021       -10.4058478798        -0.4110306475 
        0.1600000000         1.5000000000         0.8435007200        -9.6090551173        -0.4430574035 
        0.1650000000         1.5000000000         0.8384028170        -9.7418539111        -0.5007055644 
        0.1700000000         1.5000000000         0.8154622536       -10.3394484829        -0.5551510497 
        0.1750000000         1.5000000000         0.8384028170        -9.7418539111        -0.5967858325 
        0.1800000000         1.5000000000         0.7925216902       -10.9370430547        -0.6384206154 
        0.1850000000         1.5000000000         0.8282070110       -10.0074514986        -0.6960687762 
