           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.2600000000         1.2080007824        -0.1139413650         0.5625827361 
        0.0050000000         3.2600000000         1.2232944913         0.2844550162         0.5753934385 
        0.0100000000         3.2600000000         1.2156476369         0.0852568256         0.5721907629 
        0.0150000000         3.2600000000         1.2156476369         0.0852568256         0.5721907629 
        0.0200000000         3.2600000000         1.2411371518         0.7492507943         0.5785961141 
        0.0250023000         3.2600000000         1.4119169013         5.1980103845         0.5946094921 
        0.0300000000         3.2600000000         1.3405462597         3.3388272722         0.6074201945 
        0.0350000000         3.2600000000         1.3532910171         3.6708242565         0.6298389237 
        0.0400000000         3.2600000000         1.4093679498         5.1316109877         0.6554603286 
        0.0450000000         3.2600000000         1.3940742409         4.7332146064         0.6682710310 
        0.0500000000         3.2600000000         1.3762315805         4.2684188284         0.6906897602 
        0.0550000000         3.2600000000         1.4195637558         5.3972085751         0.7131084894 
        0.0600000000         3.2600000000         1.4144658528         5.2644097814         0.7355272187 
        0.0650000000         3.2600000000         1.4144658528         5.2644097814         0.7707566503 
        0.0700000000         3.2600000000         1.4323085132         5.7292055595         0.7899727039 
        0.0750000000         3.2600000000         1.4246616587         5.5300073689         0.8316074868 
        0.0800000000         3.2600000000         1.4374064162         5.8620043532         0.8508235404 
        0.0850000000         3.2600000000         1.4450532706         6.0612025438         0.8892556476 
        0.0900000000         3.2600000000         1.4552490766         6.3268001313         0.9116743769 
        0.0950000000         3.2600000000         1.4425043191         5.9948031470         0.9533091597 
        0.1000000000         3.2600000000         1.4603469795         6.4595989250         0.9693225377 
        0.1050000000         3.2600000000         1.4756406885         6.8579953063         1.0173626718 
        0.1100000000         3.2600000000         1.4603469795         6.4595989250         1.0397814010 
        0.1150000000         3.2600000000         1.4807385914         6.9907941000         1.0718081571 
        0.1200000000         3.2600000000         1.4960323003         7.3891904812         1.1102402643 
        0.1250000000         3.2600000000         1.4527001251         6.2604007344         1.1486723716 
        0.1300000000         3.2600000000         1.5087770578         7.7211874656         1.1774964520 
        0.1350000000         3.2600000000         1.4807385914         6.9907941000         1.2223339104 
        0.1400000000         3.2600000000         1.4858364944         7.1235928937         1.2447526397 
        0.1450000000         3.2600000000         1.5113260093         7.7875868624         1.2959954493 
        0.1500000000         3.2600000000         1.5036791548         7.5883886718         1.3280222054 
        0.1550000000         3.2600000000         1.4934833489         7.3227910843         1.3568462858 
        0.1600000000         3.2600000000         1.5011302033         7.5219892749         1.3984810687 
        0.1650000000         3.2600000000         1.4832875429         7.0571934969         1.4273051491 
        0.1700000000         3.2600000000         1.5164239122         7.9203856562         1.4785479588 
        0.1750000000         3.2600000000         1.4934833489         7.3227910843         1.5073720392 
        0.1800000000         3.2600000000         1.5138749607         7.8539862593         1.5426014708 
        0.1850000000         3.2600000000         1.5011302033         7.5219892749         1.5906416049 
        0.1900000000         3.2600000000         1.5062281063         7.6547880687         1.6066549829 
        0.1950000000         3.2600000000         1.5087770578         7.7211874656         1.6546951170 
        0.2000000000         3.2600000000         1.5138749607         7.8539862593         1.6899245486 
        0.2050000000         3.2600000000         1.5087770578         7.7211874656         1.7379646827 
        0.2100001000         3.2600000000         1.5087770578         7.7211874656         1.7603834119 
        0.2150000000         3.2600000000         1.4985812518         7.4555898781         1.8084235459 
        0.2200000000         3.2600000000         1.5291686697         8.2523826405         1.8404503020 
        0.2250000000         3.2600000000         1.4985812518         7.4555898781         1.8916931116 
        0.2300000000         3.2600000000         1.5266197182         8.1859832436         1.9141118409 
        0.2350000000         3.2600000000         1.4934833489         7.3227910843         1.9621519749 
        0.2400001000         3.2600000000         1.5342665726         8.3851814343         2.0101921090 
        0.2450000000         3.2600000000         1.5113260093         7.7875868624         2.0518268918 
        0.2500000000         3.2600000000         1.5240707667         8.1195838468         2.0742456211 
        0.2550000000         3.2600000000         1.5036791548         7.5883886718         2.1350964575 
        0.2600000000         3.2600000000         1.5444623786         8.6507790217         2.1639205380 
