           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.6200000000         1.2130986854         0.0188574287         2.8685091708 
        0.0050001000         1.6200000000         1.2130986854         0.0188574287         2.8589011440 
        0.0100000000         1.6200000000         1.2130986854         0.0188574287         2.8589011440 
        0.0150000000         1.6200000000         1.2130986854         0.0188574287         2.8589011440 
        0.0200000000         1.6200000000         1.0882000626        -3.2347130179         2.8428877660 
        0.0250000000         1.6200000000         1.0295741784        -4.7618991459         2.8236717124 
        0.0300000000         1.6200000000         1.0907490141        -3.1683136210         2.8076583343 
        0.0350000000         1.6200000000         0.9938888576        -5.6914907021         2.7852396051 
        0.0400001000         1.6200000000         1.0219273240        -4.9610973365         2.7468074979 
        0.0450000000         1.6200000000         1.0117315180        -5.2266949240         2.7211860930 
        0.0500000000         1.6200000000         1.0040846636        -5.4258931146         2.7019700394 
        0.0550001000         1.6200000000         0.9709482942        -6.2890852739         2.6635379322 
        0.0600000000         1.6200000000         0.9811441002        -6.0234876864         2.6475245541 
        0.0650000000         1.6200000000         0.9633014398        -6.4882834645         2.6026870957 
        0.0700001000         1.6200000000         0.9429098279        -7.0194786394         2.5674576641 
        0.0750000000         1.6200000000         0.9658503913        -6.4218840676         2.5482416104 
        0.0800000000         1.6200000000         0.9378119249        -7.1522774332         2.4969988008 
        0.0850001000         1.6200000000         0.9327140220        -7.2850762269         2.4745800715 
        0.0900000000         1.6200000000         0.9301650705        -7.3514756238         2.4329452887 
        0.0950000000         1.6200000000         0.9378119249        -7.1522774332         2.4009185327 
        0.1000001000         1.6200000000         0.9378119249        -7.1522774332         2.3688917766 
        0.1050000000         1.6200000000         0.9199692645        -7.6170732113         2.3336623450 
        0.1100000000         1.6200000000         0.9148713616        -7.7498720050         2.2824195353 
        0.1150001000         1.6200000000         0.9250671675        -7.4842744175         2.2343794013 
        0.1200000000         1.6200000000         0.8970287012        -8.2146677831         2.2023526452 
        0.1250000000         1.6200000000         0.8944797497        -8.2810671800         2.1511098356 
        0.1300001000         1.6200000000         0.8995776526        -8.1482683862         2.1222857551 
        0.1350000000         1.6200000000         0.9021266041        -8.0818689894         2.0902589991 
        0.1400000000         1.6200000000         0.8740881378        -8.8122623549         2.0358135138 
        0.1450000000         1.6200000000         0.9301650705        -7.3514756238         1.9973814066 
        0.1500000000         1.6200000000         0.8689902348        -8.9450611487         1.9621519749 
        0.1550000000         1.6200000000         0.8970287012        -8.2146677831         1.9173145165 
        0.1600000000         1.6200000000         0.8995776526        -8.1482683862         1.8596663556 
        0.1650001000         1.6200000000         0.8613433804        -9.1442593393         1.8276395996 
        0.1700000000         1.6200000000         0.8791860408        -8.6794635612         1.7924101679 
        0.1750000000         1.6200000000         0.8664412833        -9.0114605455         1.7315593315 
        0.1800001000         1.6200000000         0.8613433804        -9.1442593393         1.6963298998 
        0.1850000000         1.6200000000         0.8715391863        -8.8786617518         1.6514924414 
        0.1900000000         1.6200000000         0.8485986229        -9.4762563236         1.6002496317 
        0.1950001000         1.6200000000         0.8587944289        -9.2106587361         1.5650202001 
        0.2000000000         1.6200000000         0.8689902348        -8.9450611487         1.5169800660 
        0.2050000000         1.6200000000         0.8511475744        -9.4098569267         1.4753452831 
        0.2100001000         1.6200000000         0.8638923318        -9.0778599424         1.4337105003 
        0.2150000000         1.6200000000         0.8333049140        -9.8746527048         1.3856703662 
        0.2200000000         1.6200000000         0.8638923318        -9.0778599424         1.3376302322 
        0.2250001000         1.6200000000         0.8562454774        -9.2770581330         1.2895900981 
        0.2300000000         1.6200000000         0.8562454774        -9.2770581330         1.2511579909 
