           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.8000000000         1.2105497339        -0.0475419682         0.2295044733 
        0.0050000000         1.8000000000         1.2054518309        -0.1803407619         0.2230991221 
        0.0100000000         1.8000000000         1.2130986854         0.0188574287         0.2391125001 
        0.0150000000         1.8000000000         1.2130986854         0.0188574287         0.2263017977 
        0.0200000000         1.8000000000         1.1952560250        -0.4459383494         0.2198964464 
        0.0250000000         1.8000000000         1.0193783725        -5.0274967334         0.2134910952 
        0.0300000000         1.8000000000         1.1187874804        -2.4379202555         0.2006803928 
        0.0350000000         1.8000000000         1.1417280438        -1.8403256836         0.2006803928 
        0.0400000000         1.8000000000         1.0448678873        -4.3635027647         0.1814643392 
        0.0450000000         1.8000000000         1.0983958685        -2.9691154304         0.1590456100 
        0.0500000000         1.8000000000         1.0321231299        -4.6954997490         0.1270188539 
        0.0550000000         1.8000000000         1.0932979656        -3.1019142241         0.1174108271 
        0.0600000000         1.8000000000         1.0372210329        -4.5627009553         0.1078028003 
        0.0650000000         1.8000000000         1.0627105477        -3.8987069866         0.0789787199 
        0.0700000000         1.8000000000         1.0295741784        -4.7618991459         0.0565599907 
        0.0750000000         1.8000000000         1.0525147418        -4.1643045741         0.0309385858 
        0.0800000000         1.8000000000         1.0321231299        -4.6954997490         0.0181278834 
        0.0850000000         1.8000000000         1.0372210329        -4.5627009553        -0.0010881702 
        0.0900000000         1.8000000000         1.0270252269        -4.8282985428        -0.0171015482 
        0.0950000000         1.8000000000         1.0244762754        -4.8946979396        -0.0459256287 
        0.1000000000         1.8000000000         1.0168294210        -5.0938961302        -0.0811550603 
        0.1050000000         1.8000000000         1.0295741784        -4.7618991459        -0.0843577359 
        0.1100000000         1.8000000000         1.0040846636        -5.4258931146        -0.1099791407 
        0.1150000000         1.8000000000         1.0270252269        -4.8282985428        -0.1484112480 
        0.1200000000         1.8000000000         0.9887909546        -5.8242894958        -0.1836406796 
        0.1250000000         1.8000000000         1.0015357121        -5.4922925114        -0.2028567333 
        0.1300000000         1.8000000000         0.9760461972        -6.1562864801        -0.2380861649 
        0.1350000000         1.8000000000         1.0066336150        -5.3594937177        -0.2508968673 
        0.1400000000         1.8000000000         0.9836930517        -5.9570882895        -0.2829236234 
        0.1450000000         1.8000000000         1.0015357121        -5.4922925114        -0.3021396770 
        0.1500000000         1.8000000000         0.9913399061        -5.7578900989        -0.3405717842 
        0.1550000000         1.8000000000         0.9683993428        -6.3554846707        -0.3597878378 
        0.1600000000         1.8000000000         1.0040846636        -5.4258931146        -0.3854092427 
        0.1650000000         1.8000000000         0.9785951487        -6.0898870833        -0.4142333231 
        0.1700000000         1.8000000000         0.9887909546        -5.8242894958        -0.4430574035 
        0.1750000000         1.8000000000         0.9709482942        -6.2890852739        -0.4814895108 
        0.1800000000         1.8000000000         0.9734972457        -6.2226858770        -0.5103135912 
        0.1850000000         1.8000000000         0.9709482942        -6.2890852739        -0.5391376717 
        0.1900000000         1.8000000000         0.9556545853        -6.6874816551        -0.5839751301 
        0.1950000000         1.8000000000         0.9709482942        -6.2890852739        -0.6095965349 
        0.2000000000         1.8000000000         0.9582035368        -6.6210822582        -0.6416232910 
        0.2050000000         1.8000000000         0.9734972457        -6.2226858770        -0.6608393446 
        0.2100000000         1.8000000000         0.9454587794        -6.9530792426        -0.7088794787 
        0.2150000000         1.8000000000         0.9811441002        -6.0234876864        -0.7248928567 
        0.2200000000         1.8000000000         0.9429098279        -7.0194786394        -0.7633249639 
        0.2250000000         1.8000000000         0.9658503913        -6.4218840676        -0.7953517200 
        0.2300000000         1.8000000000         0.9352629734        -7.2186768301        -0.8273784760 
        0.2350000000         1.8000000000         0.9607524883        -6.5546828614        -0.8562025564 
        0.2400001000         1.8000000000         0.9378119249        -7.1522774332        -0.9010400149 
        0.2450000000         1.8000000000         0.9480077309        -6.8866798457        -0.9330667709 
        0.2500000000         1.8000000000         0.9378119249        -7.1522774332        -0.9650935270 
        0.2550000000         1.8000000000         0.9531056338        -6.7538810520        -0.9907149318 
        0.2600000000         1.8000000000         0.9327140220        -7.2850762269        -1.0259443634 
        0.2650000000         1.8000000000         0.9556545853        -6.6874816551        -1.0451604171 
        0.2700000000         1.8000000000         0.9429098279        -7.0194786394        -1.0932005511 
        0.2750000000         1.8000000000         0.9301650705        -7.3514756238        -1.1316326584 
