           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.3800000000         1.2181965884         0.1516562224         0.4568944411 
        0.0050000000         3.3800000000         1.2207455399         0.2180556193         0.4568944411 
        0.0100000000         3.3800000000         1.2130986854         0.0188574287         0.4472864143 
        0.0150000000         3.3800000000         1.2080007824        -0.1139413650         0.4408810631 
        0.0200000000         3.3800000000         1.3303504538         3.0732296847         0.4568944411 
        0.0250000000         3.3800000000         1.3813294835         4.4012176221         0.4825158460 
        0.0300000000         3.3800000000         1.3303504538         3.0732296847         0.4825158460 
        0.0350000000         3.3800000000         1.4170148043         5.3308091783         0.5209479532 
        0.0400000000         3.3800000000         1.4170148043         5.3308091783         0.5465693580 
        0.0450000000         3.3800000000         1.4195637558         5.3972085751         0.5625827361 
        0.0500000000         3.3800000000         1.4272106102         5.5964067657         0.6010148433 
        0.0550000000         3.3800000000         1.4679938340         6.6587971156         0.6202308969 
        0.0600000000         3.3800000000         1.4450532706         6.0612025438         0.6458523018 
        0.0650000000         3.3800000000         1.4577980281         6.3931995282         0.6810817334 
        0.0700000000         3.3800000000         1.4577980281         6.3931995282         0.7067031382 
        0.0750000000         3.3800000000         1.4756406885         6.8579953063         0.7419325699 
        0.0800000000         3.3800000000         1.4756406885         6.8579953063         0.7867700283 
        0.0850000000         3.3800000000         1.4985812518         7.4555898781         0.8187967844 
        0.0900000000         3.3800000000         1.4832875429         7.0571934969         0.8668369184 
        0.0950000000         3.3800000000         1.5062281063         7.6547880687         0.8828502964 
        0.1000000000         3.3800000000         1.5011302033         7.5219892749         0.9276877549 
        0.1050000000         3.3800000000         1.5062281063         7.6547880687         0.9597145109 
        0.1100000000         3.3800000000         1.5189728637         7.9867850530         0.9949439426 
        0.1150000000         3.3800000000         1.5011302033         7.5219892749         1.0365787254 
        0.1200000000         3.3800000000         1.5546581845         8.9163766092         1.0942268863 
        0.1250000000         3.3800000000         1.5113260093         7.7875868624         1.1166456155 
        0.1300000000         3.3800000000         1.5495602815         8.7835778155         1.1774964520 
        0.1350000000         3.3800000000         1.5368155241         8.4515808311         1.2127258836 
        0.1400000000         3.3800000000         1.5470113301         8.7171784186         1.2511579909 
        0.1450000000         3.3800000000         1.5419134271         8.5843796249         1.2863874225 
        0.1500000000         3.3800000000         1.5572071360         8.9827760061         1.3472382590 
        0.1550000000         3.3800000000         1.5393644756         8.5179802280         1.3792650150 
        0.1600000000         3.3800000000         1.5444623786         8.6507790217         1.4176971223 
        0.1650000000         3.3800000000         1.5750497964         9.4475717842         1.4817506344 
        0.1700000000         3.3800000000         1.5291686697         8.2523826405         1.5137773904 
        0.1750000000         3.3800000000         1.5826966509         9.6467699748         1.5586148488 
        0.1800001000         3.3800000000         1.5572071360         8.9827760061         1.6098576585 
        0.1850000000         3.3800000000         1.5572071360         8.9827760061         1.6450870902 
        0.1900000000         3.3800000000         1.5750497964         9.4475717842         1.6803165218 
        0.1950000000         3.3800000000         1.5546581845         8.9163766092         1.7315593315 
        0.2000000000         3.3800000000         1.5801476994         9.5803705779         1.7731941143 
        0.2050000000         3.3800000000         1.5546581845         8.9163766092         1.8340449508 
        0.2100001000         3.3800000000         1.5801476994         9.5803705779         1.8660717068 
        0.2150000000         3.3800000000         1.5597560875         9.0491754029         1.9141118409 
        0.2200000000         3.3800000000         1.5597560875         9.0491754029         1.9557466237 
        0.2250000000         3.3800000000         1.5801476994         9.5803705779         2.0133947846 
        0.2300000000         3.3800000000         1.5648539905         9.1819741967         2.0582322430 
        0.2350000000         3.3800000000         1.5623050390         9.1155747998         2.1062723771 
        0.2400001000         3.3800000000         1.5801476994         9.5803705779         2.1607178624 
        0.2450000000         3.3800000000         1.5750497964         9.4475717842         2.2087579964 
        0.2500000000         3.3800000000         1.5699518934         9.3147729904         2.2343794013 
        0.2550000000         3.3800000000         1.5699518934         9.3147729904         2.2888248865 
        0.2600000000         3.3800000000         1.5725008449         9.3811723873         2.3400676962 
        0.2650000000         3.3800000000         1.5928924568         9.9123675622         2.3977158570 
        0.2700000000         3.3800000000         1.5775987479         9.5139711810         2.4297426131 
        0.2750000000         3.3800000000         1.6005393113        10.1115657529         2.4841880984 
        0.2800000000         3.3800000000         1.5801476994         9.5803705779         2.5354309080 
        0.2850000000         3.3800000000         1.5826966509         9.6467699748         2.5834710421 
        0.2900001000         3.3800000000         1.5979903598        10.0451663560         2.6347138517 
        0.2950000000         3.3800000000         1.6005393113        10.1115657529         2.6891593370 
        0.3000000000         3.3800000000         1.5852456023         9.7131693716         2.7307941198 
        0.3050000000         3.3800000000         1.6056372142        10.2443645466         2.7820369295 
        0.3100000000         3.3800000000         1.5903435053         9.8459681654         2.8364824148 
        0.3150000000         3.3800000000         1.5954414083         9.9787669591         2.8941305756 
        0.3200000000         3.3800000000         1.5979903598        10.0451663560         2.9389680341 
        0.3250000000         3.3800000000         1.6107351172        10.3771633403         2.9934135194 
        0.3300000000         3.3800000000         1.5954414083         9.9787669591         3.0414536534 
        0.3350000000         3.3800000000         1.6234798746        10.7091603247         3.1055071655 
        0.3400000000         3.3800000000         1.6056372142        10.2443645466         3.1311285703 
        0.3450000000         3.3800000000         1.6132840687        10.4435627372         3.1503446239 
        0.3500001000         3.3800000000         1.6209309231        10.6427609278         3.1311285703 
        0.3550000000         3.3800000000         1.5903435053         9.8459681654        -1.7689651035 
        0.3600000000         3.3800000000         1.6362246321        11.0411573090        -3.1397102620 
        0.3650000000         3.3800000000         1.6132840687        10.4435627372        -3.1365075864 
        0.3700000000         3.3800000000         1.6285777776        10.8419591184        -3.1493182888 
        0.3750000000         3.3800000000         1.6081861657        10.3107639435        -3.1365075864 
        0.3800000000         3.3800000000         1.6438714865        11.2403554996        -3.0692513987 
        0.3850000000         3.3800000000         1.6107351172        10.3771633403        -3.0212112646 
        0.3900000000         3.3800000000         1.6234798746        10.7091603247        -2.9667657794 
        0.3950000000         3.3800000000         1.6362246321        11.0411573090        -2.9123202941 
        0.4000000000         3.3800000000         1.6234798746        10.7091603247        -2.8642801600 
        0.4050000000         3.3800000000         1.6336756806        10.9747579122        -2.8002266480 
        0.4100000000         3.3800000000         1.6311267291        10.9083585153        -2.7489838383 
        0.4150001000         3.3800000000         1.6387735836        11.1075567059        -2.6785249750 
        0.4200001000         3.3800000000         1.6362246321        11.0411573090        -2.6336875166 
        0.4250000000         3.3800000000         1.6362246321        11.0411573090        -2.5792420313 
        0.4300000000         3.3800000000         1.6540672925        11.5059530871        -2.5215938704 
        0.4350000000         3.3800000000         1.6464204380        11.3067548965        -2.4607430339 
        0.4400000000         3.3800000000         1.6387735836        11.1075567059        -2.4095002243 
        0.4450000000         3.3800000000         1.6617141469        11.7051512777        -2.3422440366 
        0.4500000000         3.3800000000         1.6311267291        10.9083585153        -2.3006092538 
        0.4550000000         3.3800000000         1.6566162440        11.5723524840        -2.2397584173 
        0.4600000000         3.3800000000         1.6591651954        11.6387518809        -2.1789075808 
