           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.3400000000         1.2080007824        -0.1139413650        -0.0010881702 
        0.0050000000         3.3400000000         1.2105497339        -0.0475419682         0.0053171810 
        0.0100000000         3.3400000000         1.2130986854         0.0188574287         0.0149252078 
        0.0150000000         3.3400000000         1.2130986854         0.0188574287         0.0053171810 
        0.0200000000         3.3400000000         1.2717245696         1.5460435567         0.0053171810 
        0.0250000000         3.3400000000         1.4068189983         5.0652115908         0.0405466126 
        0.0300000000         3.3400000000         1.3354483567         3.2060284784         0.0405466126 
        0.0350000000         3.3400000000         1.3634868231         3.9364218440         0.0693706931 
        0.0400000000         3.3400000000         1.4425043191         5.9948031470         0.0853840711 
        0.0450000000         3.3400000000         1.3813294835         4.4012176221         0.1238161783 
        0.0500000000         3.3400000000         1.4577980281         6.3931995282         0.1430322320 
        0.0550000000         3.3400000000         1.4246616587         5.5300073689         0.1814643392 
        0.0600000000         3.3400000000         1.4425043191         5.9948031470         0.1942750416 
        0.0650000000         3.3400000000         1.4450532706         6.0612025438         0.2263017977 
        0.0700000000         3.3400000000         1.4781896399         6.9243947031         0.2743419317 
        0.0750000000         3.3400000000         1.4501511736         6.1940013376         0.2999633365 
        0.0800000000         3.3400000000         1.4756406885         6.8579953063         0.3223820658 
        0.0850000000         3.3400000000         1.4603469795         6.4595989250         0.3480034706 
        0.0900000000         3.3400000000         1.4883854459         7.1899922906         0.3960436047 
        0.0950000000         3.3400000000         1.4858364944         7.1235928937         0.4216650095 
        0.1000000000         3.3400000000         1.4985812518         7.4555898781         0.4600971167 
        0.1050000000         3.3400000000         1.4960323003         7.3891904812         0.5081372508 
        0.1100000000         3.3400000000         1.4985812518         7.4555898781         0.5305559800 
        0.1150000000         3.3400000000         1.4985812518         7.4555898781         0.5593800605 
        0.1200000000         3.3400000000         1.5062281063         7.6547880687         0.6106228701 
        0.1250000000         3.3400000000         1.5215218152         8.0531844499         0.6426496262 
        0.1300000000         3.3400000000         1.4960323003         7.3891904812         0.6714737066 
        0.1350000000         3.3400000000         1.5368155241         8.4515808311         0.7195138406 
        0.1400000000         3.3400000000         1.5164239122         7.9203856562         0.7579459479 
        0.1450000000         3.3400000000         1.5393644756         8.5179802280         0.8123914332 
        0.1500000000         3.3400000000         1.5317176211         8.3187820374         0.8444181892 
        0.1550000000         3.3400000000         1.5317176211         8.3187820374         0.8924583233 
        0.1600000000         3.3400000000         1.5291686697         8.2523826405         0.9148770525 
        0.1650000000         3.3400000000         1.5368155241         8.4515808311         0.9533091597 
        0.1700000000         3.3400000000         1.5495602815         8.7835778155         1.0077546450 
        0.1750000000         3.3400000000         1.5495602815         8.7835778155         1.0493894278 
        0.1800000000         3.3400000000         1.5572071360         8.9827760061         1.1006322375 
        0.1850000000         3.3400000000         1.5495602815         8.7835778155         1.1390643447 
        0.1900000000         3.3400000000         1.5775987479         9.5139711810         1.1871044788 
        0.1950000000         3.3400000000         1.5470113301         8.7171784186         1.2223339104 
