           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.3600000000         1.2054518309        -0.1803407619         3.0414536534 
        0.0050000000         3.3600000000         1.2207455399         0.2180556193         3.0510616802 
        0.0100001000         3.3600000000         1.2105497339        -0.0475419682         3.0414536534 
        0.0150000000         3.3600000000         1.2105497339        -0.0475419682         3.0446563290 
        0.0200000000         3.3600000000         1.3303504538         3.0732296847         3.0414536534 
        0.0250001000         3.3600000000         1.3864273864         4.5340164158         3.0702777339 
        0.0300000000         3.3600000000         1.3303504538         3.0732296847         3.1023044899 
        0.0350000000         3.3600000000         1.4144658528         5.2644097814         3.1119125167 
        0.0400001000         3.3600000000         1.4042700468         4.9988121939         3.1407365971 
        0.0450001000         3.3600000000         1.4323085132         5.7292055595         3.1375339215 
        0.0500019000         3.3600000000         1.3813294835         4.4012176221         3.1343312459 
        0.0550001000         3.3600000000         1.4603469795         6.4595989250         3.1407365971 
        0.0600001000         3.3600000000         1.4348574647         5.7956049563         3.1471419483 
        0.0650000000         3.3600000000         1.4679938340         6.6587971156        -1.7337356719 
        0.0700001000         3.3600000000         1.4374064162         5.8620043532        -1.7529517255 
        0.0750001000         3.3600000000         1.4679938340         6.6587971156        -1.7401410231 
        0.0800000000         3.3600000000         1.4603469795         6.4595989250        -3.1429129376 
        0.0850001000         3.3600000000         1.4985812518         7.4555898781        -3.1397102620 
        0.0900001000         3.3600000000         1.4730917370         6.7915959094        -3.1397102620 
        0.0950000000         3.3600000000         1.4883854459         7.1899922906        -3.1493182888 
        0.1000001000         3.3600000000         1.4934833489         7.3227910843        -3.1397102620 
        0.1050001000         3.3600000000         1.4909343974         7.2563916875        -3.1076835059 
        0.1100000000         3.3600000000         1.4985812518         7.4555898781        -3.0628460475 
        0.1150000000         3.3600000000         1.5164239122         7.9203856562        -3.0308192914 
        0.1200001000         3.3600000000         1.4858364944         7.1235928937        -2.9923871842 
        0.1250000000         3.3600000000         1.5266197182         8.1859832436        -2.9379416989 
        0.1300000000         3.3600000000         1.5087770578         7.7211874656        -2.9027122673 
        0.1350001000         3.3600000000         1.5495602815         8.7835778155        -2.8450641064 
        0.1400000000         3.3600000000         1.5087770578         7.7211874656        -2.8130373504 
        0.1450000000         3.3600000000         1.5495602815         8.7835778155        -2.7778079187 
        0.1500001000         3.3600000000         1.5393644756         8.5179802280        -2.7201597579 
        0.1550000000         3.3600000000         1.5572071360         8.9827760061        -2.6945383530 
        0.1600000000         3.3600000000         1.5444623786         8.6507790217        -2.6400928678 
        0.1650001000         3.3600000000         1.5597560875         9.0491754029        -2.5984580849 
        0.1700001000         3.3600000000         1.5495602815         8.7835778155        -2.5536206265 
        0.1750000000         3.3600000000         1.5750497964         9.4475717842        -2.4991751412 
        0.1800001000         3.3600000000         1.5597560875         9.0491754029        -2.4543376827 
        0.1850001000         3.3600000000         1.5674029419         9.2483735936        -2.4255136023 
        0.1900000000         3.3600000000         1.5750497964         9.4475717842        -2.3742707926 
        0.1950001000         3.3600000000         1.5775987479         9.5139711810        -2.3102172806 
        0.2000001000         3.3600000000         1.5852456023         9.7131693716        -2.2845958757 
        0.2050000000         3.3600000000         1.5775987479         9.5139711810        -2.2237450393 
        0.2100001000         3.3600000000         1.6005393113        10.1115657529        -2.1789075808 
        0.2150001000         3.3600000000         1.5801476994         9.5803705779        -2.1212594199 
        0.2200000000         3.3600000000         1.6030882627        10.1779651497        -2.0828273127 
        0.2250001000         3.3600000000         1.5954414083         9.9787669591        -2.0347871786 
        0.2300002000         3.3600000000         1.6005393113        10.1115657529        -1.9899497202 
        0.2350000000         3.3600000000         1.5903435053         9.8459681654        -1.9515176129 
        0.2400001000         3.3600000000         1.6030882627        10.1779651497        -1.9002748033 
        0.2450001000         3.3600000000         1.6005393113        10.1115657529        -1.8330186156 
        0.2500000000         3.3600000000         1.6158330202        10.5099621341        -1.7913838328 
        0.2550000000         3.3600000000         1.6081861657        10.3107639435        -1.7465463743 
        0.2600001000         3.3600000000         1.6005393113        10.1115657529        -1.7017089158 
        0.2650000000         3.3600000000         1.6107351172        10.3771633403        -1.6440607550 
        0.2700000000         3.3600000000         1.6030882627        10.1779651497        -1.5928179453 
        0.2750001000         3.3600000000         1.6158330202        10.5099621341        -1.5415751357 
        0.2800000000         3.3600000000         1.6081861657        10.3107639435        -1.4903323260 
        0.2850000000         3.3600000000         1.6311267291        10.9083585153        -1.4294814895 
        0.2900001000         3.3600000000         1.6209309231        10.6427609278        -1.3814413555 
        0.2950001000         3.3600000000         1.6311267291        10.9083585153        -1.3237931946 
        0.3000000000         3.3600000000         1.6285777776        10.8419591184        -1.2853610873 
        0.3050001000         3.3600000000         1.6311267291        10.9083585153        -1.2213075753 
        0.3100001000         3.3600000000         1.6387735836        11.1075567059        -1.1764701168 
        0.3150000000         3.3600000000         1.6183819717        10.5763615309        -1.1220246316 
        0.3200001000         3.3600000000         1.6566162440        11.5723524840        -1.0579711195 
        0.3250001000         3.3600000000         1.6438714865        11.2403554996        -1.0035256342 
        0.3300000000         3.3600000000         1.6234798746        10.7091603247        -0.9747015538 
        0.3350001000         3.3600000000         1.6515183410        11.4395536902        -0.9042426905 
        0.3400001000         3.3600000000         1.6438714865        11.2403554996        -0.8562025564 
        0.3450000000         3.3600000000         1.6311267291        10.9083585153        -0.8113650980 
        0.3500001000         3.3600000000         1.6617141469        11.7051512777        -0.7409062347 
        0.3550001000         3.3600000000         1.6438714865        11.2403554996        -0.6960687762 
        0.3600000000         3.3600000000         1.6387735836        11.1075567059        -0.6416232910 
        0.3650000000         3.3600000000         1.6591651954        11.6387518809        -0.5903804813 
        0.3700001000         3.3600000000         1.6387735836        11.1075567059        -0.5263269692 
        0.3750000000         3.3600000000         1.6540672925        11.5059530871        -0.4782868352 
        0.3800000000         3.3600000000         1.6617141469        11.7051512777        -0.4078279719 
        0.3850001000         3.3600000000         1.6515183410        11.4395536902        -0.3629905134 
        0.3900000000         3.3600000000         1.6617141469        11.7051512777        -0.3085450282 
        0.3950000000         3.3600000000         1.6566162440        11.5723524840        -0.2508968673 
        0.4000001000         3.3600000000         1.6362246321        11.0411573090        -0.1996540577 
        0.4050000000         3.3600000000         1.6795568073        12.1699470558        -0.1452085724 
        0.4100000000         3.3600000000         1.6489693895        11.3731542934        -0.0811550603 
        0.4150001000         3.3600000000         1.6591651954        11.6387518809        -0.0331149263 
        0.4200005000         3.3600000000         1.6591651954        11.6387518809         0.0277359102 
        0.4250000000         3.3600000000         1.6540672925        11.5059530871         0.0757760443 
        0.4300001000         3.3600000000         1.6438714865        11.2403554996         0.1398295564 
        0.4350001000         3.3600000000         1.6795568073        12.1699470558         0.2006803928 
        0.4400000000         3.3600000000         1.6311267291        10.9083585153         0.2487205269 
        0.4450001000         3.3600000000         1.6872036618        12.3691452464         0.3191793902 
        0.4500001000         3.3600000000         1.6387735836        11.1075567059         0.3640168486 
        0.4550000000         3.3600000000         1.6744589044        12.0371482621         0.4216650095 
        0.4600001000         3.3600000000         1.6515183410        11.4395536902         0.4889211972 
        0.4650001000         3.3600000000         1.6642630984        11.7715506746         0.5465693580 
        0.4700000000         3.3600000000         1.6438714865        11.2403554996         0.5817987897 
        0.4750001000         3.3600000000         1.6642630984        11.7715506746         0.6394469506 
        0.4800001000         3.3600000000         1.6438714865        11.2403554996         0.6970951114 
        0.4850000000         3.3600000000         1.6489693895        11.3731542934         0.7515405967 
        0.4900000000         3.3600000000         1.6438714865        11.2403554996         0.8187967844 
        0.4950001000         3.3600000000         1.6566162440        11.5723524840         0.8668369184 
        0.5000000000         3.3600000000         1.6566162440        11.5723524840         0.9372957817 
        0.5050000000         3.3600000000         1.6719099529        11.9707488652         0.9949439426 
        0.5100001000         3.3600000000         1.6515183410        11.4395536902         1.0461867522 
        0.5150000000         3.3600000000         1.6515183410        11.4395536902         1.0942268863 
        0.5200000000         3.3600000000         1.6591651954        11.6387518809         1.1614830740 
        0.5250001000         3.3600000000         1.6438714865        11.2403554996         1.2191312348 
        0.5300000000         3.3600000000         1.6566162440        11.5723524840         1.2767793957 
        0.5350000000         3.3600000000         1.6617141469        11.7051512777         1.3280222054 
        0.5400001000         3.3600000000         1.6464204380        11.3067548965         1.3984810687 
        0.5450001000         3.3600000000         1.6489693895        11.3731542934         1.4465212027 
        0.5500000000         3.3600000000         1.6617141469        11.7051512777         1.5041693636 
        0.5550001000         3.3600000000         1.6234798746        10.7091603247         1.5650202001 
        0.5600001000         3.3600000000         1.6821057588        12.2363464527         1.6098576585 
        0.5650000000         3.3600000000         1.6362246321        11.0411573090         1.6739111706 
        0.5700001000         3.3600000000         1.6617141469        11.7051512777         1.7219513046 
        0.5750001000         3.3600000000         1.6285777776        10.8419591184         1.7763967899 
        0.5800001000         3.3600000000         1.6591651954        11.6387518809         1.8308422752 
        0.5850001000         3.3600000000         1.6158330202        10.5099621341         1.8852877604 
        0.5900001000         3.3600000000         1.6719099529        11.9707488652         1.9493412725 
        0.5950000000         3.3600000000         1.6081861657        10.3107639435         2.0005840822 
        0.6000001000         3.3600000000         1.6617141469        11.7051512777         2.0550295674 
        0.6050001000         3.3600000000         1.6209309231        10.6427609278         2.1126777283 
        0.6100000000         3.3600000000         1.6489693895        11.3731542934         2.1671232136 
        0.6150000000         3.3600000000         1.6209309231        10.6427609278         2.2215686988 
        0.6200001000         3.3600000000         1.6336756806        10.9747579122         2.2824195353 
        0.6250000000         3.3600000000         1.6362246321        11.0411573090         2.3240543182 
        0.6300000000         3.3600000000         1.6311267291        10.9083585153         2.3913105058 
        0.6350001000         3.3600000000         1.6464204380        11.3067548965         2.4553640179 
