           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         2.1600000000         1.2130986854         0.0188574287         1.4048864199 
        0.0050000000         2.1600000000         1.2105497339        -0.0475419682         1.4016837443 
        0.0100001000         2.1600000000         1.2080007824        -0.1139413650         1.3984810687 
        0.0150000000         2.1600000000         1.2207455399         0.2180556193         1.4144944467 
        0.0200000000         2.1600000000         1.2130986854         0.0188574287         1.4016837443 
        0.0250000000         2.1600000000         1.2130986854         0.0188574287         1.4048864199 
        0.0300000000         2.1600000000         1.2054518309        -0.1803407619         1.3920757174 
        0.0350000000         2.1600000000         1.1493748983        -1.6411274930         1.4080890955 
        0.0400000000         2.1600000000         1.1595707042        -1.3755299055         1.3888730418 
        0.0450010000         2.1600000000         1.1544728012        -1.5083286993         1.3792650150 
        0.0500000000         2.1600000000         1.1544728012        -1.5083286993         1.3792650150 
        0.0550000000         2.1600000000         1.1519238497        -1.5747280962         1.3760623394 
        0.0600001000         2.1600000000         1.1595707042        -1.3755299055         1.3568462858 
        0.0650000000         2.1600000000         1.1493748983        -1.6411274930         1.3536436102 
        0.0700000000         2.1600000000         1.1493748983        -1.6411274930         1.3440355834 
        0.0750001000         2.1600000000         1.1519238497        -1.5747280962         1.3376302322 
        0.0800000000         2.1600000000         1.1544728012        -1.5083286993         1.3280222054 
        0.0850000000         2.1600000000         1.1519238497        -1.5747280962         1.3280222054 
        0.0900001000         2.1600000000         1.1493748983        -1.6411274930         1.3024008005 
        0.0950000000         2.1600000000         1.1493748983        -1.6411274930         1.2895900981 
        0.1000000000         2.1600000000         1.1595707042        -1.3755299055         1.3056034761 
        0.1050001000         2.1600000000         1.1621196557        -1.3091305087         1.2991981249 
        0.1100000000         2.1600000000         1.1595707042        -1.3755299055         1.2799820713 
        0.1150000000         2.1600000000         1.1544728012        -1.5083286993         1.2767793957 
        0.1200001000         2.1600000000         1.1672175587        -1.1763317149         1.2703740445 
        0.1250000000         2.1600000000         1.1595707042        -1.3755299055         1.2511579909 
        0.1300000000         2.1600000000         1.1672175587        -1.1763317149         1.2479553153 
        0.1350001000         2.1600000000         1.1723154616        -1.0435329212         1.2639686933 
        0.1400000000         2.1600000000         1.1697665101        -1.1099323181         1.2543606665 
        0.1450000000         2.1600000000         1.1799623161        -0.8443347306         1.2415499641 
        0.1500000000         2.1600000000         1.1697665101        -1.1099323181         1.2319419373 
        0.1550019000         2.1600000000         1.1799623161        -0.8443347306         1.2415499641 
        0.1600000000         2.1600000000         1.1748644131        -0.9771335243         1.2319419373 
        0.1650000000         2.1600000000         1.1748644131        -0.9771335243         1.2287392617 
        0.1700000000         2.1600000000         1.1748644131        -0.9771335243         1.2127258836 
        0.1750000000         2.1600000000         1.1799623161        -0.8443347306         1.2191312348 
        0.1800001000         2.1600000000         1.1825112676        -0.7779353337         1.2127258836 
        0.1850001000         2.1600000000         1.1697665101        -1.1099323181         1.1999151812 
        0.1900000000         2.1600000000         1.1901581220        -0.5787371431         1.2063205324 
        0.1950000000         2.1600000000         1.1697665101        -1.1099323181         1.1935098300 
        0.2000001000         2.1600000000         1.1748644131        -0.9771335243         1.1903071544 
        0.2050000000         2.1600000000         1.1774133646        -0.9107341275         1.1967125056 
        0.2100001000         2.1600000000         1.1825112676        -0.7779353337         1.1935098300 
        0.2150001000         2.1600000000         1.1978049765        -0.3795389525         1.1967125056 
        0.2200000000         2.1600000000         1.1952560250        -0.4459383494         1.1935098300 
        0.2250000000         2.1600000000         1.1901581220        -0.5787371431         1.1839018032 
        0.2300001000         2.1600000000         1.1952560250        -0.4459383494         1.1806991276 
        0.2350000000         2.1600000000         1.1952560250        -0.4459383494         1.1710911008 
        0.2400001000         2.1600000000         1.2054518309        -0.1803407619         1.1839018032 
        0.2450001000         2.1600000000         1.2130986854         0.0188574287         1.1742937764 
        0.2500000000         2.1600000000         1.2130986854         0.0188574287         1.1774964520 
        0.2550000000         2.1600000000         1.2105497339        -0.0475419682         1.1742937764 
        0.2600001000         2.1600000000         1.2181965884         0.1516562224         1.1774964520 
        0.2650000000         2.1600000000         1.2105497339        -0.0475419682         1.1742937764 
        0.2700000000         2.1600000000         1.2130986854         0.0188574287         1.1774964520 
        0.2750000000         2.1600000000         1.2207455399         0.2180556193         1.1839018032 
        0.2800000000         2.1600000000         1.2054518309        -0.1803407619         1.1678884252 
        0.2850000000         2.1600000000         1.2080007824        -0.1139413650         1.1774964520 
        0.2900001000         2.1600000000         1.2130986854         0.0188574287         1.1806991276 
        0.2950000000         2.1600000000         1.2054518309        -0.1803407619         1.1742937764 
        0.3000000000         2.1600000000         1.2207455399         0.2180556193         1.1774964520 
        0.3050000000         2.1600000000         1.2156476369         0.0852568256         1.1742937764 
        0.3100001000         2.1600000000         1.2181965884         0.1516562224         1.1839018032 
        0.3150000000         2.1600000000         1.2130986854         0.0188574287         1.1774964520 
        0.3200000000         2.1600000000         1.2207455399         0.2180556193         1.1839018032 
        0.3250001000         2.1600000000         1.2207455399         0.2180556193         1.1871044788 
        0.3300000000         2.1600000000         1.2130986854         0.0188574287         1.1774964520 
        0.3350000000         2.1600000000         1.2130986854         0.0188574287         1.1742937764 
