           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.4400000000         1.2181965884         0.1516562224        -2.1532861760 
        0.0050000000         3.4400000000         1.2130986854         0.0188574287        -2.1628942028 
        0.0100000000         3.4400000000         1.2130986854         0.0188574287        -2.1628942028 
        0.0150000000         3.4400000000         1.2130986854         0.0188574287        -2.1596915272 
        0.0200000000         3.4400000000         1.3762315805         4.2684188284        -2.1596915272 
        0.0250001000         3.4400000000         1.4042700468         4.9988121939        -2.1308674468 
        0.0300000000         3.4400000000         1.3558399686         3.7372236534        -2.1180567443 
        0.0350000000         3.4400000000         1.4170148043         5.3308091783        -2.0828273127 
        0.0400001000         3.4400000000         1.4552490766         6.3268001313        -2.0540032323 
        0.0450000000         3.4400000000         1.4272106102         5.5964067657        -2.0283818274 
        0.0500000000         3.4400000000         1.4527001251         6.2604007344        -1.9963550714 
        0.0550001000         3.4400000000         1.4858364944         7.1235928937        -1.9579229641 
        0.0600000000         3.4400000000         1.4960323003         7.3891904812        -1.9290988837 
        0.0650000000         3.4400000000         1.4628959310         6.5259983219        -1.8970721277 
        0.0700001000         3.4400000000         1.5138749607         7.8539862593        -1.8618426960 
        0.0750000000         3.4400000000         1.4934833489         7.3227910843        -1.8330186156 
        0.0800000000         3.4400000000         1.5164239122         7.9203856562        -1.7849784815 
        0.0850001000         3.4400000000         1.5062281063         7.6547880687        -1.7593570767 
        0.0900000000         3.4400000000         1.5291686697         8.2523826405        -1.6985062402 
        0.0950000000         3.4400000000         1.5215218152         8.0531844499        -1.6568714574 
        0.1000000000         3.4400000000         1.5699518934         9.3147729904        -1.6184393501 
        0.1050000000         3.4400000000         1.5368155241         8.4515808311        -1.5896152697 
        0.1100000000         3.4400000000         1.5495602815         8.7835778155        -1.5511831625 
        0.1150000000         3.4400000000         1.5495602815         8.7835778155        -1.4999403528 
        0.1200000000         3.4400000000         1.5725008449         9.3811723873        -1.4454948675 
        0.1250000000         3.4400000000         1.5623050390         9.1155747998        -1.4038600847 
        0.1300000000         3.4400000000         1.5826966509         9.6467699748        -1.3654279774 
        0.1350000000         3.4400000000         1.5699518934         9.3147729904        -1.3237931946 
        0.1400000000         3.4400000000         1.5725008449         9.3811723873        -1.2885637630 
        0.1450000000         3.4400000000         1.5954414083         9.9787669591        -1.2245102509 
        0.1500001000         3.4400000000         1.5928924568         9.9123675622        -1.1796727924 
        0.1550000000         3.4400000000         1.5877945538         9.7795687685        -1.1220246316 
        0.1600000000         3.4400000000         1.6081861657        10.3107639435        -1.0867951999 
        0.1650001000         3.4400000000         1.5979903598        10.0451663560        -1.0323497146 
        0.1700000000         3.4400000000         1.6081861657        10.3107639435        -0.9811069050 
        0.1750000000         3.4400000000         1.6107351172        10.3771633403        -0.9362694465 
        0.1800001000         3.4400000000         1.6209309231        10.6427609278        -0.8946346637 
        0.1850000000         3.4400000000         1.6158330202        10.5099621341        -0.8305811516 
        0.1900000000         3.4400000000         1.6311267291        10.9083585153        -0.7729329907 
        0.1950001000         3.4400000000         1.6387735836        11.1075567059        -0.7377035591 
        0.2000000000         3.4400000000         1.6158330202        10.5099621341        -0.6800553982 
        0.2050000000         3.4400000000         1.6540672925        11.5059530871        -0.6288125886 
        0.2100001000         3.4400000000         1.6209309231        10.6427609278        -0.5711644277 
        0.2150000000         3.4400000000         1.6438714865        11.2403554996        -0.5167189424 
        0.2200000000         3.4400000000         1.6311267291        10.9083585153        -0.4686788084 
        0.2250000000         3.4400000000         1.6515183410        11.4395536902        -0.4110306475 
        0.2300000000         3.4400000000         1.6260288261        10.7755597215        -0.3565851622 
        0.2350000000         3.4400000000         1.6617141469        11.7051512777        -0.3021396770 
        0.2400001000         3.4400000000         1.6413225350        11.1739561028        -0.2476941917 
        0.2450000000         3.4400000000         1.6642630984        11.7715506746        -0.1836406796 
        0.2500000000         3.4400000000         1.6489693895        11.3731542934        -0.1323978700 
        0.2550000000         3.4400000000         1.6591651954        11.6387518809        -0.0715470335 
        0.2600000000         3.4400000000         1.6438714865        11.2403554996        -0.0235068994 
        0.2650000000         3.4400000000         1.6795568073        12.1699470558         0.0373439370 
        0.2700000000         3.4400000000         1.6438714865        11.2403554996         0.0853840711 
        0.2750001000         3.4400000000         1.6566162440        11.5723524840         0.1366268808 
