           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.8400000000         1.2130986854         0.0188574287        -1.3750360043 
        0.0050000000         1.8400000000         1.2130986854         0.0188574287        -1.3750360043 
        0.0100000000         1.8400000000         1.2207455399         0.2180556193        -1.3622253018 
        0.0150000000         1.8400000000         1.2181965884         0.1516562224        -1.3686306530 
        0.0200000000         1.8400000000         1.2105497339        -0.0475419682        -1.3718333287 
        0.0250000000         1.8400000000         1.0193783725        -5.0274967334        -1.3974547335 
        0.0300000000         1.8400000000         1.0983958685        -2.9691154304        -1.4102654359 
        0.0350000000         1.8400000000         1.1340811893        -2.0395238742        -1.4134681115 
        0.0400000000         1.8400000000         1.0321231299        -4.6954997490        -1.4326841651 
        0.0450000000         1.8400000000         1.0729063537        -3.6331093991        -1.4583055700 
        0.0500000000         1.8400000000         1.0423189359        -4.4299021615        -1.4711162724 
        0.0550000000         1.8400000000         1.0678084507        -3.7659081928        -1.4871296504 
        0.0600000000         1.8400000000         1.0576126448        -4.0315057803        -1.5127510552 
        0.0650000000         1.8400000000         1.0448678873        -4.3635027647        -1.5383724600 
        0.0700000000         1.8400000000         1.0321231299        -4.6954997490        -1.5543858381 
        0.0750000000         1.8400000000         1.0448678873        -4.3635027647        -1.5736018917 
        0.0800000000         1.8400000000         1.0397699844        -4.4963015584        -1.5960206209 
        0.0850000000         1.8400000000         1.0193783725        -5.0274967334        -1.6152366745 
        0.0900000000         1.8400000000         1.0117315180        -5.2266949240        -1.6472634306 
        0.0950000000         1.8400000000         1.0295741784        -4.7618991459        -1.6536687818 
        0.1000000000         1.8400000000         1.0270252269        -4.8282985428        -1.6760875110 
        0.1050000000         1.8400000000         1.0193783725        -5.0274967334        -1.7049115914 
        0.1100000000         1.8400000000         0.9938888576        -5.6914907021        -1.7433436987 
        0.1150270000         1.8400000000         1.0066336150        -5.3594937177        -1.7689651035 
        0.1200000000         1.8400000000         1.0066336150        -5.3594937177        -1.7849784815 
        0.1250000000         1.8400000000         0.9964378091        -5.6250913052        -1.8234105888 
        0.1300000000         1.8400000000         0.9862420032        -5.8906888927        -1.8426266424 
        0.1350000000         1.8400000000         1.0015357121        -5.4922925114        -1.8778560741 
        0.1400025000         1.8400000000         0.9734972457        -6.2226858770        -1.9162881813 
        0.1450000000         1.8400000000         1.0015357121        -5.4922925114        -1.9451122617 
        0.1500000000         1.8400000000         0.9709482942        -6.2890852739        -1.9515176129 
        0.1550000000         1.8400000000         0.9785951487        -6.0898870833        -1.9931523958 
        0.1600000000         1.8400000000         0.9862420032        -5.8906888927        -2.0155711250 
        0.1650000000         1.8400000000         0.9658503913        -6.4218840676        -2.0540032323 
        0.1700000000         1.8400000000         0.9836930517        -5.9570882895        -2.0764219615 
        0.1750000000         1.8400000000         0.9582035368        -6.6210822582        -2.1212594199 
        0.1800001000         1.8400000000         0.9658503913        -6.4218840676        -2.1500835004 
        0.1850000000         1.8400000000         0.9683993428        -6.3554846707        -2.1885156076 
        0.1900000000         1.8400000000         0.9505566824        -6.8202804488        -2.2173396881 
        0.1950000000         1.8400000000         0.9709482942        -6.2890852739        -2.2429610929 
        0.2000000000         1.8400000000         0.9582035368        -6.6210822582        -2.2845958757 
        0.2050000000         1.8400000000         0.9633014398        -6.4882834645        -2.3070146050 
        0.2100001000         1.8400000000         0.9658503913        -6.4218840676        -2.3390413610 
        0.2150000000         1.8400000000         0.9582035368        -6.6210822582        -2.3742707926 
        0.2200000000         1.8400000000         0.9556545853        -6.6874816551        -2.4062975487 
        0.2250000000         1.8400000000         0.9480077309        -6.8866798457        -2.4415269803 
        0.2300000000         1.8400000000         0.9429098279        -7.0194786394        -2.4799590876 
