           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.5400000000         1.2207455399         0.2180556193         3.0702777339 
        0.0050000000         1.5400000000         1.2130986854         0.0188574287         3.0606697070 
        0.0100000000         1.5400000000         1.2207455399         0.2180556193         3.0702777339 
        0.0150000000         1.5400000000         1.2054518309        -0.1803407619         3.0542643558 
        0.0200000000         1.5400000000         1.0805532081        -3.4339112085         3.0510616802 
        0.0250000000         1.5400000000         1.0346720814        -4.6291003521         3.0286429510 
        0.0300000000         1.5400000000         1.0805532081        -3.4339112085         3.0126295730 
        0.0350000000         1.5400000000         0.9658503913        -6.4218840676         2.9645894389 
        0.0400000000         1.5400000000         1.0193783725        -5.0274967334         2.9453733853 
        0.0450000000         1.5400000000         0.9734972457        -6.2226858770         2.9165493049 
        0.0500000000         1.5400000000         0.9862420032        -5.8906888927         2.8781171976 
        0.0550000000         1.5400000000         0.9378119249        -7.1522774332         2.8524957928 
        0.0600000000         1.5400000000         0.9785951487        -6.0898870833         2.8172663611 
        0.0650000000         1.5400000000         0.9250671675        -7.4842744175         2.7788342539 
        0.0700000000         1.5400000000         0.9556545853        -6.6874816551         2.7500101735 
        0.0750000000         1.5400000000         0.9123224101        -7.8162714019         2.7083753906 
        0.0800000000         1.5400000000         0.9352629734        -7.2186768301         2.6635379322 
        0.0850000000         1.5400000000         0.8893818467        -8.4138659737         2.6219031493 
        0.0900000000         1.5400000000         0.9352629734        -7.2186768301         2.5994844201 
        0.0950000000         1.5400000000         0.8715391863        -8.8786617518         2.5482416104 
        0.1000000000         1.5400000000         0.9046755556        -8.0154695925         2.5162148544 
        0.1050000000         1.5400000000         0.8842839437        -8.5466647674         2.4585666935 
        0.1100000000         1.5400000000         0.8664412833        -9.0114605455         2.4137292351 
        0.1150000000         1.5400000000         0.8995776526        -8.1482683862         2.3817024790 
        0.1200000000         1.5400000000         0.8664412833        -9.0114605455         2.3400676962 
        0.1250000000         1.5400000000         0.8664412833        -9.0114605455         2.2888248865 
        0.1300000000         1.5400000000         0.8536965259        -9.3434575299         2.2375820769 
        0.1350000000         1.5400000000         0.8868328952        -8.4802653706         2.2087579964 
        0.1400000000         1.5400000000         0.8307559625        -9.9410521017         2.1511098356 
        0.1450000000         1.5400000000         0.8740881378        -8.8122623549         2.1158804039 
        0.1500000000         1.5400000000         0.8333049140        -9.8746527048         2.0678402699 
        0.1550000000         1.5400000000         0.8333049140        -9.8746527048         2.0069894334 
        0.1600000000         1.5400000000         0.8435007200        -9.6090551173         1.9685573261 
        0.1650000000         1.5400000000         0.8333049140        -9.8746527048         1.9109091653 
        0.1700000000         1.5400000000         0.8536965259        -9.3434575299         1.8628690312 
        0.1750000000         1.5400000000         0.8129133021       -10.4058478798         1.8020181947 
        0.1800001000         1.5400000000         0.8460496714        -9.5426557205         1.7667887631 
        0.1850000000         1.5400000000         0.8231091081       -10.1402502923         1.7219513046 
        0.1900000000         1.5400000000         0.8333049140        -9.8746527048         1.6739111706 
        0.1950000000         1.5400000000         0.8307559625        -9.9410521017         1.6322763877 
        0.2000000000         1.5400000000         0.8001685447       -10.7378448641         1.5714255513 
        0.2050000000         1.5400000000         0.8384028170        -9.7418539111         1.5265880928 
        0.2100001000         1.5400000000         0.7950706417       -10.8706436579         1.4657372563 
        0.2150000000         1.5400000000         0.8333049140        -9.8746527048         1.4208997979 
        0.2200000000         1.5400000000         0.8078153991       -10.5386466735         1.3760623394 
        0.2250000000         1.5400000000         0.8282070110       -10.0074514986         1.3312248810 
        0.2300000000         1.5400000000         0.8078153991       -10.5386466735         1.2671713689 
        0.2350000000         1.5400000000         0.7848748358       -11.1362412453         1.2063205324 
        0.2400001000         1.5400000000         0.8231091081       -10.1402502923         1.1614830740 
        0.2450000000         1.5400000000         0.7619342724       -11.7338358172         1.1070375887 
        0.2500000000         1.5400000000         0.8103643506       -10.4722472767         1.0557947790 
        0.2550000000         1.5400000000         0.8333049140        -9.8746527048         1.0141599962 
        0.2600000000         1.5400000000         0.7950706417       -10.8706436579         0.9437011329 
        0.2650000000         1.5400000000         0.7797769328       -11.2690400391         0.9020663501 
        0.2700000000         1.5400000000         0.8154622536       -10.3394484829         0.8508235404 
        0.2750000000         1.5400000000         0.7695811269       -11.5346376266         0.7867700283 
        0.2800000000         1.5400000000         0.7899727387       -11.0034424516         0.7323245431 
        0.2850000000         1.5400000000         0.8154622536       -10.3394484829         0.6842844090 
        0.2900001000         1.5400000000         0.7670321754       -11.6010370234         0.6298389237 
        0.2950000000         1.5400000000         0.8052664477       -10.6050460704         0.5817987897 
        0.3000000000         1.5400000000         0.7746790298       -11.4018388328         0.5337586556 
        0.3050000000         1.5400000000         0.7925216902       -10.9370430547         0.4697051435 
        0.3100000000         1.5400000000         0.7950706417       -10.8706436579         0.4152596583 
        0.3150000000         1.5400000000         0.7925216902       -10.9370430547         0.3768275510 
        0.3200000000         1.5400000000         0.7619342724       -11.7338358172         0.2999633365 
        0.3250000000         1.5400000000         0.8027174962       -10.6714454673         0.2519232025 
        0.3300000000         1.5400000000         0.7593853209       -11.8002352140         0.2102884196 
        0.3350000000         1.5400000000         0.8027174962       -10.6714454673         0.1462349076 
        0.3400000000         1.5400000000         0.7415426605       -12.2650309921         0.0853840711 
        0.3450000000         1.5400000000         0.7772279813       -11.3354394360         0.0277359102 
        0.3500001000         1.5400000000         0.8129133021       -10.4058478798        -0.0203042238 
        0.3550001000         1.5400000000         0.7593853209       -11.8002352140        -0.0619390067 
        0.3600000000         1.5400000000         0.7899727387       -11.0034424516        -0.1195871676 
        0.3650000000         1.5400000000         0.7670321754       -11.6010370234        -0.1804380040 
        0.3700000000         1.5400000000         0.7670321754       -11.6010370234        -0.2316808137 
        0.3750000000         1.5400000000         0.7670321754       -11.6010370234        -0.3085450282 
        0.3800024000         1.5400000000         0.7670321754       -11.6010370234        -0.3437744598 
        0.3850000000         1.5400000000         0.7695811269       -11.5346376266        -0.3982199451 
        0.3900000000         1.5400000000         0.7619342724       -11.7338358172        -0.4526654304 
        0.3950000000         1.5400000000         0.7593853209       -11.8002352140        -0.5295296448 
        0.4000000000         1.5400000000         0.7619342724       -11.7338358172        -0.5711644277 
        0.4050000000         1.5400000000         0.7619342724       -11.7338358172        -0.6352179398 
        0.4100000000         1.5400000000         0.7466405635       -12.1322321984        -0.6960687762 
        0.4150001000         1.5400000000         0.7670321754       -11.6010370234        -0.7409062347 
        0.4200001000         1.5400000000         0.7517384665       -11.9994334046        -0.8081624224 
        0.4250000000         1.5400000000         0.7517384665       -11.9994334046        -0.8658105832 
        0.4300000000         1.5400000000         0.7466405635       -12.1322321984        -0.9266614197 
        0.4350000000         1.5400000000         0.7542874179       -11.9330340078        -0.9747015538 
        0.4400000000         1.5400000000         0.7746790298       -11.4018388328        -1.0387550659 
        0.4450000000         1.5400000000         0.7466405635       -12.1322321984        -1.0899978755 
        0.4500000000         1.5400000000         0.7440916120       -12.1986315953        -1.1540513876 
        0.4550000000         1.5400000000         0.7415426605       -12.2650309921        -1.2149022241 
