           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.5000000000         1.2130986854         0.0188574287         2.4041212083 
        0.0050000000         3.5000000000         1.2207455399         0.2180556193         2.4105265595 
        0.0100000000         3.5000000000         1.2080007824        -0.1139413650         2.3913105058 
        0.0151078000         3.5000000000         1.2130986854         0.0188574287         2.3977158570 
        0.0200000000         3.5000000000         1.3762315805         4.2684188284         2.4169319107 
        0.0250000000         3.5000000000         1.3966231924         4.7996140033         2.4457559911 
        0.0300000000         3.5000000000         1.3532910171         3.6708242565         2.4745800715 
        0.0350000000         3.5000000000         1.4552490766         6.3268001313         2.4809854227 
        0.0400000000         3.5000000000         1.4170148043         5.3308091783         2.5130121788 
        0.0450000000         3.5000000000         1.4527001251         6.2604007344         2.5418362592 
        0.0500000000         3.5000000000         1.4527001251         6.2604007344         2.5866737177 
        0.0550000000         3.5000000000         1.4985812518         7.4555898781         2.6187004737 
        0.0600000000         3.5000000000         1.4654448825         6.5923977188         2.6475245541 
        0.0650000000         3.5000000000         1.5011302033         7.5219892749         2.6859566614 
        0.0700000000         3.5000000000         1.4858364944         7.1235928937         2.7211860930 
        0.0750000000         3.5000000000         1.5036791548         7.5883886718         2.7596182003 
        0.0800000000         3.5000000000         1.5189728637         7.9867850530         2.8140636855 
        0.0850000000         3.5000000000         1.5521092330         8.8499772123         2.8589011440 
        0.0900000000         3.5000000000         1.5087770578         7.7211874656         2.8941305756 
        0.0950000000         3.5000000000         1.5470113301         8.7171784186         2.9357653585 
        0.1000000000         3.5000000000         1.5495602815         8.7835778155         2.9838054925 
        0.1050000000         3.5000000000         1.5648539905         9.1819741967         3.0254402754 
        0.1100000000         3.5000000000         1.5597560875         9.0491754029         3.0798857607 
        0.1150000000         3.5000000000         1.5623050390         9.1155747998         3.1183178679 
        0.1200000000         3.5000000000         1.5597560875         9.0491754029         3.1311285703 
        0.1250000000         3.5000000000         1.5572071360         8.9827760061         3.1343312459 
        0.1300000000         3.5000000000         1.6056372142        10.2443645466         3.1311285703 
        0.1350000000         3.5000000000         1.5597560875         9.0491754029        -1.7433436987 
        0.1400000000         3.5000000000         1.5903435053         9.8459681654        -1.7465463743 
        0.1450000000         3.5000000000         1.5903435053         9.8459681654        -3.1493182888 
        0.1500000000         3.5000000000         1.6107351172        10.3771633403        -3.1301022351 
        0.1550000000         3.5000000000         1.6081861657        10.3107639435        -3.1301022351 
        0.1600000000         3.5000000000         1.6158330202        10.5099621341        -3.1108861815 
        0.1650000000         3.5000000000         1.5852456023         9.7131693716        -3.0532380207 
        0.1700000000         3.5000000000         1.6311267291        10.9083585153        -2.9987925354 
        0.1750000000         3.5000000000         1.6158330202        10.5099621341        -2.9411443745 
        0.1800000000         3.5000000000         1.6081861657        10.3107639435        -2.8899015649 
        0.1850000000         3.5000000000         1.6336756806        10.9747579122        -2.8386587552 
        0.1900000000         3.5000000000         1.6285777776        10.8419591184        -2.7681998919 
        0.1950000000         3.5000000000         1.6413225350        11.1739561028        -2.7201597579 
        0.2000000000         3.5000000000         1.6387735836        11.1075567059        -2.6657142726 
        0.2050000000         3.5000000000         1.6489693895        11.3731542934        -2.6080661117 
        0.2100000000         3.5000000000         1.6362246321        11.0411573090        -2.5536206265 
        0.2150000000         3.5000000000         1.6540672925        11.5059530871        -2.4959724656 
        0.2200000000         3.5000000000         1.6540672925        11.5059530871        -2.4351216291 
        0.2250000000         3.5000000000         1.6719099529        11.9707488652        -2.3806761439 
        0.2300000000         3.5000000000         1.6591651954        11.6387518809        -2.3166226318 
        0.2350000000         3.5000000000         1.6719099529        11.9707488652        -2.2717851733 
        0.2400001000         3.5000000000         1.6464204380        11.3067548965        -2.2013263100 
        0.2450000000         3.5000000000         1.6897526133        12.4355446433        -2.1468808248 
        0.2500000000         3.5000000000         1.6566162440        11.5723524840        -2.0988406907 
        0.2550000000         3.5000000000         1.6795568073        12.1699470558        -2.0283818274 
        0.2600000000         3.5000000000         1.6693610014        11.9043494683        -1.9803416934 
        0.2650000000         3.5000000000         1.6897526133        12.4355446433        -1.9162881813 
        0.2700000000         3.5000000000         1.6566162440        11.5723524840        -1.8714507228 
        0.2750000000         3.5000000000         1.7024973707        12.7675416276        -1.7913838328 
        0.2800000000         3.5000000000         1.6770078558        12.1035476589        -1.7465463743 
        0.2850000000         3.5000000000         1.6948505162        12.5683434370        -1.6728848354 
        0.2900000000         3.5000000000         1.6948505162        12.5683434370        -1.6184393501 
        0.2950000000         3.5000000000         1.6897526133        12.4355446433        -1.5639938649 
        0.3000000000         3.5000000000         1.6999484192        12.7011422308        -1.4903323260 
        0.3050000000         3.5000000000         1.7024973707        12.7675416276        -1.4390895163 
        0.3100022000         3.5000000000         1.7024973707        12.7675416276        -1.3782386799 
        0.3150000000         3.5000000000         1.7075952737        12.9003404214        -1.3173878434 
        0.3200000000         3.5000000000         1.7024973707        12.7675416276        -1.2629423581 
        0.3250000000         3.5000000000         1.7254379341        13.3651361995        -1.1796727924 
        0.3300000000         3.5000000000         1.6999484192        12.7011422308        -1.1252273072 
        0.3350001000         3.5000000000         1.7101442252        12.9667398182        -1.0611737951 
        0.3400000000         3.5000000000         1.7407316430        13.7635325807        -0.9907149318 
        0.3450000000         3.5000000000         1.6999484192        12.7011422308        -0.9490801489 
        0.3500000000         3.5000000000         1.7381826915        13.6971331838        -0.8658105832 
        0.3550006000         3.5000000000         1.7126931766        13.0331392151        -0.7985543956 
        0.3600000000         3.5000000000         1.7126931766        13.0331392151        -0.7473115859 
        0.3650000000         3.5000000000         1.7330847885        13.5643343901        -0.6960687762 
        0.3700000000         3.5000000000         1.7075952737        12.9003404214        -0.6256099130 
        0.3750000000         3.5000000000         1.7509274489        14.0291301681        -0.5519483741 
        0.3800000000         3.5000000000         1.7203400311        13.2323374057        -0.4878948620 
        0.3850000000         3.5000000000         1.7305358370        13.4979349932        -0.4206386743 
        0.3900000000         3.5000000000         1.7279868856        13.4315355963        -0.3565851622 
        0.3950000000         3.5000000000         1.7279868856        13.4315355963        -0.2925316502 
        0.4000000000         3.5000000000         1.7407316430        13.7635325807        -0.2252754625 
        0.4050000000         3.5000000000         1.7228889826        13.2987368026        -0.1612219504 
        0.4100000000         3.5000000000         1.7305358370        13.4979349932        -0.0971684383 
        0.4150000000         3.5000000000         1.7407316430        13.7635325807        -0.0235068994 
        0.4200000000         3.5000000000         1.7432805945        13.8299319775         0.0341412614 
        0.4250000000         3.5000000000         1.7432805945        13.8299319775         0.0981947735 
        0.4300000000         3.5000000000         1.7254379341        13.3651361995         0.1686536368 
        0.4350000000         3.5000000000         1.7279868856        13.4315355963         0.2263017977 
        0.4400000000         3.5000000000         1.7585743034        14.2283283588         0.3063686878 
