           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.1400000000         1.2207455399         0.2180556193        -2.9763738062 
        0.0050000000         3.1400000000         1.2130986854         0.0188574287        -2.9827791574 
        0.0100000000         3.1400000000         1.2130986854         0.0188574287        -2.9827791574 
        0.0150000000         3.1400000000         1.2130986854         0.0188574287        -2.9859818330 
        0.0200001000         3.1400000000         1.2232944913         0.2844550162        -2.9763738062 
        0.0250000000         3.1400000000         1.3507420656         3.6044248597        -2.9795764818 
        0.0300000000         3.1400000000         1.3278015023         3.0068302878        -2.9507524013 
        0.0350001000         3.1400000000         1.2946651330         2.1436381285        -2.9379416989 
        0.0400000000         3.1400000000         1.3558399686         3.7372236534        -2.9187256453 
        0.0450000000         3.1400000000         1.3532910171         3.6708242565        -2.8995095917 
        0.0500001000         3.1400000000         1.3634868231         3.9364218440        -2.8802935381 
        0.0550000000         3.1400000000         1.3481931142         3.5380254628        -2.8642801600 
        0.0600000000         3.1400000000         1.3838784350         4.4676170190        -2.8354560796 
        0.0650000000         3.1400000000         1.3787805320         4.3348182252        -2.8194427016 
        0.0700000000         3.1400000000         1.3634868231         3.9364218440        -2.8066319992 
        0.0750000000         3.1400000000         1.3864273864         4.5340164158        -2.7714025675 
        0.0800000000         3.1400000000         1.3762315805         4.2684188284        -2.7585918651 
        0.0850000000         3.1400000000         1.3966231924         4.7996140033        -2.7265651091 
        0.0900000000         3.1400000000         1.4119169013         5.1980103845        -2.6945383530 
        0.0950000000         3.1400000000         1.3966231924         4.7996140033        -2.6785249750 
        0.1000000000         3.1400000000         1.4144658528         5.2644097814        -2.6432955434 
        0.1050000000         3.1400000000         1.4017210954         4.9324127970        -2.6208768141 
        0.1100000000         3.1400000000         1.4195637558         5.3972085751        -2.6048634361 
        0.1150000000         3.1400000000         1.3991721439         4.8660134002        -2.5888500581 
        0.1200000000         3.1400000000         1.4272106102         5.5964067657        -2.5568233021 
        0.1250000000         3.1400000000         1.4068189983         5.0652115908        -2.5215938704 
        0.1300000000         3.1400000000         1.4348574647         5.7956049563        -2.4959724656 
        0.1350000000         3.1400000000         1.4170148043         5.3308091783        -2.4703510608 
        0.1400000000         3.1400000000         1.4374064162         5.8620043532        -2.4351216291 
        0.1450001000         3.1400000000         1.4323085132         5.7292055595        -2.4127028999 
        0.1500000000         3.1400000000         1.4450532706         6.0612025438        -2.3742707926 
        0.1550000000         3.1400000000         1.4348574647         5.7956049563        -2.3518520634 
        0.1600001000         3.1400000000         1.4374064162         5.8620043532        -2.3358386854 
        0.1650000000         3.1400000000         1.4450532706         6.0612025438        -2.2974065782 
        0.1700000000         3.1400000000         1.4374064162         5.8620043532        -2.2653798221 
