           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.1600000000         1.2130986854         0.0188574287        -0.2989370014 
        0.0050000000         3.1600000000         1.2130986854         0.0188574287        -0.3021396770 
        0.0100014000         3.1600000000         1.2054518309        -0.1803407619        -0.3053423526 
        0.0150000000         3.1600000000         1.2130986854         0.0188574287        -0.2989370014 
        0.0200000000         3.1600000000         1.2232944913         0.2844550162        -0.2893289746 
        0.0250000000         3.1600000000         1.3991721439         4.8660134002        -0.2797209477 
        0.0300000000         3.1600000000         1.3328994052         3.1396290816        -0.2637075697 
        0.0350000000         3.1600000000         1.2997630359         2.2764369223        -0.2701129209 
        0.0400000000         3.1600000000         1.3456441627         3.4716260659        -0.2508968673 
        0.0450000000         3.1600000000         1.3762315805         4.2684188284        -0.2156674357 
        0.0500000000         3.1600000000         1.3558399686         3.7372236534        -0.2092620845 
        0.0550000000         3.1600000000         1.3609378716         3.8700224471        -0.1900460308 
        0.0600000000         3.1600000000         1.3736826290         4.2020194315        -0.1612219504 
        0.0650000000         3.1600000000         1.3915252894         4.6668152096        -0.1484112480 
        0.0700000000         3.1600000000         1.3889763379         4.6004158127        -0.1227898432 
        0.0750000000         3.1600000000         1.3787805320         4.3348182252        -0.1099791407 
        0.0800000000         3.1600000000         1.3940742409         4.7332146064        -0.0811550603 
        0.0850000000         3.1600000000         1.4144658528         5.2644097814        -0.0587363311 
        0.0900000000         3.1600000000         1.3915252894         4.6668152096        -0.0331149263 
        0.0950000000         3.1600000000         1.4246616587         5.5300073689        -0.0106961970 
        0.1000000000         3.1600000000         1.4042700468         4.9988121939         0.0213305590 
        0.1050000000         3.1600000000         1.4272106102         5.5964067657         0.0309385858 
        0.1100000000         3.1600000000         1.4042700468         4.9988121939         0.0597626663 
        0.1150000000         3.1600000000         1.4374064162         5.8620043532         0.0917894223 
        0.1200000000         3.1600000000         1.4068189983         5.0652115908         0.1238161783 
        0.1250000000         3.1600000000         1.4399553677         5.9284037501         0.1430322320 
        0.1300000000         3.1600000000         1.4068189983         5.0652115908         0.1686536368 
        0.1350000000         3.1600000000         1.4450532706         6.0612025438         0.1974777172 
        0.1400000000         3.1600000000         1.4144658528         5.2644097814         0.2166937708 
        0.1450000000         3.1600000000         1.4450532706         6.0612025438         0.2615312293 
        0.1500000000         3.1600000000         1.4374064162         5.8620043532         0.2807472829 
        0.1550000000         3.1600000000         1.4501511736         6.1940013376         0.3159767146 
        0.1600000000         3.1600000000         1.4425043191         5.9948031470         0.3383954438 
        0.1650000000         3.1600000000         1.4450532706         6.0612025438         0.3640168486 
        0.1700000000         3.1600000000         1.4450532706         6.0612025438         0.3896382535 
        0.1750000000         3.1600000000         1.4399553677         5.9284037501         0.4184623339 
        0.1800000000         3.1600000000         1.4603469795         6.4595989250         0.4600971167 
        0.1850000000         3.1600000000         1.4527001251         6.2604007344         0.4953265484 
        0.1900000000         3.1600000000         1.4603469795         6.4595989250         0.5305559800 
        0.1950000000         3.1600000000         1.4705427855         6.7251965125         0.5529747092 
        0.2000000000         3.1600000000         1.4450532706         6.0612025438         0.5817987897 
        0.2050000000         3.1600000000         1.4654448825         6.5923977188         0.6074201945 
        0.2100000000         3.1600000000         1.4527001251         6.2604007344         0.6362442749 
        0.2150000000         3.1600000000         1.4654448825         6.5923977188         0.6778790578 
        0.2200000000         3.1600000000         1.4679938340         6.6587971156         0.7259191919 
        0.2250000000         3.1600000000         1.4705427855         6.7251965125         0.7419325699 
        0.2300000000         3.1600000000         1.4730917370         6.7915959094         0.7675539747 
        0.2350000000         3.1600000000         1.4705427855         6.7251965125         0.8155941088 
        0.2400000000         3.1600000000         1.4781896399         6.9243947031         0.8476208648 
        0.2450000000         3.1600000000         1.4705427855         6.7251965125         0.8796476208 
        0.2500000000         3.1600000000         1.4807385914         6.9907941000         0.9148770525 
        0.2550000000         3.1600000000         1.4756406885         6.8579953063         0.9404984573 
        0.2600000000         3.1600000000         1.4705427855         6.7251965125         0.9789305646 
        0.2650000000         3.1600000000         1.4781896399         6.9243947031         1.0045519694 
        0.2700000000         3.1600000000         1.4654448825         6.5923977188         1.0365787254 
        0.2750000000         3.1600000000         1.4934833489         7.3227910843         1.0910242107 
        0.2800000000         3.1600000000         1.4781896399         6.9243947031         1.1102402643 
        0.2850000000         3.1600000000         1.4858364944         7.1235928937         1.1614830740 
        0.2900001000         3.1600000000         1.4858364944         7.1235928937         1.1967125056 
        0.2950000000         3.1600000000         1.4756406885         6.8579953063         1.2159285592 
        0.3000000000         3.1600000000         1.4832875429         7.0571934969         1.2511579909 
        0.3050000000         3.1600000000         1.4730917370         6.7915959094         1.2799820713 
        0.3100000000         3.1600000000         1.4679938340         6.6587971156         1.3152115030 
        0.3150000000         3.1600000000         1.4960323003         7.3891904812         1.3504409346 
        0.3200000000         3.1600000000         1.4858364944         7.1235928937         1.3920757174 
        0.3250000000         3.1600000000         1.4756406885         6.8579953063         1.4337105003 
        0.3300000000         3.1600000000         1.4883854459         7.1899922906         1.4625345807 
        0.3350000000         3.1600000000         1.4756406885         6.8579953063         1.4913586612 
        0.3400000000         3.1600000000         1.4577980281         6.3931995282         1.5297907684 
        0.3450000000         3.1600000000         1.4654448825         6.5923977188         1.5586148488 
        0.3500000000         3.1600000000         1.4501511736         6.1940013376         1.5906416049 
        0.3550001000         3.1600000000         1.4781896399         6.9243947031         1.6098576585 
        0.3600000000         3.1600000000         1.4552490766         6.3268001313         1.6546951170 
        0.3650000000         3.1600000000         1.4679938340         6.6587971156         1.6835191974 
        0.3700044000         3.1600000000         1.4603469795         6.4595989250         1.7155459534 
        0.3750000000         3.1600000000         1.4858364944         7.1235928937         1.7603834119 
        0.3800000000         3.1600000000         1.4450532706         6.0612025438         1.7828021411 
        0.3850000000         3.1600000000         1.4832875429         7.0571934969         1.8116262215 
        0.3900000000         3.1600000000         1.4628959310         6.5259983219         1.8500583288 
        0.3950000000         3.1600000000         1.4603469795         6.4595989250         1.8756797336 
        0.4000000000         3.1600000000         1.4628959310         6.5259983219         1.9173145165 
        0.4050000000         3.1600000000         1.4552490766         6.3268001313         1.9333278945 
        0.4100000000         3.1600000000         1.4527001251         6.2604007344         1.9653546505 
        0.4150001000         3.1600000000         1.4577980281         6.3931995282         2.0069894334 
        0.4200001000         3.1600000000         1.4654448825         6.5923977188         2.0294081626 
        0.4250000000         3.1600000000         1.4603469795         6.4595989250         2.0646375943 
        0.4300011000         3.1600000000         1.4603469795         6.4595989250         2.1094750527 
        0.4350000000         3.1600000000         1.4577980281         6.3931995282         2.1350964575 
        0.4400000000         3.1600000000         1.4756406885         6.8579953063         2.1703258892 
        0.4450000000         3.1600000000         1.4628959310         6.5259983219         2.1959472940 
        0.4500000000         3.1600000000         1.4603469795         6.4595989250         2.2343794013 
        0.4550000000         3.1600000000         1.4730917370         6.7915959094         2.2760141841 
        0.4600000000         3.1600000000         1.4756406885         6.8579953063         2.3016355889 
        0.4650000000         3.1600000000         1.4679938340         6.6587971156         2.3336623450 
        0.4700000000         3.1600000000         1.4858364944         7.1235928937         2.3688917766 
        0.4750000000         3.1600000000         1.4603469795         6.4595989250         2.4041212083 
        0.4800001000         3.1600000000         1.4807385914         6.9907941000         2.4297426131 
        0.4850000000         3.1600000000         1.4552490766         6.3268001313         2.4617693691 
        0.4900000000         3.1600000000         1.4756406885         6.8579953063         2.5002014764 
        0.4950000000         3.1600000000         1.4781896399         6.9243947031         2.5450389348 
        0.5000000000         3.1600000000         1.4883854459         7.1899922906         2.5834710421 
        0.5050000000         3.1600000000         1.4934833489         7.3227910843         2.6219031493 
        0.5100000000         3.1600000000         1.4832875429         7.0571934969         2.6539299054 
        0.5150000000         3.1600000000         1.4807385914         6.9907941000         2.6891593370 
        0.5200000000         3.1600000000         1.4909343974         7.2563916875         2.7307941198 
        0.5250000000         3.1600000000         1.4883854459         7.1899922906         2.7596182003 
        0.5300000000         3.1600000000         1.4807385914         6.9907941000         2.7852396051 
        0.5350000000         3.1600000000         1.4858364944         7.1235928937         2.8300770636 
        0.5400000000         3.1600000000         1.5011302033         7.5219892749         2.8653064952 
        0.5450000000         3.1600000000         1.4807385914         6.9907941000         2.9133466293 
        0.5500000000         3.1600000000         1.4934833489         7.3227910843         2.9389680341 
        0.5550000000         3.1600000000         1.4832875429         7.0571934969         2.9774001413 
        0.5600000000         3.1600000000         1.4909343974         7.2563916875         3.0094268974 
        0.5650000000         3.1600000000         1.4883854459         7.1899922906         3.0446563290 
        0.5700000000         3.1600000000         1.4832875429         7.0571934969         3.0798857607 
        0.5750001000         3.1600000000         1.5087770578         7.7211874656         3.1375339215 
        0.5800001000         3.1600000000         1.4730917370         6.7915959094         3.1311285703 
        0.5850000000         3.1600000000         1.5011302033         7.5219892749         3.1407365971 
        0.5900000000         3.1600000000         1.4985812518         7.4555898781         3.1407365971 
        0.5950000000         3.1600000000         1.4960323003         7.3891904812         3.1343312459 
        0.6000000000         3.1600000000         1.4832875429         7.0571934969        -1.7657624279 
        0.6050000000         3.1600000000         1.5138749607         7.8539862593        -1.7465463743 
        0.6100000000         3.1600000000         1.4960323003         7.3891904812        -3.1365075864 
        0.6150000000         3.1600000000         1.5087770578         7.7211874656        -3.1301022351 
        0.6200000000         3.1600000000         1.5011302033         7.5219892749        -3.1397102620 
        0.6250000000         3.1600000000         1.5062281063         7.6547880687        -3.1301022351 
        0.6300000000         3.1600000000         1.4985812518         7.4555898781        -3.1204942083 
        0.6350000000         3.1600000000         1.5138749607         7.8539862593        -3.0884674523 
        0.6400000000         3.1600000000         1.5011302033         7.5219892749        -3.0468326694 
        0.6450000000         3.1600000000         1.5062281063         7.6547880687        -3.0084005622 
        0.6500000000         3.1600000000         1.5087770578         7.7211874656        -2.9635631037 
        0.6550000000         3.1600000000         1.5138749607         7.8539862593        -2.9315363477 
        0.6600000000         3.1600000000         1.4960323003         7.3891904812        -2.8931042405 
        0.6650000000         3.1600000000         1.5138749607         7.8539862593        -2.8418614308 
