           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         2.0000000000         1.2130986854         0.0188574287        -1.0899978755 
        0.0050001000         2.0000000000         1.2130986854         0.0188574287        -1.0867951999 
        0.0100001000         2.0000000000         1.2130986854         0.0188574287        -1.0867951999 
        0.0150001000         2.0000000000         1.2181965884         0.1516562224        -1.0803898487 
        0.0200000000         2.0000000000         1.2207455399         0.2180556193        -1.0803898487 
        0.0250001000         2.0000000000         1.2054518309        -0.1803407619        -1.0899978755 
        0.0300001000         2.0000000000         1.0601615963        -3.9651063835        -1.1028085779 
        0.0350000000         2.0000000000         1.1391790923        -1.9067250805        -1.1188219559 
        0.0400001000         2.0000000000         1.1544728012        -1.5083286993        -1.1188219559 
        0.0450001000         2.0000000000         1.0805532081        -3.4339112085        -1.1220246316 
        0.0500000000         2.0000000000         1.1289832864        -2.1723226680        -1.1348353340 
        0.0550001000         2.0000000000         1.0907490141        -3.1683136210        -1.1508487120 
        0.0600001000         2.0000000000         1.1136895775        -2.5707190492        -1.1732674412 
        0.0650000000         2.0000000000         1.0932979656        -3.1019142241        -1.1988888460 
        0.0700001000         2.0000000000         1.0932979656        -3.1019142241        -1.2084968729 
        0.0750001000         2.0000000000         1.0882000626        -3.2347130179        -1.2245102509 
        0.0800000000         2.0000000000         1.1085916745        -2.7035178429        -1.2405236289 
        0.0850001000         2.0000000000         1.0856511111        -3.3011124148        -1.2533343313 
        0.0900001000         2.0000000000         1.0907490141        -3.1683136210        -1.2629423581 
        0.0950000000         2.0000000000         1.1009448200        -2.9027160335        -1.2725503849 
        0.1000001000         2.0000000000         1.0958469171        -3.0355148273        -1.2885637630 
        0.1050001000         2.0000000000         1.0932979656        -3.1019142241        -1.3013744654 
        0.1100000000         2.0000000000         1.0856511111        -3.3011124148        -1.3269958702 
        0.1150001000         2.0000000000         1.0958469171        -3.0355148273        -1.3366038970 
        0.1200001000         2.0000000000         1.0932979656        -3.1019142241        -1.3590226262 
        0.1250000000         2.0000000000         1.0907490141        -3.1683136210        -1.3590226262 
        0.1300001000         2.0000000000         1.0983958685        -2.9691154304        -1.3750360043 
        0.1350001000         2.0000000000         1.0882000626        -3.2347130179        -1.3878467067 
        0.1400001000         2.0000000000         1.0882000626        -3.2347130179        -1.4038600847 
        0.1450000000         2.0000000000         1.0882000626        -3.2347130179        -1.4198734627 
        0.1500001000         2.0000000000         1.0882000626        -3.2347130179        -1.4390895163 
        0.1550001000         2.0000000000         1.0882000626        -3.2347130179        -1.4551028943 
        0.1600000000         2.0000000000         1.0780042567        -3.5003106054        -1.4711162724 
        0.1650001000         2.0000000000         1.0882000626        -3.2347130179        -1.4903323260 
        0.1700001000         2.0000000000         1.0856511111        -3.3011124148        -1.5127510552 
        0.1750000000         2.0000000000         1.0703574022        -3.6995087960        -1.5319671088 
        0.1800001000         2.0000000000         1.0780042567        -3.5003106054        -1.5575885137 
        0.1850001000         2.0000000000         1.0729063537        -3.6331093991        -1.5639938649 
        0.1900000000         2.0000000000         1.0831021596        -3.3675118116        -1.5832099185 
        0.1950001000         2.0000000000         1.0678084507        -3.7659081928        -1.6088313233 
        0.2000001000         2.0000000000         1.0729063537        -3.6331093991        -1.6248447014 
        0.2050000000         2.0000000000         1.0601615963        -3.9651063835        -1.6472634306 
        0.2100001000         2.0000000000         1.0678084507        -3.7659081928        -1.6536687818 
        0.2150001000         2.0000000000         1.0780042567        -3.5003106054        -1.6792901866 
        0.2200000000         2.0000000000         1.0678084507        -3.7659081928        -1.6921008890 
        0.2250001000         2.0000000000         1.0780042567        -3.5003106054        -1.7081142671 
        0.2300001000         2.0000000000         1.0678084507        -3.7659081928        -1.7241276451 
        0.2350000000         2.0000000000         1.0678084507        -3.7659081928        -1.7497490499 
        0.2400001000         2.0000000000         1.0601615963        -3.9651063835        -1.7689651035 
        0.2450001000         2.0000000000         1.0703574022        -3.6995087960        -1.7817758059 
        0.2500000000         2.0000000000         1.0576126448        -4.0315057803        -1.8138025620 
        0.2550001000         2.0000000000         1.0652594992        -3.8323075897        -1.8266132644 
        0.2600001000         2.0000000000         1.0550636933        -4.0979051772        -1.8490319936 
        0.2650001000         2.0000000000         1.0703574022        -3.6995087960        -1.8714507228 
        0.2700000000         2.0000000000         1.0474168388        -4.2971033678        -1.8906667765 
        0.2750001000         2.0000000000         1.0754553052        -3.5667100022        -1.9066801545 
        0.2800001000         2.0000000000         1.0474168388        -4.2971033678        -1.9290988837 
        0.2850000000         2.0000000000         1.0627105477        -3.8987069866        -1.9515176129 
        0.2900001000         2.0000000000         1.0423189359        -4.4299021615        -1.9707336666 
        0.2950001000         2.0000000000         1.0652594992        -3.8323075897        -1.9899497202 
        0.3000000000         2.0000000000         1.0474168388        -4.2971033678        -2.0027604226 
        0.3050001000         2.0000000000         1.0627105477        -3.8987069866        -2.0315845030 
        0.3100001000         2.0000000000         1.0423189359        -4.4299021615        -2.0508005567 
        0.3150000000         2.0000000000         1.0652594992        -3.8323075897        -2.0700166103 
        0.3200001000         2.0000000000         1.0448678873        -4.3635027647        -2.0828273127 
        0.3250001000         2.0000000000         1.0525147418        -4.1643045741        -2.1084487175 
        0.3300000000         2.0000000000         1.0448678873        -4.3635027647        -2.1308674468 
        0.3350001000         2.0000000000         1.0601615963        -3.9651063835        -2.1436781492 
        0.3400001000         2.0000000000         1.0448678873        -4.3635027647        -2.1725022296 
        0.3450000000         2.0000000000         1.0525147418        -4.1643045741        -2.1949209588 
        0.3500001000         2.0000000000         1.0372210329        -4.5627009553        -2.2269477149 
        0.3550001000         2.0000000000         1.0423189359        -4.4299021615        -2.2397584173 
        0.3600000000         2.0000000000         1.0499657903        -4.2307039709        -2.2589744709 
        0.3650001000         2.0000000000         1.0550636933        -4.0979051772        -2.2717851733 
        0.3700001000         2.0000000000         1.0550636933        -4.0979051772        -2.2910012269 
        0.3750000000         2.0000000000         1.0576126448        -4.0315057803        -2.3134199562 
        0.3800001000         2.0000000000         1.0448678873        -4.3635027647        -2.3390413610 
        0.3850001000         2.0000000000         1.0474168388        -4.2971033678        -2.3582574146 
        0.3900001000         2.0000000000         1.0474168388        -4.2971033678        -2.3806761439 
        0.3950000000         2.0000000000         1.0601615963        -3.9651063835        -2.4095002243 
        0.4000001000         2.0000000000         1.0346720814        -4.6291003521        -2.4351216291 
        0.4050001000         2.0000000000         1.0372210329        -4.5627009553        -2.4639457096 
        0.4100000000         2.0000000000         1.0321231299        -4.6954997490        -2.4863644388 
        0.4150001000         2.0000000000         1.0448678873        -4.3635027647        -2.5023778168 
        0.4200001000         2.0000000000         1.0321231299        -4.6954997490        -2.5215938704 
        0.4250000000         2.0000000000         1.0499657903        -4.2307039709        -2.5408099240 
        0.4300001000         2.0000000000         1.0295741784        -4.7618991459        -2.5664313289 
        0.4350001000         2.0000000000         1.0448678873        -4.3635027647        -2.5824447069 
