           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.2400000000         1.2232944913         0.2844550162        -2.5472152753 
        0.0050000000         3.2400000000         1.2080007824        -0.1139413650        -2.5536206265 
        0.0100000000         3.2400000000         1.2105497339        -0.0475419682        -2.5568233021 
        0.0150000000         3.2400000000         1.2054518309        -0.1803407619        -2.5664313289 
        0.0200000000         3.2400000000         1.2411371518         0.7492507943        -2.5536206265 
        0.0250000000         3.2400000000         1.4170148043         5.3308091783        -2.5344045728 
        0.0300000000         3.2400000000         1.3099588419         2.5420345097        -2.5119858436 
        0.0350000000         3.2400000000         1.3711336775         4.1356200346        -2.4959724656 
        0.0400000000         3.2400000000         1.3889763379         4.6004158127        -2.4799590876 
        0.0450000000         3.2400000000         1.3915252894         4.6668152096        -2.4511350071 
        0.0500000000         3.2400000000         1.3838784350         4.4676170190        -2.4383243047 
        0.0550000000         3.2400000000         1.3940742409         4.7332146064        -2.4127028999 
        0.0600000000         3.2400000000         1.4195637558         5.3972085751        -2.3902841707 
        0.0650000000         3.2400000000         1.4042700468         4.9988121939        -2.3518520634 
        0.0700000000         3.2400000000         1.4476022221         6.1276019407        -2.3294333342 
        0.0750000000         3.2400000000         1.4297595617         5.6628061626        -2.3038119294 
        0.0800000000         3.2400000000         1.4399553677         5.9284037501        -2.2653798221 
        0.0850000000         3.2400000000         1.4501511736         6.1940013376        -2.2397584173 
        0.0900000000         3.2400000000         1.4425043191         5.9948031470        -2.2205423637 
        0.0950000000         3.2400000000         1.4476022221         6.1276019407        -2.1981236344 
        0.1000000000         3.2400000000         1.4450532706         6.0612025438        -2.1628942028 
        0.1050000000         3.2400000000         1.4501511736         6.1940013376        -2.1340701224 
        0.1100000000         3.2400000000         1.4756406885         6.8579953063        -2.1020433663 
        0.1150000000         3.2400000000         1.4552490766         6.3268001313        -2.0636112591 
        0.1200000000         3.2400000000         1.4807385914         6.9907941000        -2.0187738006 
        0.1250000000         3.2400000000         1.4577980281         6.3931995282        -1.9995577470 
        0.1300000000         3.2400000000         1.4883854459         7.1899922906        -1.9643283154 
        0.1350000000         3.2400000000         1.4756406885         6.8579953063        -1.9419095861 
        0.1400000000         3.2400000000         1.4807385914         6.9907941000        -1.8970721277 
        0.1450000000         3.2400000000         1.4858364944         7.1235928937        -1.8618426960 
        0.1500000000         3.2400000000         1.4985812518         7.4555898781        -1.8138025620 
        0.1550000000         3.2400000000         1.5087770578         7.7211874656        -1.7817758059 
        0.1600000000         3.2400000000         1.4960323003         7.3891904812        -1.7465463743 
        0.1650000000         3.2400000000         1.5036791548         7.5883886718        -1.7209249695 
        0.1700000000         3.2400000000         1.4858364944         7.1235928937        -1.6856955378 
        0.1750000000         3.2400000000         1.5062281063         7.6547880687        -1.6536687818 
        0.1800001000         3.2400000000         1.4960323003         7.3891904812        -1.6184393501 
        0.1850030000         3.2400000000         1.5164239122         7.9203856562        -1.5671965405 
        0.1900000000         3.2400000000         1.5189728637         7.9867850530        -1.5383724600 
        0.1950000000         3.2400000000         1.5240707667         8.1195838468        -1.4903323260 
        0.2000000000         3.2400000000         1.5164239122         7.9203856562        -1.4583055700 
        0.2050000000         3.2400000000         1.5240707667         8.1195838468        -1.4166707871 
        0.2100001000         3.2400000000         1.5240707667         8.1195838468        -1.3814413555 
        0.2150000000         3.2400000000         1.5266197182         8.1859832436        -1.3366038970 
        0.2200161000         3.2400000000         1.5164239122         7.9203856562        -1.3045771410 
        0.2250000000         3.2400000000         1.5419134271         8.5843796249        -1.2565370069 
        0.2300000000         3.2400000000         1.5393644756         8.5179802280        -1.2116995485 
        0.2350000000         3.2400000000         1.5470113301         8.7171784186        -1.1700647656 
