           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.6000000000         1.2207455399         0.2180556193         0.2839499585 
        0.0050000000         1.6000000000         1.2156476369         0.0852568256         0.2967606609 
        0.0100010000         1.6000000000         1.2054518309        -0.1803407619         0.2647339049 
        0.0150000000         1.6000000000         1.2130986854         0.0188574287         0.2839499585 
        0.0200000000         1.6000000000         1.0983958685        -2.9691154304         0.2743419317 
        0.0250000000         1.6000000000         1.0448678873        -4.3635027647         0.2519232025 
        0.0300000000         1.6000000000         1.1060427230        -2.7699172398         0.2327071489 
        0.0350000000         1.6000000000         1.0091825665        -5.2930943208         0.2166937708 
        0.0400000000         1.6000000000         1.0321231299        -4.6954997490         0.1782616636 
        0.0450000000         1.6000000000         1.0040846636        -5.4258931146         0.1718563124 
        0.0500000000         1.6000000000         1.0091825665        -5.2930943208         0.1334242051 
        0.0550000000         1.6000000000         0.9709482942        -6.2890852739         0.1174108271 
        0.0600000000         1.6000000000         0.9887909546        -5.8242894958         0.0853840711 
        0.0650000000         1.6000000000         0.9683993428        -6.3554846707         0.0469519638 
        0.0700000000         1.6000000000         0.9378119249        -7.1522774332         0.0085198566 
        0.0750000000         1.6000000000         0.9785951487        -6.0898870833        -0.0138988726 
        0.0800000000         1.6000000000         0.9352629734        -7.2186768301        -0.0427229531 
        0.0850000000         1.6000000000         0.9352629734        -7.2186768301        -0.0811550603 
        0.0900000000         1.6000000000         0.9403608764        -7.0858780363        -0.1163844920 
        0.0950000000         1.6000000000         0.9403608764        -7.0858780363        -0.1388032212 
        0.1000000000         1.6000000000         0.9199692645        -7.6170732113        -0.1868433552 
        0.1050000000         1.6000000000         0.9046755556        -8.0154695925        -0.2284781381 
        0.1100000000         1.6000000000         0.9148713616        -7.7498720050        -0.2605048941 
        0.1150000000         1.6000000000         0.9046755556        -8.0154695925        -0.3021396770 
        0.1206588000         1.6000000000         0.9148713616        -7.7498720050        -0.3405717842 
        0.1250000000         1.6000000000         0.8893818467        -8.4138659737        -0.3918145939 
        0.1300000000         1.6000000000         0.8893818467        -8.4138659737        -0.4142333231 
        0.1350000000         1.6000000000         0.8893818467        -8.4138659737        -0.4526654304 
        0.1400000000         1.6000000000         0.8842839437        -8.5466647674        -0.5007055644 
        0.1450000000         1.6000000000         0.8791860408        -8.6794635612        -0.5359349961 
        0.1500000000         1.6000000000         0.8791860408        -8.6794635612        -0.5807724545 
        0.1550000000         1.6000000000         0.8766370893        -8.7458629580        -0.6256099130 
        0.1600000000         1.6000000000         0.8587944289        -9.2106587361        -0.6736500470 
        0.1650000000         1.6000000000         0.8791860408        -8.6794635612        -0.7120821543 
        0.1700000000         1.6000000000         0.8460496714        -9.5426557205        -0.7633249639 
        0.1750000000         1.6000000000         0.8511475744        -9.4098569267        -0.8145677736 
        0.1800001000         1.6000000000         0.8435007200        -9.6090551173        -0.8529998808 
        0.1850000000         1.6000000000         0.8664412833        -9.0114605455        -0.8978373393 
        0.1900000000         1.6000000000         0.8307559625        -9.9410521017        -0.9554855002 
        0.1950000000         1.6000000000         0.8485986229        -9.4762563236        -0.9843095806 
        0.2000000000         1.6000000000         0.8435007200        -9.6090551173        -1.0259443634 
