           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         2.1800000000         1.2156476369         0.0852568256         1.4016837443 
        0.0050001000         2.1800000000         1.2156476369         0.0852568256         1.4016837443 
        0.0100001000         2.1800000000         1.2003539280        -0.3131395556         1.3952783931 
        0.0150000000         2.1800000000         1.2207455399         0.2180556193         1.3920757174 
        0.0200001000         2.1800000000         1.2003539280        -0.3131395556         1.3856703662 
        0.0250001000         2.1800000000         1.2130986854         0.0188574287         1.4016837443 
        0.0300000000         2.1800000000         1.2130986854         0.0188574287         1.3920757174 
        0.0350001000         2.1800000000         1.1672175587        -1.1763317149         1.3984810687 
        0.0400001000         2.1800000000         1.1493748983        -1.6411274930         1.3728596638 
        0.0450000000         2.1800000000         1.1697665101        -1.1099323181         1.3824676906 
        0.0500001000         2.1800000000         1.1621196557        -1.3091305087         1.3536436102 
        0.0550001000         2.1800000000         1.1570217527        -1.4419293024         1.3600489614 
        0.0600001000         2.1800000000         1.1799623161        -0.8443347306         1.3600489614 
        0.0650037000         2.1800000000         1.1519238497        -1.5747280962         1.3376302322 
        0.0700001000         2.1800000000         1.1697665101        -1.1099323181         1.3504409346 
        0.0750001000         2.1800000000         1.1646686072        -1.2427311118         1.3344275566 
        0.0800000000         2.1800000000         1.1672175587        -1.1763317149         1.3280222054 
        0.0850001000         2.1800000000         1.1621196557        -1.3091305087         1.3152115030 
        0.0900001000         2.1800000000         1.1672175587        -1.1763317149         1.3280222054 
        0.0950000000         2.1800000000         1.1544728012        -1.5083286993         1.3024008005 
        0.1000001000         2.1800000000         1.1621196557        -1.3091305087         1.3216168542 
        0.1050001000         2.1800000000         1.1519238497        -1.5747280962         1.2927927737 
        0.1100000000         2.1800000000         1.1672175587        -1.1763317149         1.2927927737 
        0.1150001000         2.1800000000         1.1621196557        -1.3091305087         1.2799820713 
        0.1200001000         2.1800000000         1.1672175587        -1.1763317149         1.2927927737 
        0.1250000000         2.1800000000         1.1672175587        -1.1763317149         1.2767793957 
        0.1300001000         2.1800000000         1.1799623161        -0.8443347306         1.2735767201 
        0.1350001000         2.1800000000         1.1774133646        -0.9107341275         1.2639686933 
        0.1400000000         2.1800000000         1.1825112676        -0.7779353337         1.2607660177 
        0.1450001000         2.1800000000         1.1825112676        -0.7779353337         1.2543606665 
        0.1500001000         2.1800000000         1.1927070735        -0.5123377462         1.2639686933 
        0.1550000000         2.1800000000         1.1825112676        -0.7779353337         1.2511579909 
        0.1600001000         2.1800000000         1.1901581220        -0.5787371431         1.2383472885 
        0.1650001000         2.1800000000         1.1978049765        -0.3795389525         1.2479553153 
        0.1700000000         2.1800000000         1.2054518309        -0.1803407619         1.2479553153 
        0.1751040000         2.1800000000         1.1927070735        -0.5123377462         1.2351446129 
        0.1800001000         2.1800000000         1.1978049765        -0.3795389525         1.2351446129 
        0.1850001000         2.1800000000         1.2105497339        -0.0475419682         1.2511579909 
        0.1900000000         2.1800000000         1.2029028795        -0.2467401588         1.2415499641 
        0.1950001000         2.1800000000         1.1952560250        -0.4459383494         1.2319419373 
        0.2000001000         2.1800000000         1.2003539280        -0.3131395556         1.2383472885 
        0.2050000000         2.1800000000         1.2029028795        -0.2467401588         1.2479553153 
        0.2100001000         2.1800000000         1.1952560250        -0.4459383494         1.2351446129 
        0.2150001000         2.1800000000         1.1876091705        -0.6451365400         1.2255365860 
        0.2200000000         2.1800000000         1.1876091705        -0.6451365400         1.2255365860 
        0.2250001000         2.1800000000         1.1901581220        -0.5787371431         1.2255365860 
        0.2300001000         2.1800000000         1.2003539280        -0.3131395556         1.2319419373 
        0.2350000000         2.1800000000         1.1952560250        -0.4459383494         1.2223339104 
