           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         2.1000000000         1.2181965884         0.1516562224         0.2038830684 
        0.0050000000         2.1000000000         1.2105497339        -0.0475419682         0.1974777172 
        0.0100000000         2.1000000000         1.2080007824        -0.1139413650         0.1878696904 
        0.0150000000         2.1000000000         1.2207455399         0.2180556193         0.2038830684 
        0.0200001000         2.1000000000         1.2105497339        -0.0475419682         0.1942750416 
        0.0250000000         2.1000000000         1.2105497339        -0.0475419682         0.1942750416 
        0.0300000000         2.1000000000         1.1799623161        -0.8443347306         0.1910723660 
        0.0350001000         2.1000000000         1.1136895775        -2.5707190492         0.1846670148 
        0.0400000000         2.1000000000         1.1825112676        -0.7779353337         0.1878696904 
        0.0450000000         2.1000000000         1.1544728012        -1.5083286993         0.1686536368 
        0.0500001000         2.1000000000         1.1595707042        -1.3755299055         0.1750589880 
        0.0550000000         2.1000000000         1.1621196557        -1.3091305087         0.1590456100 
        0.0600000000         2.1000000000         1.1264343349        -2.2387220648         0.1430322320 
        0.0650000000         2.1000000000         1.1621196557        -1.3091305087         0.1462349076 
        0.0700000000         2.1000000000         1.1468259468        -1.7075268899         0.1366268808 
        0.0750000000         2.1000000000         1.1417280438        -1.8403256836         0.1206135027 
        0.0800000000         2.1000000000         1.1417280438        -1.8403256836         0.1174108271 
        0.0850000000         2.1000000000         1.1493748983        -1.6411274930         0.1142081515 
        0.0900000000         2.1000000000         1.1442769953        -1.7739262868         0.0981947735 
        0.0950000000         2.1000000000         1.1442769953        -1.7739262868         0.0949920979 
        0.1000000000         2.1000000000         1.1315322379        -2.1059232711         0.0821813955 
        0.1050000000         2.1000000000         1.1417280438        -1.8403256836         0.0725733687 
        0.1100000000         2.1000000000         1.1340811893        -2.0395238742         0.0597626663 
        0.1150000000         2.1000000000         1.1340811893        -2.0395238742         0.0597626663 
        0.1200000000         2.1000000000         1.1340811893        -2.0395238742         0.0341412614 
        0.1250000000         2.1000000000         1.1315322379        -2.1059232711         0.0405466126 
        0.1300000000         2.1000000000         1.1340811893        -2.0395238742         0.0341412614 
        0.1350000000         2.1000000000         1.1315322379        -2.1059232711         0.0213305590 
        0.1400000000         2.1000000000         1.1187874804        -2.4379202555        -0.0010881702 
        0.1450001000         2.1000000000         1.1391790923        -1.9067250805        -0.0010881702 
        0.1500000000         2.1000000000         1.1264343349        -2.2387220648        -0.0042908458 
        0.1550000000         2.1000000000         1.1417280438        -1.8403256836        -0.0203042238 
        0.1600001000         2.1000000000         1.1340811893        -2.0395238742        -0.0299122506 
        0.1650000000         2.1000000000         1.1442769953        -1.7739262868        -0.0395202775 
        0.1700000000         2.1000000000         1.1417280438        -1.8403256836        -0.0555336555 
        0.1750001000         2.1000000000         1.1417280438        -1.8403256836        -0.0555336555 
        0.1800001000         2.1000000000         1.1493748983        -1.6411274930        -0.0651416823 
        0.1850000000         2.1000000000         1.1340811893        -2.0395238742        -0.0747497091 
        0.1900000000         2.1000000000         1.1468259468        -1.7075268899        -0.0811550603 
        0.1950000000         2.1000000000         1.1315322379        -2.1059232711        -0.0939657627 
        0.2000083000         2.1000000000         1.1493748983        -1.6411274930        -0.1035737895 
        0.2050000000         2.1000000000         1.1213364319        -2.3715208586        -0.1227898432 
        0.2100001000         2.1000000000         1.1340811893        -2.0395238742        -0.1195871676 
        0.2150000000         2.1000000000         1.1315322379        -2.1059232711        -0.1323978700 
        0.2200000000         2.1000000000         1.1238853834        -2.3051214617        -0.1323978700 
        0.2250000000         2.1000000000         1.1340811893        -2.0395238742        -0.1484112480 
        0.2300000000         2.1000000000         1.1264343349        -2.2387220648        -0.1612219504 
        0.2350000000         2.1000000000         1.1289832864        -2.1723226680        -0.1740326528 
        0.2400001000         2.1000000000         1.1162385289        -2.5043196523        -0.1900460308 
        0.2450000000         2.1000000000         1.1187874804        -2.4379202555        -0.2060594089 
        0.2500000000         2.1000000000         1.1213364319        -2.3715208586        -0.2092620845 
        0.2550000000         2.1000000000         1.1187874804        -2.4379202555        -0.2188701113 
        0.2600000000         2.1000000000         1.1187874804        -2.4379202555        -0.2316808137 
        0.2650000000         2.1000000000         1.1289832864        -2.1723226680        -0.2348834893 
        0.2700001000         2.1000000000         1.1060427230        -2.7699172398        -0.2605048941 
        0.2750000000         2.1000000000         1.1187874804        -2.4379202555        -0.2605048941 
        0.2800000000         2.1000000000         1.1111406260        -2.6371184461        -0.2861262990 
        0.2850001000         2.1000000000         1.1136895775        -2.5707190492        -0.2925316502 
        0.2900001000         2.1000000000         1.1187874804        -2.4379202555        -0.3021396770 
        0.2950000000         2.1000000000         1.1289832864        -2.1723226680        -0.3053423526 
        0.3000001000         2.1000000000         1.1187874804        -2.4379202555        -0.3149503794 
        0.3050000000         2.1000000000         1.1213364319        -2.3715208586        -0.3341664330 
        0.3100339000         2.1000000000         1.1264343349        -2.2387220648        -0.3501798110 
        0.3150000000         2.1000000000         1.1289832864        -2.1723226680        -0.3565851622 
        0.3200000000         2.1000000000         1.1366301408        -1.9731244774        -0.3629905134 
        0.3250000000         2.1000000000         1.1340811893        -2.0395238742        -0.3725985403 
        0.3300000000         2.1000000000         1.1391790923        -1.9067250805        -0.3790038915 
        0.3350000000         2.1000000000         1.1213364319        -2.3715208586        -0.4078279719 
        0.3400553000         2.1000000000         1.1187874804        -2.4379202555        -0.4110306475 
        0.3450000000         2.1000000000         1.1340811893        -2.0395238742        -0.4174359987 
        0.3500001000         2.1000000000         1.1315322379        -2.1059232711        -0.4270440255 
        0.3550001000         2.1000000000         1.1213364319        -2.3715208586        -0.4334493767 
        0.3600000000         2.1000000000         1.1315322379        -2.1059232711        -0.4462600791 
        0.3650000000         2.1000000000         1.1340811893        -2.0395238742        -0.4494627547 
        0.3700000000         2.1000000000         1.1136895775        -2.5707190492        -0.4782868352 
        0.3750000000         2.1000000000         1.1340811893        -2.0395238742        -0.4750841596 
        0.3800000000         2.1000000000         1.1315322379        -2.1059232711        -0.4910975376 
        0.3850000000         2.1000000000         1.1238853834        -2.3051214617        -0.5039082400 
        0.3900000000         2.1000000000         1.1213364319        -2.3715208586        -0.5167189424 
        0.3950001000         2.1000000000         1.1213364319        -2.3715208586        -0.5295296448 
        0.4000000000         2.1000000000         1.1187874804        -2.4379202555        -0.5423403473 
        0.4050000000         2.1000000000         1.1111406260        -2.6371184461        -0.5615564009 
        0.4100001000         2.1000000000         1.1187874804        -2.4379202555        -0.5679617521 
        0.4150001000         2.1000000000         1.1136895775        -2.5707190492        -0.5871778057 
        0.4200001000         2.1000000000         1.1187874804        -2.4379202555        -0.5935831569 
        0.4250001000         2.1000000000         1.1111406260        -2.6371184461        -0.6160018861 
        0.4300000000         2.1000000000         1.1213364319        -2.3715208586        -0.6224072374 
        0.4350000000         2.1000000000         1.1136895775        -2.5707190492        -0.6352179398 
        0.4400000000         2.1000000000         1.1315322379        -2.1059232711        -0.6384206154 
        0.4450000000         2.1000000000         1.1136895775        -2.5707190492        -0.6480286422 
        0.4500000000         2.1000000000         1.1340811893        -2.0395238742        -0.6544339934 
        0.4550000000         2.1000000000         1.1187874804        -2.4379202555        -0.6640420202 
        0.4600000000         2.1000000000         1.1187874804        -2.4379202555        -0.6896634250 
        0.4650000000         2.1000000000         1.1162385289        -2.5043196523        -0.6960687762 
        0.4700000000         2.1000000000         1.1289832864        -2.1723226680        -0.6992714518 
        0.4750001000         2.1000000000         1.1136895775        -2.5707190492        -0.7248928567 
        0.4800001000         2.1000000000         1.1187874804        -2.4379202555        -0.7280955323 
        0.4850000000         2.1000000000         1.1162385289        -2.5043196523        -0.7377035591 
        0.4900000000         2.1000000000         1.1264343349        -2.2387220648        -0.7441089103 
        0.4950000000         2.1000000000         1.1264343349        -2.2387220648        -0.7633249639 
        0.5000000000         2.1000000000         1.1238853834        -2.3051214617        -0.7665276395 
        0.5050000000         2.1000000000         1.1213364319        -2.3715208586        -0.7857436932 
        0.5100000000         2.1000000000         1.1136895775        -2.5707190492        -0.7985543956 
        0.5150000000         2.1000000000         1.1213364319        -2.3715208586        -0.8049597468 
        0.5200001000         2.1000000000         1.1187874804        -2.4379202555        -0.8145677736 
        0.5250000000         2.1000000000         1.1213364319        -2.3715208586        -0.8241758004 
        0.5300000000         2.1000000000         1.1009448200        -2.9027160335        -0.8433918540 
        0.5350001000         2.1000000000         1.1264343349        -2.2387220648        -0.8594052320 
        0.5400000000         2.1000000000         1.1136895775        -2.5707190492        -0.8754186101 
        0.5450000000         2.1000000000         1.1187874804        -2.4379202555        -0.8754186101 
        0.5500001000         2.1000000000         1.1238853834        -2.3051214617        -0.8914319881 
        0.5550000000         2.1000000000         1.1111406260        -2.6371184461        -0.9042426905 
        0.5600000000         2.1000000000         1.1187874804        -2.4379202555        -0.9170533929 
        0.5650000000         2.1000000000         1.1264343349        -2.2387220648        -0.9298640953 
        0.5700001000         2.1000000000         1.1136895775        -2.5707190492        -0.9522828245 
        0.5750001000         2.1000000000         1.1213364319        -2.3715208586        -0.9682962026 
        0.5800001000         2.1000000000         1.1085916745        -2.7035178429        -0.9714988782 
        0.5850000000         2.1000000000         1.1136895775        -2.5707190492        -0.9779042294 
        0.5900000000         2.1000000000         1.1111406260        -2.6371184461        -0.9907149318 
        0.5950000000         2.1000000000         1.1213364319        -2.3715208586        -1.0035256342 
        0.6000000000         2.1000000000         1.1111406260        -2.6371184461        -1.0067283098 
        0.6050000000         2.1000000000         1.1162385289        -2.5043196523        -1.0227416878 
        0.6100000000         2.1000000000         1.1111406260        -2.6371184461        -1.0291470390 
        0.6150000000         2.1000000000         1.1213364319        -2.3715208586        -1.0483630927 
        0.6200000000         2.1000000000         1.1213364319        -2.3715208586        -1.0419577415 
        0.6250000000         2.1000000000         1.1289832864        -2.1723226680        -1.0707818219 
        0.6300000000         2.1000000000         1.1340811893        -2.0395238742        -1.0643764707 
        0.6350000000         2.1000000000         1.1366301408        -1.9731244774        -1.0835925243 
        0.6400000000         2.1000000000         1.1238853834        -2.3051214617        -1.0964032267 
        0.6450001000         2.1000000000         1.1264343349        -2.2387220648        -1.1124166047 
        0.6500000000         2.1000000000         1.1315322379        -2.1059232711        -1.1124166047 
        0.6550000000         2.1000000000         1.1289832864        -2.1723226680        -1.1188219559 
        0.6600001000         2.1000000000         1.1213364319        -2.3715208586        -1.1380380096 
        0.6650000000         2.1000000000         1.1289832864        -2.1723226680        -1.1444433608 
        0.6700000000         2.1000000000         1.1213364319        -2.3715208586        -1.1668620900 
        0.6750001000         2.1000000000         1.1085916745        -2.7035178429        -1.1764701168 
        0.6800000000         2.1000000000         1.1340811893        -2.0395238742        -1.1764701168 
        0.6850000000         2.1000000000         1.1187874804        -2.4379202555        -1.1988888460 
        0.6900000000         2.1000000000         1.1315322379        -2.1059232711        -1.2052941973 
        0.6950001000         2.1000000000         1.1238853834        -2.3051214617        -1.2084968729 
        0.7000001000         2.1000000000         1.1289832864        -2.1723226680        -1.2341182777 
        0.7050001000         2.1000000000         1.1111406260        -2.6371184461        -1.2469289801 
        0.7100000000         2.1000000000         1.1289832864        -2.1723226680        -1.2501316557 
        0.7150000000         2.1000000000         1.1136895775        -2.5707190492        -1.2629423581 
        0.7200000000         2.1000000000         1.1315322379        -2.1059232711        -1.2725503849 
        0.7250000000         2.1000000000         1.1315322379        -2.1059232711        -1.2757530605 
        0.7300000000         2.1000000000         1.1264343349        -2.2387220648        -1.3045771410 
        0.7350000000         2.1000000000         1.1315322379        -2.1059232711        -1.3141851678 
        0.7400000000         2.1000000000         1.1315322379        -2.1059232711        -1.3141851678 
        0.7450000000         2.1000000000         1.1315322379        -2.1059232711        -1.3269958702 
        0.7500000000         2.1000000000         1.1289832864        -2.1723226680        -1.3430092482 
        0.7550000000         2.1000000000         1.1391790923        -1.9067250805        -1.3366038970 
