           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.1000000000         1.2207455399         0.2180556193        -0.1452085724 
        0.0050109000         3.1000000000         1.2130986854         0.0188574287        -0.1580192748 
        0.0100000000         3.1000000000         1.2130986854         0.0188574287        -0.1548165992 
        0.0150000000         3.1000000000         1.2130986854         0.0188574287        -0.1548165992 
        0.0200000000         3.1000000000         1.2054518309        -0.1803407619        -0.1644246260 
        0.0250000000         3.1000000000         1.3227035993         2.8740314941        -0.1484112480 
        0.0300000000         3.1000000000         1.3456441627         3.4716260659        -0.1323978700 
        0.0350000000         3.1000000000         1.3023119874         2.3428363191        -0.1323978700 
        0.0400000000         3.1000000000         1.3048609389         2.4092357160        -0.1099791407 
        0.0450000000         3.1000000000         1.3634868231         3.9364218440        -0.0843577359 
        0.0500000000         3.1000000000         1.3532910171         3.6708242565        -0.0715470335 
        0.0550000000         3.1000000000         1.3634868231         3.9364218440        -0.0683443579 
        0.0600000000         3.1000000000         1.3456441627         3.4716260659        -0.0459256287 
        0.0650000000         3.1000000000         1.3838784350         4.4676170190        -0.0171015482 
        0.0700000000         3.1000000000         1.3634868231         3.9364218440        -0.0042908458 
        0.0750000000         3.1000000000         1.3736826290         4.2020194315         0.0085198566 
        0.0800000000         3.1000000000         1.3762315805         4.2684188284         0.0405466126 
        0.0850000000         3.1000000000         1.3838784350         4.4676170190         0.0501546394 
        0.0900000000         3.1000000000         1.3889763379         4.6004158127         0.0725733687 
        0.0950000000         3.1000000000         1.3915252894         4.6668152096         0.1013974491 
        0.1000000000         3.1000000000         1.3838784350         4.4676170190         0.1206135027 
        0.1050083000         3.1000000000         1.3864273864         4.5340164158         0.1366268808 
        0.1100000000         3.1000000000         1.3966231924         4.7996140033         0.1622482856 
        0.1150000000         3.1000000000         1.4042700468         4.9988121939         0.1974777172 
        0.1200000000         3.1000000000         1.3711336775         4.1356200346         0.1974777172 
        0.1250000000         3.1000000000         1.3966231924         4.7996140033         0.2295044733 
        0.1300000000         3.1000000000         1.3915252894         4.6668152096         0.2551258781 
        0.1350000000         3.1000000000         1.4144658528         5.2644097814         0.2775446073 
        0.1400000000         3.1000000000         1.3915252894         4.6668152096         0.3031660121 
        0.1450000000         3.1000000000         1.4119169013         5.1980103845         0.3223820658 
        0.1500000000         3.1000000000         1.3966231924         4.7996140033         0.3415981194 
        0.1550000000         3.1000000000         1.4272106102         5.5964067657         0.3768275510 
        0.1600000000         3.1000000000         1.3991721439         4.8660134002         0.3928409291 
        0.1650000000         3.1000000000         1.4246616587         5.5300073689         0.4312730363 
        0.1700000000         3.1000000000         1.4144658528         5.2644097814         0.4536917655 
        0.1750000000         3.1000000000         1.4119169013         5.1980103845         0.4665024679 
        0.1800001000         3.1000000000         1.4170148043         5.3308091783         0.5049345752 
        0.1850000000         3.1000000000         1.4374064162         5.8620043532         0.5433666824 
        0.1900000000         3.1000000000         1.4170148043         5.3308091783         0.5561773849 
        0.1950000000         3.1000000000         1.4170148043         5.3308091783         0.5753934385 
        0.2000000000         3.1000000000         1.4144658528         5.2644097814         0.6010148433 
        0.2050000000         3.1000000000         1.4425043191         5.9948031470         0.6458523018 
        0.2100001000         3.1000000000         1.4246616587         5.5300073689         0.6714737066 
        0.2150000000         3.1000000000         1.4374064162         5.8620043532         0.6874870846 
        0.2200000000         3.1000000000         1.4221127072         5.4636079720         0.7195138406 
        0.2250000000         3.1000000000         1.4425043191         5.9948031470         0.7387298943 
        0.2300000000         3.1000000000         1.4221127072         5.4636079720         0.7675539747 
        0.2350000000         3.1000000000         1.4425043191         5.9948031470         0.8091887576 
        0.2400001000         3.1000000000         1.4399553677         5.9284037501         0.8284048112 
        0.2450000000         3.1000000000         1.4425043191         5.9948031470         0.8636342428 
        0.2500000000         3.1000000000         1.4476022221         6.1276019407         0.9020663501 
        0.2550000000         3.1000000000         1.4425043191         5.9948031470         0.9212824037 
        0.2600000000         3.1000000000         1.4297595617         5.6628061626         0.9437011329 
        0.2650000000         3.1000000000         1.4527001251         6.2604007344         0.9789305646 
        0.2700000000         3.1000000000         1.4450532706         6.0612025438         1.0141599962 
        0.2750000000         3.1000000000         1.4374064162         5.8620043532         1.0301733742 
