           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.9400000000         1.2105497339        -0.0475419682         1.0141599962 
        0.0050000000         1.9400000000         1.2054518309        -0.1803407619         1.0077546450 
        0.0100000000         1.9400000000         1.2080007824        -0.1139413650         1.0141599962 
        0.0150000000         1.9400000000         1.2054518309        -0.1803407619         1.0077546450 
        0.0200000000         1.9400000000         1.2105497339        -0.0475419682         1.0141599962 
        0.0250000000         1.9400000000         1.1187874804        -2.4379202555         1.0077546450 
        0.0300000000         1.9400000000         1.1213364319        -2.3715208586         1.0045519694 
        0.0350000000         1.9400000000         1.1213364319        -2.3715208586         0.9821332402 
        0.0400000000         1.9400000000         1.1187874804        -2.4379202555         0.9725252133 
        0.0450000000         1.9400000000         1.0831021596        -3.3675118116         0.9565118353 
        0.0500000000         1.9400000000         1.1136895775        -2.5707190492         0.9533091597 
        0.0550000000         1.9400000000         1.0882000626        -3.2347130179         0.9308904305 
        0.0600000000         1.9400000000         1.1009448200        -2.9027160335         0.9276877549 
        0.0650000000         1.9400000000         1.0754553052        -3.5667100022         0.9084717013 
        0.0700000000         1.9400000000         1.0831021596        -3.3675118116         0.8828502964 
        0.0750000000         1.9400000000         1.0831021596        -3.3675118116         0.8636342428 
        0.0800000000         1.9400000000         1.0754553052        -3.5667100022         0.8412155136 
        0.0850000000         1.9400000000         1.0678084507        -3.7659081928         0.8219994600 
        0.0900000000         1.9400000000         1.0703574022        -3.6995087960         0.8091887576 
        0.0950000000         1.9400000000         1.0525147418        -4.1643045741         0.7899727039 
        0.1000000000         1.9400000000         1.0703574022        -3.6995087960         0.7835673527 
        0.1050000000         1.9400000000         1.0703574022        -3.6995087960         0.7611486235 
        0.1100000000         1.9400000000         1.0754553052        -3.5667100022         0.7483379211 
        0.1150000000         1.9400000000         1.0729063537        -3.6331093991         0.7259191919 
        0.1200000000         1.9400000000         1.0525147418        -4.1643045741         0.6874870846 
        0.1250000000         1.9400000000         1.0576126448        -4.0315057803         0.6778790578 
        0.1300000000         1.9400000000         1.0525147418        -4.1643045741         0.6586630042 
        0.1350000000         1.9400000000         1.0499657903        -4.2307039709         0.6362442749 
        0.1400000000         1.9400000000         1.0550636933        -4.0979051772         0.6074201945 
        0.1450000000         1.9400000000         1.0499657903        -4.2307039709         0.5882041409 
        0.1500000000         1.9400000000         1.0372210329        -4.5627009553         0.5689880873 
        0.1550000000         1.9400000000         1.0550636933        -4.0979051772         0.5561773849 
        0.1600000000         1.9400000000         1.0372210329        -4.5627009553         0.5369613312 
        0.1650000000         1.9400000000         1.0448678873        -4.3635027647         0.5145426020 
        0.1700000000         1.9400000000         1.0372210329        -4.5627009553         0.4921238728 
        0.1750000000         1.9400000000         1.0372210329        -4.5627009553         0.4697051435 
        0.1800000000         1.9400000000         1.0550636933        -4.0979051772         0.4568944411 
        0.1850012000         1.9400000000         1.0193783725        -5.0274967334         0.4248676851 
        0.1900000000         1.9400000000         1.0550636933        -4.0979051772         0.4024489559 
        0.1950000000         1.9400000000         1.0499657903        -4.2307039709         0.3832329022 
        0.2000000000         1.9400000000         1.0474168388        -4.2971033678         0.3512061462 
        0.2050000000         1.9400000000         1.0346720814        -4.6291003521         0.3415981194 
        0.2100000000         1.9400000000         1.0499657903        -4.2307039709         0.3287874170 
        0.2150000000         1.9400000000         1.0499657903        -4.2307039709         0.3063686878 
        0.2200000000         1.9400000000         1.0270252269        -4.8282985428         0.2775446073 
        0.2250000000         1.9400000000         1.0499657903        -4.2307039709         0.2615312293 
        0.2300000000         1.9400000000         1.0295741784        -4.7618991459         0.2327071489 
        0.2350000000         1.9400000000         1.0448678873        -4.3635027647         0.2102884196 
        0.2400001000         1.9400000000         1.0346720814        -4.6291003521         0.1878696904 
        0.2450000000         1.9400000000         1.0372210329        -4.5627009553         0.1558429344 
        0.2500000000         1.9400000000         1.0372210329        -4.5627009553         0.1494375832 
        0.2550000000         1.9400000000         1.0270252269        -4.8282985428         0.1142081515 
        0.2600000000         1.9400000000         1.0397699844        -4.4963015584         0.1078028003 
        0.2650000000         1.9400000000         1.0448678873        -4.3635027647         0.0853840711 
        0.2700000000         1.9400000000         1.0372210329        -4.5627009553         0.0565599907 
        0.2750000000         1.9400000000         1.0321231299        -4.6954997490         0.0373439370 
