           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         2.9600000000         1.2207455399         0.2180556193         0.1654509612 
        0.0050001000         2.9600000000         1.2207455399         0.2180556193         0.1686536368 
        0.0100001000         2.9600000000         1.2181965884         0.1516562224         0.1654509612 
        0.0150000000         2.9600000000         1.2054518309        -0.1803407619         0.1494375832 
        0.0200001000         2.9600000000         1.2181965884         0.1516562224         0.1654509612 
        0.0250001000         2.9600000000         1.2207455399         0.2180556193         0.1622482856 
        0.0300000000         2.9600000000         1.3252525508         2.9404308910         0.1750589880 
        0.0350001000         2.9600000000         1.2946651330         2.1436381285         0.1718563124 
        0.0400001000         2.9600000000         1.2793714240         1.7452417473         0.1910723660 
        0.0450000000         2.9600000000         1.2997630359         2.2764369223         0.1814643392 
        0.0500001000         2.9600000000         1.2946651330         2.1436381285         0.2006803928 
        0.0550001000         2.9600000000         1.3074098904         2.4756351129         0.2070857440 
        0.0600000000         2.9600000000         1.2972140844         2.2100375254         0.2263017977 
        0.0650000000         2.9600000000         1.3023119874         2.3428363191         0.2359098245 
        0.0700001000         2.9600000000         1.3099588419         2.5420345097         0.2519232025 
        0.0750000000         2.9600000000         1.3303504538         3.0732296847         0.2711392561 
        0.0800000000         2.9600000000         1.2946651330         2.1436381285         0.2775446073 
        0.0850001000         2.9600000000         1.3150567448         2.6748333035         0.2967606609 
        0.0900000000         2.9600000000         1.3150567448         2.6748333035         0.2967606609 
        0.0950000000         2.9600000000         1.2946651330         2.1436381285         0.3031660121 
        0.1000001000         2.9600000000         1.3303504538         3.0732296847         0.3319900926 
        0.1050000000         2.9600000000         1.3125077934         2.6084339066         0.3383954438 
        0.1100000000         2.9600000000         1.3252525508         2.9404308910         0.3512061462 
        0.1150001000         2.9600000000         1.3278015023         3.0068302878         0.3672195242 
        0.1200001000         2.9600000000         1.3252525508         2.9404308910         0.3896382535 
        0.1250000000         2.9600000000         1.3252525508         2.9404308910         0.3928409291 
        0.1300001000         2.9600000000         1.3227035993         2.8740314941         0.4088543071 
        0.1350001000         2.9600000000         1.3252525508         2.9404308910         0.4152596583 
        0.1400000000         2.9600000000         1.3354483567         3.2060284784         0.4408810631 
        0.1450001000         2.9600000000         1.3303504538         3.0732296847         0.4600971167 
