           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.0400000000         1.2130986854         0.0188574287         2.9037386025 
        0.0050000000         3.0400000000         1.2130986854         0.0188574287         2.9037386025 
        0.0100000000         3.0400000000         1.2105497339        -0.0475419682         2.9037386025 
        0.0150000000         3.0400000000         1.2181965884         0.1516562224         2.9165493049 
        0.0200000000         3.0400000000         1.2130986854         0.0188574287         2.9069412781 
        0.0250000000         3.0400000000         1.2538819092         1.0812477786         2.9101439537 
        0.0300000000         3.0400000000         1.3558399686         3.7372236534         2.9389680341 
        0.0350000000         3.0400000000         1.2768224726         1.6788423504         2.9421707097 
        0.0400000000         3.0400000000         1.3125077934         2.6084339066         2.9581840877 
        0.0450000000         3.0400000000         1.3456441627         3.4716260659         2.9774001413 
        0.0500000000         3.0400000000         1.3328994052         3.1396290816         2.9838054925 
        0.0550000000         3.0400000000         1.3328994052         3.1396290816         2.9934135194 
        0.0600000000         3.0400000000         1.3379973082         3.2724278753         3.0158322486 
        0.0650000000         3.0400000000         1.3405462597         3.3388272722         3.0286429510 
        0.0700000000         3.0400000000         1.3456441627         3.4716260659         3.0510616802 
        0.0750000000         3.0400000000         1.3532910171         3.6708242565         3.0734804095 
        0.0800000000         3.0400000000         1.3379973082         3.2724278753         3.0894937875 
        0.0850000000         3.0400000000         1.3430952112         3.4052266690         3.0958991387 
        0.0900000000         3.0400000000         1.3507420656         3.6044248597         3.1215205435 
        0.0950000000         3.0400000000         1.3456441627         3.4716260659         3.1311285703 
        0.1000000000         3.0400000000         1.3558399686         3.7372236534         3.1439392727 
        0.1050000000         3.0400000000         1.3379973082         3.2724278753         3.1375339215 
        0.1100000000         3.0400000000         1.3660357746         4.0028212409         3.1503446239 
        0.1150000000         3.0400000000         1.3456441627         3.4716260659         3.1503446239 
        0.1200000000         3.0400000000         1.3634868231         3.9364218440         3.1343312459 
        0.1250000000         3.0400000000         1.3532910171         3.6708242565         3.1407365971 
        0.1300000000         3.0400000000         1.3660357746         4.0028212409         3.1311285703 
        0.1350000000         3.0400000000         1.3532910171         3.6708242565        -1.7497490499 
        0.1400000000         3.0400000000         1.3634868231         3.9364218440        -1.7753704547 
        0.1450000000         3.0400000000         1.3660357746         4.0028212409        -1.7465463743 
        0.1500000000         3.0400000000         1.3583889201         3.8036230503        -1.7561544011 
        0.1550000000         3.0400000000         1.3660357746         4.0028212409        -3.1429129376 
        0.1600000000         3.0400000000         1.3583889201         3.8036230503        -3.1461156132 
        0.1650000000         3.0400000000         1.3838784350         4.4676170190        -3.1301022351 
        0.1700000000         3.0400000000         1.3736826290         4.2020194315        -3.1333049108 
        0.1750000000         3.0400000000         1.3838784350         4.4676170190        -3.1301022351 
        0.1800001000         3.0400000000         1.3762315805         4.2684188284        -3.1365075864 
        0.1850000000         3.0400000000         1.3634868231         3.9364218440        -3.1365075864 
        0.1900000000         3.0400000000         1.3991721439         4.8660134002        -3.1397102620 
        0.1950000000         3.0400000000         1.3736826290         4.2020194315        -3.1108861815 
        0.2000000000         3.0400000000         1.3940742409         4.7332146064        -3.0980754791 
        0.2050000000         3.0400000000         1.3634868231         3.9364218440        -3.0820621011 
        0.2100000000         3.0400000000         1.3864273864         4.5340164158        -3.0532380207 
        0.2150000000         3.0400000000         1.3864273864         4.5340164158        -3.0404273182 
        0.2200000000         3.0400000000         1.3889763379         4.6004158127        -2.9987925354 
        0.2250000000         3.0400000000         1.3889763379         4.6004158127        -2.9859818330 
        0.2300000000         3.0400000000         1.3787805320         4.3348182252        -2.9699684550 
        0.2350000000         3.0400000000         1.3940742409         4.7332146064        -2.9411443745 
        0.2400000000         3.0400000000         1.3787805320         4.3348182252        -2.9123202941 
        0.2450000000         3.0400000000         1.3787805320         4.3348182252        -2.8899015649 
        0.2500000000         3.0400000000         1.3940742409         4.7332146064        -2.8642801600 
        0.2550000000         3.0400000000         1.3711336775         4.1356200346        -2.8418614308 
        0.2600000000         3.0400000000         1.3889763379         4.6004158127        -2.8226453772 
        0.2650000000         3.0400000000         1.3787805320         4.3348182252        -2.8002266480 
        0.2700000000         3.0400000000         1.3991721439         4.8660134002        -2.7714025675 
        0.2750000000         3.0400000000         1.3864273864         4.5340164158        -2.7457811627 
        0.2800000000         3.0400000000         1.3966231924         4.7996140033        -2.7297677847 
        0.2850000000         3.0400000000         1.3991721439         4.8660134002        -2.7009437042 
        0.2900001000         3.0400000000         1.3915252894         4.6668152096        -2.6913356774 
        0.2950000000         3.0400000000         1.3966231924         4.7996140033        -2.6561062458 
        0.3000000000         3.0400000000         1.3991721439         4.8660134002        -2.6240794897 
        0.3050000000         3.0400000000         1.4042700468         4.9988121939        -2.6144714629 
