           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.0600000000         1.2029028795        -0.2467401588        -2.9411443745 
        0.0050000000         3.0600000000         1.2130986854         0.0188574287        -2.9315363477 
        0.0100000000         3.0600000000         1.2029028795        -0.2467401588        -2.9315363477 
        0.0150000000         3.0600000000         1.2130986854         0.0188574287        -2.9347390233 
        0.0200000000         3.0600000000         1.2130986854         0.0188574287        -2.9219283209 
        0.0250000000         3.0600000000         1.2615287636         1.2804459692        -2.9379416989 
        0.0300000000         3.0600000000         1.3532910171         3.6708242565        -2.9187256453 
        0.0350000000         3.0600000000         1.2717245696         1.5460435567        -2.9059149429 
        0.0400000000         3.0600000000         1.3099588419         2.5420345097        -2.8931042405 
        0.0450000000         3.0600000000         1.3507420656         3.6044248597        -2.8738881868 
        0.0500000000         3.0600000000         1.3354483567         3.2060284784        -2.8450641064 
        0.0550000000         3.0600000000         1.3328994052         3.1396290816        -2.8386587552 
        0.0600000000         3.0600000000         1.3430952112         3.4052266690        -2.8226453772 
        0.0650000000         3.0600000000         1.3558399686         3.7372236534        -2.8002266480 
        0.0700000000         3.0600000000         1.3532910171         3.6708242565        -2.7842132699 
        0.0750000000         3.0600000000         1.3583889201         3.8036230503        -2.7617945407 
        0.0800000000         3.0600000000         1.3711336775         4.1356200346        -2.7329704603 
        0.0850000000         3.0600000000         1.3660357746         4.0028212409        -2.7137544067 
        0.0900000000         3.0600000000         1.3685847260         4.0692206377        -2.7105517310 
        0.0950000000         3.0600000000         1.3660357746         4.0028212409        -2.6817276506 
        0.1000000000         3.0600000000         1.3711336775         4.1356200346        -2.6689169482 
        0.1050000000         3.0600000000         1.3634868231         3.9364218440        -2.6432955434 
        0.1100000000         3.0600000000         1.3787805320         4.3348182252        -2.6208768141 
        0.1150000000         3.0600000000         1.3813294835         4.4012176221        -2.6048634361 
        0.1200000000         3.0600000000         1.3864273864         4.5340164158        -2.5664313289 
        0.1250000000         3.0600000000         1.3991721439         4.8660134002        -2.5504179509 
        0.1300000000         3.0600000000         1.3889763379         4.6004158127        -2.5183911948 
        0.1350000000         3.0600000000         1.3889763379         4.6004158127        -2.5087831680 
        0.1400000000         3.0600000000         1.3787805320         4.3348182252        -2.4927697900 
        0.1450000000         3.0600000000         1.3966231924         4.7996140033        -2.4607430339 
        0.1500000000         3.0600000000         1.3940742409         4.7332146064        -2.4351216291 
        0.1550000000         3.0600000000         1.4042700468         4.9988121939        -2.4095002243 
        0.1600000000         3.0600000000         1.3915252894         4.6668152096        -2.3934868463 
        0.1650000000         3.0600000000         1.4017210954         4.9324127970        -2.3710681170 
        0.1700000000         3.0600000000         1.3991721439         4.8660134002        -2.3358386854 
        0.1750000000         3.0600000000         1.4068189983         5.0652115908        -2.3230279830 
        0.1800000000         3.0600000000         1.4144658528         5.2644097814        -2.2749878489 
        0.1850000000         3.0600000000         1.4119169013         5.1980103845        -2.2621771465 
        0.1900000000         3.0600000000         1.4170148043         5.3308091783        -2.2237450393 
        0.1950000000         3.0600000000         1.4195637558         5.3972085751        -2.2077316612 
        0.2000000000         3.0600000000         1.4042700468         4.9988121939        -2.1821102564 
        0.2050000000         3.0600000000         1.4144658528         5.2644097814        -2.1596915272 
        0.2100001000         3.0600000000         1.4144658528         5.2644097814        -2.1244620955 
        0.2150000000         3.0600000000         1.4195637558         5.3972085751        -2.1116513931 
        0.2200000000         3.0600000000         1.4221127072         5.4636079720        -2.0732192859 
        0.2250000000         3.0600000000         1.4068189983         5.0652115908        -2.0604085835 
        0.2300000000         3.0600000000         1.4195637558         5.3972085751        -2.0283818274 
        0.2350000000         3.0600000000         1.4374064162         5.8620043532        -1.9931523958 
        0.2400001000         3.0600000000         1.4042700468         4.9988121939        -1.9867470446 
        0.2450000000         3.0600000000         1.4374064162         5.8620043532        -1.9483149373 
        0.2500000000         3.0600000000         1.4068189983         5.0652115908        -1.9162881813 
        0.2550000000         3.0600000000         1.4399553677         5.9284037501        -1.8874641009 
        0.2600000000         3.0600000000         1.4017210954         4.9324127970        -1.8714507228 
        0.2650000000         3.0600000000         1.4348574647         5.7956049563        -1.8394239668 
        0.2700000000         3.0600000000         1.4144658528         5.2644097814        -1.8170052376 
        0.2750000000         3.0600000000         1.4374064162         5.8620043532        -1.7881811571 
        0.2800000000         3.0600000000         1.4195637558         5.3972085751        -1.7625597523 
        0.2850000000         3.0600000000         1.4374064162         5.8620043532        -1.7433436987 
        0.2900000000         3.0600000000         1.4068189983         5.0652115908        -1.7081142671 
        0.2950000000         3.0600000000         1.4272106102         5.5964067657        -1.6856955378 
        0.3000000000         3.0600000000         1.4246616587         5.5300073689        -1.6600741330 
        0.3050000000         3.0600000000         1.4323085132         5.7292055595        -1.6216420257 
        0.3100000000         3.0600000000         1.4297595617         5.6628061626        -1.6024259721 
        0.3150000000         3.0600000000         1.4195637558         5.3972085751        -1.5800072429 
        0.3200000000         3.0600000000         1.4450532706         6.0612025438        -1.5479804869 
        0.3250000000         3.0600000000         1.4246616587         5.5300073689        -1.5223590820 
        0.3300000000         3.0600000000         1.4246616587         5.5300073689        -1.4967376772 
        0.3350000000         3.0600000000         1.4450532706         6.0612025438        -1.4486975431 
        0.3400000000         3.0600000000         1.4425043191         5.9948031470        -1.4294814895 
        0.3450000000         3.0600000000         1.4501511736         6.1940013376        -1.3878467067 
        0.3500001000         3.0600000000         1.4323085132         5.7292055595        -1.3814413555 
        0.3550000000         3.0600000000         1.4374064162         5.8620043532        -1.3494145994 
        0.3600000000         3.0600000000         1.4348574647         5.7956049563        -1.3205905190 
        0.3650000000         3.0600000000         1.4399553677         5.9284037501        -1.2821584117 
        0.3700000000         3.0600000000         1.4374064162         5.8620043532        -1.2565370069 
        0.3750000000         3.0600000000         1.4399553677         5.9284037501        -1.2245102509 
        0.3800000000         3.0600000000         1.4552490766         6.3268001313        -1.1956861704 
        0.3850000000         3.0600000000         1.4527001251         6.2604007344        -1.1572540632 
        0.3900000000         3.0600000000         1.4501511736         6.1940013376        -1.1284299828 
        0.3950000000         3.0600000000         1.4450532706         6.0612025438        -1.0932005511 
        0.4000000000         3.0600000000         1.4603469795         6.4595989250        -1.0739844975 
        0.4050000000         3.0600000000         1.4628959310         6.5259983219        -1.0355523902 
        0.4100000000         3.0600000000         1.4476022221         6.1276019407        -1.0163363366 
        0.4150000000         3.0600000000         1.4552490766         6.3268001313        -0.9875122562 
        0.4200001000         3.0600000000         1.4705427855         6.7251965125        -0.9458774733 
        0.4250000000         3.0600000000         1.4679938340         6.6587971156        -0.9170533929 
        0.4300000000         3.0600000000         1.4705427855         6.7251965125        -0.8850266369 
        0.4350000000         3.0600000000         1.4501511736         6.1940013376        -0.8722159345 
        0.4400000000         3.0600000000         1.4577980281         6.3931995282        -0.8369865028 
        0.4450000000         3.0600000000         1.4577980281         6.3931995282        -0.8113650980 
        0.4500000000         3.0600000000         1.4603469795         6.4595989250        -0.7665276395 
        0.4550000000         3.0600000000         1.4603469795         6.4595989250        -0.7473115859 
        0.4600000000         3.0600000000         1.4679938340         6.6587971156        -0.7088794787 
        0.4650000000         3.0600000000         1.4577980281         6.3931995282        -0.6768527226 
        0.4700000000         3.0600000000         1.4807385914         6.9907941000        -0.6384206154 
        0.4750001000         3.0600000000         1.4705427855         6.7251965125        -0.6031911837 
        0.4800000000         3.0600000000         1.4730917370         6.7915959094        -0.5807724545 
        0.4850000000         3.0600000000         1.4577980281         6.3931995282        -0.5487456985 
        0.4900000000         3.0600000000         1.4577980281         6.3931995282        -0.5199216180 
        0.4950000000         3.0600000000         1.4679938340         6.6587971156        -0.4782868352 
        0.5000000000         3.0600000000         1.4679938340         6.6587971156        -0.4494627547 
        0.5050000000         3.0600000000         1.4654448825         6.5923977188        -0.4174359987 
        0.5100000000         3.0600000000         1.4679938340         6.6587971156        -0.3886119183 
        0.5150000000         3.0600000000         1.4705427855         6.7251965125        -0.3501798110 
        0.5200000000         3.0600000000         1.4577980281         6.3931995282        -0.3309637574 
        0.5250000000         3.0600000000         1.4832875429         7.0571934969        -0.2797209477 
        0.5300000000         3.0600000000         1.4654448825         6.5923977188        -0.2605048941 
        0.5350000000         3.0600000000         1.4628959310         6.5259983219        -0.2220727869 
        0.5400000000         3.0600000000         1.4807385914         6.9907941000        -0.1836406796 
        0.5450000000         3.0600000000         1.4858364944         7.1235928937        -0.1516139236 
        0.5500000000         3.0600000000         1.4705427855         6.7251965125        -0.1259925188 
        0.5550000000         3.0600000000         1.4705427855         6.7251965125        -0.0939657627 
        0.5600000000         3.0600000000         1.4679938340         6.6587971156        -0.0619390067 
        0.5650000000         3.0600000000         1.4705427855         6.7251965125        -0.0331149263 
        0.5700001000         3.0600000000         1.4756406885         6.8579953063        -0.0010881702 
        0.5750000000         3.0600000000         1.4756406885         6.8579953063         0.0309385858 
        0.5800001000         3.0600000000         1.4654448825         6.5923977188         0.0629653419 
        0.5850000000         3.0600000000         1.4807385914         6.9907941000         0.0949920979 
        0.5900000000         3.0600000000         1.4476022221         6.1276019407         0.1206135027 
        0.5950000000         3.0600000000         1.4807385914         6.9907941000         0.1558429344 
        0.6000000000         3.0600000000         1.4654448825         6.5923977188         0.1942750416 
        0.6050000000         3.0600000000         1.4476022221         6.1276019407         0.2263017977 
        0.6100000000         3.0600000000         1.4756406885         6.8579953063         0.2551258781 
        0.6150000000         3.0600000000         1.4679938340         6.6587971156         0.2903553097 
        0.6200000000         3.0600000000         1.4654448825         6.5923977188         0.3223820658 
        0.6250000000         3.0600000000         1.4628959310         6.5259983219         0.3640168486 
        0.6300000000         3.0600000000         1.4807385914         6.9907941000         0.3832329022 
        0.6350000000         3.0600000000         1.4577980281         6.3931995282         0.4152596583 
        0.6400000000         3.0600000000         1.4679938340         6.6587971156         0.4504890899 
        0.6450000000         3.0600000000         1.4552490766         6.3268001313         0.4825158460 
        0.6500000000         3.0600000000         1.4730917370         6.7915959094         0.5145426020 
        0.6550000000         3.0600000000         1.4679938340         6.6587971156         0.5529747092 
        0.6600000000         3.0600000000         1.4552490766         6.3268001313         0.5753934385 
        0.6650000000         3.0600000000         1.4628959310         6.5259983219         0.6042175189 
        0.6700000000         3.0600000000         1.4654448825         6.5923977188         0.6330415993 
        0.6750000000         3.0600000000         1.4425043191         5.9948031470         0.6618656798 
        0.6800000000         3.0600000000         1.4603469795         6.4595989250         0.6938924358 
        0.6850000000         3.0600000000         1.4603469795         6.4595989250         0.7323245431 
        0.6900000000         3.0600000000         1.4552490766         6.3268001313         0.7547432723 
        0.6950001000         3.0600000000         1.4628959310         6.5259983219         0.7995807307 
        0.7000000000         3.0600000000         1.4603469795         6.4595989250         0.8252021356 
        0.7050001000         3.0600000000         1.4679938340         6.6587971156         0.8700395940 
        0.7100000000         3.0600000000         1.4654448825         6.5923977188         0.8924583233 
        0.7150000000         3.0600000000         1.4552490766         6.3268001313         0.9212824037 
        0.7200000000         3.0600000000         1.4577980281         6.3931995282         0.9565118353 
        0.7250000000         3.0600000000         1.4603469795         6.4595989250         0.9853359158 
        0.7300000000         3.0600000000         1.4654448825         6.5923977188         1.0301733742 
        0.7350000000         3.0600000000         1.4527001251         6.2604007344         1.0461867522 
        0.7400000000         3.0600000000         1.4603469795         6.4595989250         1.0814161839 
        0.7450000000         3.0600000000         1.4654448825         6.5923977188         1.1070375887 
        0.7500000000         3.0600000000         1.4603469795         6.4595989250         1.1518750472 
        0.7550000000         3.0600000000         1.4450532706         6.0612025438         1.1710911008 
        0.7600000000         3.0600000000         1.4628959310         6.5259983219         1.2031178568 
        0.7650000000         3.0600000000         1.4450532706         6.0612025438         1.2415499641 
        0.7700000000         3.0600000000         1.4654448825         6.5923977188         1.2703740445 
        0.7750000000         3.0600000000         1.4527001251         6.2604007344         1.3024008005 
        0.7800000000         3.0600000000         1.4450532706         6.0612025438         1.3312248810 
        0.7850000000         3.0600000000         1.4577980281         6.3931995282         1.3664543126 
        0.7900000000         3.0600000000         1.4476022221         6.1276019407         1.3920757174 
