           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         2.8600000000         1.2054518309        -0.1803407619         1.1710911008 
        0.0050001000         2.8600000000         1.2181965884         0.1516562224         1.1710911008 
        0.0100001000         2.8600000000         1.2283923943         0.4172538099         1.1774964520 
        0.0150000000         2.8600000000         1.2130986854         0.0188574287         1.1774964520 
        0.0200001000         2.8600000000         1.2105497339        -0.0475419682         1.1806991276 
        0.0250001000         2.8600000000         1.2080007824        -0.1139413650         1.1710911008 
        0.0300000000         2.8600000000         1.2130986854         0.0188574287         1.1742937764 
        0.0350001000         2.8600000000         1.2921161815         2.0772387317         1.1806991276 
        0.0400001000         2.8600000000         1.2589798122         1.2140465724         1.1871044788 
        0.0450000000         2.8600000000         1.2742735211         1.6124429536         1.2095232080 
        0.0500000000         2.8600000000         1.2717245696         1.5460435567         1.2095232080 
        0.0550001000         2.8600000000         1.2691756181         1.4796441598         1.2095232080 
        0.0600000000         2.8600000000         1.2717245696         1.5460435567         1.2287392617 
        0.0650000000         2.8600000000         1.2921161815         2.0772387317         1.2383472885 
        0.0700001000         2.8600000000         1.2564308607         1.1476471755         1.2351446129 
        0.0750000000         2.8600000000         1.2487840062         0.9484489849         1.2447526397 
        0.0800000000         2.8600000000         1.2742735211         1.6124429536         1.2511579909 
        0.0850001000         2.8600000000         1.2513329577         1.0148483818         1.2511579909 
        0.0900000000         2.8600000000         1.2691756181         1.4796441598         1.2735767201 
        0.0950000000         2.8600000000         1.2691756181         1.4796441598         1.2767793957 
        0.1000001000         2.8600000000         1.2564308607         1.1476471755         1.2671713689 
        0.1050000000         2.8600000000         1.2589798122         1.2140465724         1.2831847469 
        0.1100000000         2.8600000000         1.2615287636         1.2804459692         1.2767793957 
        0.1150001000         2.8600000000         1.2589798122         1.2140465724         1.2959954493 
        0.1200000000         2.8600000000         1.2691756181         1.4796441598         1.3056034761 
        0.1250000000         2.8600000000         1.2691756181         1.4796441598         1.3024008005 
        0.1300001000         2.8600000000         1.2742735211         1.6124429536         1.3216168542 
        0.1350001000         2.8600000000         1.2717245696         1.5460435567         1.3280222054 
        0.1400000000         2.8600000000         1.2717245696         1.5460435567         1.3248195298 
