           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.0800000000         1.2130986854         0.0188574287        -1.1508487120 
        0.0050000000         3.0800000000         1.2207455399         0.2180556193        -1.1444433608 
        0.0100000000         3.0800000000         1.2130986854         0.0188574287        -1.1540513876 
        0.0150000000         3.0800000000         1.2130986854         0.0188574287        -1.1540513876 
        0.0200000000         3.0800000000         1.2156476369         0.0852568256        -1.1508487120 
        0.0250000000         3.0800000000         1.2997630359         2.2764369223        -1.1444433608 
        0.0300000000         3.0800000000         1.3430952112         3.4052266690        -1.1316326584 
        0.0350000000         3.0800000000         1.3048609389         2.4092357160        -1.1220246316 
        0.0400000000         3.0800000000         1.2946651330         2.1436381285        -1.1028085779 
        0.0450000000         3.0800000000         1.3813294835         4.4012176221        -1.0932005511 
        0.0500000000         3.0800000000         1.3328994052         3.1396290816        -1.0835925243 
        0.0550000000         3.0800000000         1.3736826290         4.2020194315        -1.0547684439 
        0.0600000000         3.0800000000         1.3456441627         3.4716260659        -1.0419577415 
        0.0650000000         3.0800000000         1.3762315805         4.2684188284        -1.0291470390 
        0.0700000000         3.0800000000         1.3711336775         4.1356200346        -1.0003229586 
        0.0750000000         3.0800000000         1.3583889201         3.8036230503        -0.9907149318 
        0.0800000000         3.0800000000         1.3583889201         3.8036230503        -0.9779042294 
        0.0850000000         3.0800000000         1.3864273864         4.5340164158        -0.9522828245 
        0.0900000000         3.0800000000         1.3864273864         4.5340164158        -0.9266614197 
        0.0950000000         3.0800000000         1.3966231924         4.7996140033        -0.9042426905 
        0.1000000000         3.0800000000         1.3685847260         4.0692206377        -0.8946346637 
        0.1050000000         3.0800000000         1.3915252894         4.6668152096        -0.8722159345 
        0.1100000000         3.0800000000         1.3864273864         4.5340164158        -0.8497972052 
        0.1150000000         3.0800000000         1.3940742409         4.7332146064        -0.8177704492 
        0.1200000000         3.0800000000         1.3940742409         4.7332146064        -0.7953517200 
        0.1250000000         3.0800000000         1.3966231924         4.7996140033        -0.7761356663 
        0.1300000000         3.0800000000         1.4042700468         4.9988121939        -0.7537169371 
