           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.5200000000         1.2130986854         0.0188574287         1.6130603341 
        0.0050000000         1.5200000000         1.2080007824        -0.1139413650         1.6098576585 
        0.0100000000         1.5200000000         1.2080007824        -0.1139413650         1.6034523073 
        0.0150000000         1.5200000000         1.2105497339        -0.0475419682         1.6098576585 
        0.0200000000         1.5200000000         1.0015357121        -5.4922925114         1.5938442805 
        0.0250000000         1.5200000000         1.0754553052        -3.5667100022         1.5842362537 
        0.0300021000         1.5200000000         1.0831021596        -3.3675118116         1.5554121732 
        0.0350000000         1.5200000000         0.9683993428        -6.3554846707         1.5201827416 
        0.0400000000         1.5200000000         1.0142804695        -5.1602955271         1.4945613368 
        0.0450000000         1.5200000000         0.9836930517        -5.9570882895         1.4849533100 
        0.0500000000         1.5200000000         1.0244762754        -4.8946979396         1.4529265539 
        0.0550000000         1.5200000000         0.9097734586        -7.8826707987         1.4080890955 
        0.0600000000         1.5200000000         0.9938888576        -5.6914907021         1.3856703662 
        0.0650000000         1.5200000000         0.9429098279        -7.0194786394         1.3632516370 
        0.0700000000         1.5200000000         0.9607524883        -6.5546828614         1.3152115030 
        0.0750000000         1.5200000000         0.9378119249        -7.1522774332         1.2863874225 
        0.0800000000         1.5200000000         0.9429098279        -7.0194786394         1.2575633421 
        0.0850000000         1.5200000000         0.9148713616        -7.7498720050         1.2127258836 
        0.0900000000         1.5200000000         0.9378119249        -7.1522774332         1.1839018032 
        0.0950000000         1.5200000000         0.9123224101        -7.8162714019         1.1422670204 
        0.1000000000         1.5200000000         0.9072245071        -7.9490701956         1.0910242107 
        0.1050000000         1.5200000000         0.8970287012        -8.2146677831         1.0525921034 
        0.1100000000         1.5200000000         0.8842839437        -8.5466647674         1.0077546450 
        0.1150000000         1.5200000000         0.9148713616        -7.7498720050         0.9885385914 
        0.1200000000         1.5200000000         0.8689902348        -8.9450611487         0.9308904305 
        0.1250000000         1.5200000000         0.8919307982        -8.3474665768         0.8892556476 
        0.1300000000         1.5200000000         0.8536965259        -9.3434575299         0.8508235404 
        0.1350000000         1.5200000000         0.8791860408        -8.6794635612         0.8091887576 
        0.1400000000         1.5200000000         0.8460496714        -9.5426557205         0.7611486235 
        0.1450000000         1.5200000000         0.8791860408        -8.6794635612         0.7131084894 
        0.1500000000         1.5200000000         0.8307559625        -9.9410521017         0.6778790578 
        0.1550000000         1.5200000000         0.8740881378        -8.8122623549         0.6394469506 
        0.1600000000         1.5200000000         0.8944797497        -8.2810671800         0.5914068165 
        0.1650000000         1.5200000000         0.8231091081       -10.1402502923         0.5433666824 
        0.1700000000         1.5200000000         0.8638923318        -9.0778599424         0.5017318996 
        0.1750000000         1.5200000000         0.8027174962       -10.6714454673         0.4440837387 
        0.1800001000         1.5200000000         0.8766370893        -8.7458629580         0.4056516315 
        0.1850000000         1.5200000000         0.8078153991       -10.5386466735         0.3576114974 
        0.1900000000         1.5200000000         0.8664412833        -9.0114605455         0.3127740390 
        0.1950000000         1.5200000000         0.8231091081       -10.1402502923         0.2615312293 
        0.2000000000         1.5200000000         0.8282070110       -10.0074514986         0.2166937708 
        0.2050000000         1.5200000000         0.8460496714        -9.5426557205         0.1718563124 
        0.2100001000         1.5200000000         0.8154622536       -10.3394484829         0.1110054759 
        0.2150000000         1.5200000000         0.8435007200        -9.6090551173         0.0821813955 
        0.2200000000         1.5200000000         0.8129133021       -10.4058478798         0.0341412614 
        0.2250000000         1.5200000000         0.8409517685        -9.6754545142        -0.0299122506 
        0.2300000000         1.5200000000         0.7848748358       -11.1362412453        -0.0779523847 
        0.2350000000         1.5200000000         0.8256580595       -10.0738508954        -0.1259925188 
        0.2400001000         1.5200000000         0.8333049140        -9.8746527048        -0.1580192748 
        0.2450000000         1.5200000000         0.8103643506       -10.4722472767        -0.2220727869 
        0.2500000000         1.5200000000         0.8103643506       -10.4722472767        -0.2669102453 
        0.2550000000         1.5200000000         0.8001685447       -10.7378448641        -0.3181530550 
        0.2600000000         1.5200000000         0.8256580595       -10.0738508954        -0.3693958647 
        0.2650000000         1.5200000000         0.7950706417       -10.8706436579        -0.4238413499 
        0.2700000000         1.5200000000         0.8154622536       -10.3394484829        -0.4718814840 
        0.2750000000         1.5200000000         0.7746790298       -11.4018388328        -0.5327323204 
        0.2800000000         1.5200000000         0.8154622536       -10.3394484829        -0.5679617521 
        0.2850000000         1.5200000000         0.7925216902       -10.9370430547        -0.6224072374 
        0.2900001000         1.5200000000         0.7925216902       -10.9370430547        -0.6832580738 
        0.2950000000         1.5200000000         0.7950706417       -10.8706436579        -0.7280955323 
        0.3000000000         1.5200000000         0.7848748358       -11.1362412453        -0.7889463688 
        0.3050000000         1.5200000000         0.7848748358       -11.1362412453        -0.8433918540 
        0.3100000000         1.5200000000         0.7874237873       -11.0698418485        -0.9042426905 
        0.3150000000         1.5200000000         0.7619342724       -11.7338358172        -0.9618908514 
        0.3200000000         1.5200000000         0.7772279813       -11.3354394360        -1.0035256342 
        0.3250000000         1.5200000000         0.7772279813       -11.3354394360        -1.0579711195 
        0.3300000000         1.5200000000         0.7746790298       -11.4018388328        -1.1060112535 
        0.3350000000         1.5200000000         0.7644832239       -11.6674364203        -1.1764701168 
        0.3400000000         1.5200000000         0.7644832239       -11.6674364203        -1.2341182777 
        0.3450000000         1.5200000000         0.7670321754       -11.6010370234        -1.2853610873 
        0.3500001000         1.5200000000         0.7619342724       -11.7338358172        -1.3398065726 
        0.3550001000         1.5200000000         0.7568363694       -11.8666346109        -1.3846440311 
        0.3600000000         1.5200000000         0.7874237873       -11.0698418485        -1.4454948675 
        0.3650000000         1.5200000000         0.7466405635       -12.1322321984        -1.5127510552 
        0.3700000000         1.5200000000         0.7772279813       -11.3354394360        -1.5671965405 
        0.3750000000         1.5200000000         0.7440916120       -12.1986315953        -1.6376554038 
        0.3800000000         1.5200000000         0.7695811269       -11.5346376266        -1.6760875110 
        0.3850000000         1.5200000000         0.7517384665       -11.9994334046        -1.7529517255 
        0.3900000000         1.5200000000         0.7568363694       -11.8666346109        -1.8041945352 
        0.3950000000         1.5200000000         0.7389937090       -12.3314303890        -1.8650453716 
        0.4000000000         1.5200000000         0.7440916120       -12.1986315953        -1.9290988837 
        0.4050000000         1.5200000000         0.7389937090       -12.3314303890        -1.9803416934 
        0.4100000000         1.5200000000         0.7364447575       -12.3978297859        -2.0443952055 
        0.4150001000         1.5200000000         0.7542874179       -11.9330340078        -2.0988406907 
        0.4200001000         1.5200000000         0.7415426605       -12.2650309921        -2.1468808248 
        0.4250000000         1.5200000000         0.7568363694       -11.8666346109        -2.2141370125 
        0.4300000000         1.5200000000         0.7237000001       -12.7298267702        -2.2910012269 
        0.4350000000         1.5200000000         0.7466405635       -12.1322321984        -2.3518520634 
        0.4400000000         1.5200000000         0.7237000001       -12.7298267702        -2.4095002243 
        0.4450000000         1.5200000000         0.7415426605       -12.2650309921        -2.4767564120 
        0.4500000000         1.5200000000         0.7338958061       -12.4642291827        -2.5279992216 
        0.4550000000         1.5200000000         0.7313468546       -12.5306285796        -2.5888500581 
        0.4600000000         1.5200000000         0.7338958061       -12.4642291827        -2.6464982190 
        0.4650000000         1.5200000000         0.7313468546       -12.5306285796        -2.7233624335 
        0.4700000000         1.5200000000         0.7237000001       -12.7298267702        -2.7810105943 
        0.4750001000         1.5200000000         0.7415426605       -12.2650309921        -2.8450641064 
        0.4800001000         1.5200000000         0.7160531457       -12.9290249608        -2.9059149429 
        0.4850000000         1.5200000000         0.7440916120       -12.1986315953        -2.9699684550 
        0.4900000000         1.5200000000         0.7033083882       -13.2610219452        -3.0532380207 
