           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.9800000000         1.2207455399         0.2180556193         0.9597145109 
        0.0050000000         1.9800000000         1.2130986854         0.0188574287         0.9469038085 
        0.0100000000         1.9800000000         1.2130986854         0.0188574287         0.9469038085 
        0.0150000000         1.9800000000         1.2130986854         0.0188574287         0.9501064841 
        0.0200000000         1.9800000000         1.2105497339        -0.0475419682         0.9469038085 
        0.0250000000         1.9800000000         1.1340811893        -2.0395238742         0.9437011329 
        0.0300000000         1.9800000000         1.1162385289        -2.5043196523         0.9244850793 
        0.0350000000         1.9800000000         1.1519238497        -1.5747280962         0.9244850793 
        0.0400000000         1.9800000000         1.1034937715        -2.8363166367         0.9020663501 
        0.0450000000         1.9800000000         1.1264343349        -2.2387220648         0.8956609989 
        0.0500000000         1.9800000000         1.1034937715        -2.8363166367         0.8988636745 
        0.0551060000         1.9800000000         1.1238853834        -2.3051214617         0.8860529720 
        0.0600000000         1.9800000000         1.0907490141        -3.1683136210         0.8540262160 
        0.0650000000         1.9800000000         1.1111406260        -2.6371184461         0.8604315672 
        0.0700008000         1.9800000000         1.0856511111        -3.3011124148         0.8252021356 
        0.0750000000         1.9800000000         1.1034937715        -2.8363166367         0.8219994600 
        0.0800000000         1.9800000000         1.0932979656        -3.1019142241         0.8027834063 
        0.0850000000         1.9800000000         1.0983958685        -2.9691154304         0.7899727039 
        0.0900000000         1.9800000000         1.0932979656        -3.1019142241         0.7739593259 
        0.0950000000         1.9800000000         1.1009448200        -2.9027160335         0.7579459479 
        0.1000000000         1.9800000000         1.0856511111        -3.3011124148         0.7387298943 
        0.1050000000         1.9800000000         1.0831021596        -3.3675118116         0.7227165162 
        0.1100000000         1.9800000000         1.0831021596        -3.3675118116         0.7131084894 
        0.1150000000         1.9800000000         1.0805532081        -3.4339112085         0.6906897602 
        0.1200000000         1.9800000000         1.0703574022        -3.6995087960         0.6650683554 
        0.1250000000         1.9800000000         1.0831021596        -3.3675118116         0.6586630042 
        0.1300000000         1.9800000000         1.0856511111        -3.3011124148         0.6490549774 
        0.1350000000         1.9800000000         1.0703574022        -3.6995087960         0.6170282213 
        0.1400000000         1.9800000000         1.0780042567        -3.5003106054         0.6074201945 
        0.1450000000         1.9800000000         1.0729063537        -3.6331093991         0.5882041409 
        0.1500000000         1.9800000000         1.0703574022        -3.6995087960         0.5625827361 
        0.1550000000         1.9800000000         1.0678084507        -3.7659081928         0.5497720336 
        0.1600000000         1.9800000000         1.0703574022        -3.6995087960         0.5369613312 
        0.1650000000         1.9800000000         1.0627105477        -3.8987069866         0.5177452776 
        0.1700000000         1.9800000000         1.0805532081        -3.4339112085         0.4921238728 
        0.1750000000         1.9800000000         1.0601615963        -3.9651063835         0.4729078192 
        0.1800000000         1.9800000000         1.0780042567        -3.5003106054         0.4665024679 
        0.1850000000         1.9800000000         1.0703574022        -3.6995087960         0.4408810631 
        0.1900000000         1.9800000000         1.0678084507        -3.7659081928         0.4312730363 
        0.1950000000         1.9800000000         1.0780042567        -3.5003106054         0.4056516315 
        0.2000000000         1.9800000000         1.0703574022        -3.6995087960         0.4024489559 
        0.2050000000         1.9800000000         1.0856511111        -3.3011124148         0.3832329022 
        0.2100000000         1.9800000000         1.0729063537        -3.6331093991         0.3608141730 
        0.2150000000         1.9800000000         1.0627105477        -3.8987069866         0.3415981194 
        0.2200004000         1.9800000000         1.0882000626        -3.2347130179         0.3319900926 
        0.2250000000         1.9800000000         1.0678084507        -3.7659081928         0.3031660121 
        0.2300000000         1.9800000000         1.0601615963        -3.9651063835         0.2807472829 
        0.2350000000         1.9800000000         1.0780042567        -3.5003106054         0.2775446073 
        0.2400000000         1.9800000000         1.0652594992        -3.8323075897         0.2519232025 
        0.2450000000         1.9800000000         1.0754553052        -3.5667100022         0.2263017977 
        0.2500000000         1.9800000000         1.0550636933        -4.0979051772         0.2134910952 
        0.2550000000         1.9800000000         1.0780042567        -3.5003106054         0.1974777172 
        0.2600000000         1.9800000000         1.0576126448        -4.0315057803         0.1718563124 
        0.2650000000         1.9800000000         1.0780042567        -3.5003106054         0.1590456100 
        0.2700000000         1.9800000000         1.0627105477        -3.8987069866         0.1462349076 
        0.2750000000         1.9800000000         1.0882000626        -3.2347130179         0.1366268808 
        0.2800000000         1.9800000000         1.0805532081        -3.4339112085         0.1174108271 
        0.2850000000         1.9800000000         1.0882000626        -3.2347130179         0.0981947735 
        0.2900000000         1.9800000000         1.0703574022        -3.6995087960         0.0789787199 
        0.2950000000         1.9800000000         1.0678084507        -3.7659081928         0.0469519638 
        0.3000000000         1.9800000000         1.0780042567        -3.5003106054         0.0469519638 
        0.3050000000         1.9800000000         1.0678084507        -3.7659081928         0.0213305590 
        0.3100000000         1.9800000000         1.0831021596        -3.3675118116         0.0117225322 
        0.3150000000         1.9800000000         1.0525147418        -4.1643045741        -0.0171015482 
