           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.6800000000         1.2207455399         0.2180556193         1.9333278945 
        0.0050000000         1.6800000000         1.2181965884         0.1516562224         1.9365305701 
        0.0100000000         1.6800000000         1.2156476369         0.0852568256         1.9365305701 
        0.0150000000         1.6800000000         1.2130986854         0.0188574287         1.9301252189 
        0.0200000000         1.6800000000         1.1034937715        -2.8363166367         1.9173145165 
        0.0250000000         1.6800000000         1.0499657903        -4.2307039709         1.8948957872 
        0.0300000000         1.6800000000         1.1136895775        -2.5707190492         1.8788824092 
        0.0350000000         1.6800000000         1.0142804695        -5.1602955271         1.8596663556 
        0.0400000000         1.6800000000         1.0550636933        -4.0979051772         1.8276395996 
        0.0450000000         1.6800000000         1.0193783725        -5.0274967334         1.8212342484 
        0.0500000000         1.6800000000         1.0423189359        -4.4299021615         1.7795994655 
        0.0550000000         1.6800000000         0.9658503913        -6.4218840676         1.7667887631 
        0.0600000000         1.6800000000         1.0219273240        -4.9610973365         1.7379646827 
        0.0650000000         1.6800000000         0.9887909546        -5.8242894958         1.7123432778 
        0.0700000000         1.6800000000         0.9683993428        -6.3554846707         1.6739111706 
        0.0750000000         1.6800000000         0.9785951487        -6.0898870833         1.6450870902 
        0.0800000000         1.6800000000         0.9607524883        -6.5546828614         1.6194656853 
        0.0850000000         1.6800000000         0.9607524883        -6.5546828614         1.5778309025 
        0.0900000000         1.6800000000         0.9633014398        -6.4882834645         1.5586148488 
        0.0950000000         1.6800000000         0.9531056338        -6.7538810520         1.5297907684 
        0.1000000000         1.6800000000         0.9480077309        -6.8866798457         1.5009666880 
        0.1050000000         1.6800000000         0.9683993428        -6.3554846707         1.4625345807 
        0.1100000000         1.6800000000         0.9556545853        -6.6874816551         1.4305078247 
        0.1150000000         1.6800000000         0.9276161190        -7.4178750207         1.3888730418 
        0.1200000000         1.6800000000         0.9633014398        -6.4882834645         1.3696569882 
        0.1250000000         1.6800000000         0.9505566824        -6.8202804488         1.3376302322 
        0.1300000000         1.6800000000         0.9301650705        -7.3514756238         1.2927927737 
        0.1350000000         1.6800000000         0.9327140220        -7.2850762269         1.2575633421 
        0.1400000000         1.6800000000         0.9072245071        -7.9490701956         1.2127258836 
        0.1450000000         1.6800000000         0.9199692645        -7.6170732113         1.1742937764 
        0.1500000000         1.6800000000         0.9327140220        -7.2850762269         1.1614830740 
        0.1550000000         1.6800000000         0.9301650705        -7.3514756238         1.1166456155 
        0.1600000000         1.6800000000         0.9148713616        -7.7498720050         1.0718081571 
        0.1650000000         1.6800000000         0.9148713616        -7.7498720050         1.0301733742 
        0.1700000000         1.6800000000         0.9148713616        -7.7498720050         0.9949439426 
        0.1750000000         1.6800000000         0.9021266041        -8.0818689894         0.9661198621 
        0.1800001000         1.6800000000         0.8893818467        -8.4138659737         0.9148770525 
        0.1850000000         1.6800000000         0.9199692645        -7.6170732113         0.8892556476 
        0.1900000000         1.6800000000         0.8893818467        -8.4138659737         0.8412155136 
        0.1950000000         1.6800000000         0.8970287012        -8.2146677831         0.7931753795 
        0.2000000000         1.6800000000         0.9021266041        -8.0818689894         0.7675539747 
        0.2050000000         1.6800000000         0.9225182160        -7.5506738144         0.7291218675 
        0.2100001000         1.6800000000         0.8740881378        -8.8122623549         0.6746763822 
        0.2150000000         1.6800000000         0.9199692645        -7.6170732113         0.6362442749 
        0.2200000000         1.6800000000         0.8689902348        -8.9450611487         0.5946094921 
        0.2250000000         1.6800000000         0.9097734586        -7.8826707987         0.5657854117 
        0.2300000000         1.6800000000         0.8613433804        -9.1442593393         0.5081372508 
        0.2350000000         1.6800000000         0.8970287012        -8.2146677831         0.4665024679 
        0.2400001000         1.6800000000         0.8842839437        -8.5466647674         0.4280703607 
        0.2450000000         1.6800000000         0.8842839437        -8.5466647674         0.3992462803 
        0.2500000000         1.6800000000         0.8893818467        -8.4138659737         0.3415981194 
        0.2550000000         1.6800000000         0.8587944289        -9.2106587361         0.2967606609 
        0.2600000000         1.6800000000         0.9046755556        -8.0154695925         0.2647339049 
        0.2650000000         1.6800000000         0.8460496714        -9.5426557205         0.2134910952 
        0.2700000000         1.6800000000         0.8970287012        -8.2146677831         0.1750589880 
        0.2750000000         1.6800000000         0.8511475744        -9.4098569267         0.1302215295 
        0.2800000000         1.6800000000         0.8944797497        -8.2810671800         0.1013974491 
        0.2850000000         1.6800000000         0.8868328952        -8.4802653706         0.0693706931 
        0.2900001000         1.6800000000         0.8817349922        -8.6130641643         0.0149252078 
        0.2950000000         1.6800000000         0.8715391863        -8.8786617518        -0.0299122506 
        0.3000000000         1.6800000000         0.8689902348        -8.9450611487        -0.0683443579 
        0.3050000000         1.6800000000         0.8791860408        -8.6794635612        -0.1099791407 
        0.3100000000         1.6800000000         0.8766370893        -8.7458629580        -0.1452085724 
        0.3150000000         1.6800000000         0.8740881378        -8.8122623549        -0.1964513820 
        0.3200000000         1.6800000000         0.8409517685        -9.6754545142        -0.2508968673 
        0.3250000000         1.6800000000         0.8740881378        -8.8122623549        -0.2957343258 
        0.3300000000         1.6800000000         0.8333049140        -9.8746527048        -0.3277610818 
        0.3350000000         1.6800000000         0.8944797497        -8.2810671800        -0.3758012159 
        0.3400000000         1.6800000000         0.8333049140        -9.8746527048        -0.4078279719 
        0.3450000000         1.6800000000         0.8689902348        -8.9450611487        -0.4622734572 
        0.3500001000         1.6800000000         0.8409517685        -9.6754545142        -0.5071109156 
        0.3550001000         1.6800000000         0.8562454774        -9.2770581330        -0.5615564009 
        0.3600000000         1.6800000000         0.8536965259        -9.3434575299        -0.6095965349 
