           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         1.6600000000         1.2080007824        -0.1139413650         0.2359098245 
        0.0050000000         1.6600000000         1.2029028795        -0.2467401588         0.2327071489 
        0.0100000000         1.6600000000         1.2207455399         0.2180556193         0.2519232025 
        0.0150000000         1.6600000000         1.2080007824        -0.1139413650         0.2327071489 
        0.0200000000         1.6600000000         1.0882000626        -3.2347130179         0.2263017977 
        0.0250000000         1.6600000000         1.0499657903        -4.2307039709         0.2263017977 
        0.0300000000         1.6600000000         1.1136895775        -2.5707190492         0.2038830684 
        0.0350000000         1.6600000000         1.0372210329        -4.5627009553         0.1750589880 
        0.0400000000         1.6600000000         1.0244762754        -4.8946979396         0.1558429344 
        0.0450000000         1.6600000000         1.0295741784        -4.7618991459         0.1430322320 
        0.0500000000         1.6600000000         1.0372210329        -4.5627009553         0.1174108271 
        0.0550000000         1.6600000000         1.0168294210        -5.0938961302         0.0981947735 
        0.0600000000         1.6600000000         1.0015357121        -5.4922925114         0.0725733687 
        0.0650000000         1.6600000000         0.9989867606        -5.5586919083         0.0469519638 
        0.0700000000         1.6600000000         0.9938888576        -5.6914907021         0.0181278834 
        0.0750000000         1.6600000000         1.0040846636        -5.4258931146        -0.0171015482 
        0.0800000000         1.6600000000         0.9582035368        -6.6210822582        -0.0459256287 
        0.0850000000         1.6600000000         0.9785951487        -6.0898870833        -0.0747497091 
        0.0900000000         1.6600000000         0.9582035368        -6.6210822582        -0.1035737895 
        0.0950000000         1.6600000000         0.9709482942        -6.2890852739        -0.1356005456 
        0.1000000000         1.6600000000         0.9403608764        -7.0858780363        -0.1708299772 
        0.1050000000         1.6600000000         0.9505566824        -6.8202804488        -0.1932487064 
        0.1100000000         1.6600000000         0.9174203130        -7.6834726081        -0.2444915161 
        0.1150000000         1.6600000000         0.9531056338        -6.7538810520        -0.2605048941 
        0.1200000000         1.6600000000         0.9378119249        -7.1522774332        -0.3085450282 
        0.1250000000         1.6600000000         0.9352629734        -7.2186768301        -0.3373691086 
        0.1300000000         1.6600000000         0.9225182160        -7.5506738144        -0.3758012159 
        0.1350000000         1.6600000000         0.9276161190        -7.4178750207        -0.4046252963 
        0.1400000000         1.6600000000         0.9301650705        -7.3514756238        -0.4494627547 
        0.1450000000         1.6600000000         0.9097734586        -7.8826707987        -0.4750841596 
        0.1500000000         1.6600000000         0.9021266041        -8.0818689894        -0.5327323204 
        0.1550000000         1.6600000000         0.9148713616        -7.7498720050        -0.5583537253 
        0.1600000000         1.6600000000         0.8970287012        -8.2146677831        -0.6160018861 
        0.1650000000         1.6600000000         0.8919307982        -8.3474665768        -0.6448259666 
        0.1700000000         1.6600000000         0.9021266041        -8.0818689894        -0.6736500470 
        0.1750000000         1.6600000000         0.9046755556        -8.0154695925        -0.7216901811 
        0.1800001000         1.6600000000         0.8791860408        -8.6794635612        -0.7697303151 
        0.1850000000         1.6600000000         0.8893818467        -8.4138659737        -0.8113650980 
        0.1900000000         1.6600000000         0.8715391863        -8.8786617518        -0.8401891784 
        0.1950000000         1.6600000000         0.9021266041        -8.0818689894        -0.8754186101 
