           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         2.7600000000         1.2130986854         0.0188574287        -2.4895671144 
        0.0050000000         2.7600000000         1.2105497339        -0.0475419682        -2.4799590876 
        0.0100000000         2.7600000000         1.2181965884         0.1516562224        -2.4703510608 
        0.0150000000         2.7600000000         1.2181965884         0.1516562224        -2.4703510608 
        0.0200001000         2.7600000000         1.2181965884         0.1516562224        -2.4703510608 
        0.0250000000         2.7600000000         1.2130986854         0.0188574287        -2.4767564120 
        0.0300000000         2.7600000000         1.2130986854         0.0188574287        -2.4799590876 
        0.0350026000         2.7600000000         1.2054518309        -0.1803407619        -2.4863644388 
        0.0400000000         2.7600000000         1.2207455399         0.2180556193        -2.4799590876 
        0.0450000000         2.7600000000         1.2717245696         1.5460435567        -2.4767564120 
        0.0500001000         2.7600000000         1.2334902973         0.5500526037        -2.4671483852 
        0.0550000000         2.7600000000         1.2538819092         1.0812477786        -2.4639457096 
        0.0600000000         2.7600000000         1.2487840062         0.9484489849        -2.4607430339 
        0.0650001000         2.7600000000         1.2538819092         1.0812477786        -2.4543376827 
        0.0700000000         2.7600000000         1.2360392488         0.6164520005        -2.4607430339 
        0.0750000000         2.7600000000         1.2487840062         0.9484489849        -2.4479323315 
        0.0800000000         2.7600000000         1.2411371518         0.7492507943        -2.4447296559 
        0.0850000000         2.7600000000         1.2436861032         0.8156501911        -2.4383243047 
        0.0900000000         2.7600000000         1.2385882003         0.6828513974        -2.4415269803 
        0.0950000000         2.7600000000         1.2411371518         0.7492507943        -2.4319189535 
        0.1000000000         2.7600000000         1.2462350547         0.8820495880        -2.4191082511 
        0.1050000000         2.7600000000         1.2334902973         0.5500526037        -2.4287162779 
        0.1100000000         2.7600000000         1.2411371518         0.7492507943        -2.4127028999 
        0.1150000000         2.7600000000         1.2487840062         0.9484489849        -2.4062975487 
        0.1200000000         2.7600000000         1.2436861032         0.8156501911        -2.4127028999 
        0.1250000000         2.7600000000         1.2411371518         0.7492507943        -2.4095002243 
        0.1300000000         2.7600000000         1.2360392488         0.6164520005        -2.4030948731 
        0.1350000000         2.7600000000         1.2309413458         0.4836532068        -2.4127028999 
        0.1400000000         2.7600000000         1.2436861032         0.8156501911        -2.3934868463 
        0.1450001000         2.7600000000         1.2360392488         0.6164520005        -2.3998921975 
        0.1500000000         2.7600000000         1.2385882003         0.6828513974        -2.3934868463 
        0.1550000000         2.7600000000         1.2462350547         0.8820495880        -2.3838788195 
        0.1600001000         2.7600000000         1.2283923943         0.4172538099        -2.3934868463 
        0.1650000000         2.7600000000         1.2309413458         0.4836532068        -2.3902841707 
        0.1700000000         2.7600000000         1.2232944913         0.2844550162        -2.3902841707 
        0.1750001000         2.7600000000         1.2334902973         0.5500526037        -2.3774734683 
        0.1800001000         2.7600000000         1.2309413458         0.4836532068        -2.3742707926 
        0.1850000000         2.7600000000         1.2258434428         0.3508544131        -2.3838788195 
        0.1900001000         2.7600000000         1.2283923943         0.4172538099        -2.3678654414 
        0.1950000000         2.7600000000         1.2334902973         0.5500526037        -2.3678654414 
        0.2000000000         2.7600000000         1.2334902973         0.5500526037        -2.3678654414 
        0.2050000000         2.7600000000         1.2385882003         0.6828513974        -2.3582574146 
        0.2100001000         2.7600000000         1.2334902973         0.5500526037        -2.3614600902 
        0.2150000000         2.7600000000         1.2309413458         0.4836532068        -2.3582574146 
        0.2200000000         2.7600000000         1.2334902973         0.5500526037        -2.3582574146 
        0.2250000000         2.7600000000         1.2309413458         0.4836532068        -2.3518520634 
        0.2300000000         2.7600000000         1.2309413458         0.4836532068        -2.3518520634 
        0.2350000000         2.7600000000         1.2309413458         0.4836532068        -2.3486493878 
        0.2400001000         2.7600000000         1.2309413458         0.4836532068        -2.3422440366 
        0.2450000000         2.7600000000         1.2334902973         0.5500526037        -2.3454467122 
        0.2500000000         2.7600000000         1.2411371518         0.7492507943        -2.3358386854 
        0.2550000000         2.7600000000         1.2258434428         0.3508544131        -2.3518520634 
        0.2600000000         2.7600000000         1.2334902973         0.5500526037        -2.3358386854 
        0.2650000000         2.7600000000         1.2334902973         0.5500526037        -2.3358386854 
        0.2700001000         2.7600000000         1.2385882003         0.6828513974        -2.3326360098 
        0.2750000000         2.7600000000         1.2360392488         0.6164520005        -2.3262306586 
        0.2800000000         2.7600000000         1.2436861032         0.8156501911        -2.3166226318 
        0.2850001000         2.7600000000         1.2360392488         0.6164520005        -2.3166226318 
        0.2900001000         2.7600000000         1.2411371518         0.7492507943        -2.3134199562 
        0.2950000000         2.7600000000         1.2436861032         0.8156501911        -2.3070146050 
