           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         2.9400000000         1.2130986854         0.0188574287        -0.9747015538 
        0.0050000000         2.9400000000         1.2130986854         0.0188574287        -0.9779042294 
        0.0100000000         2.9400000000         1.2130986854         0.0188574287        -0.9779042294 
        0.0150000000         2.9400000000         1.2003539280        -0.3131395556        -0.9843095806 
        0.0200000000         2.9400000000         1.2054518309        -0.1803407619        -0.9843095806 
        0.0250000000         2.9400000000         1.2207455399         0.2180556193        -0.9650935270 
        0.0300000000         2.9400000000         1.3227035993         2.8740314941        -0.9714988782 
        0.0350000000         2.9400000000         1.2768224726         1.6788423504        -0.9682962026 
        0.0400000000         2.9400000000         1.2819203755         1.8116411442        -0.9554855002 
        0.0450000000         2.9400000000         1.2844693270         1.8780405411        -0.9554855002 
        0.0500000000         2.9400000000         1.3099588419         2.5420345097        -0.9394721221 
        0.0550000000         2.9400000000         1.3074098904         2.4756351129        -0.9266614197 
        0.0600000000         2.9400000000         1.3227035993         2.8740314941        -0.9042426905 
        0.0650000000         2.9400000000         1.3023119874         2.3428363191        -0.9010400149 
        0.0700000000         2.9400000000         1.3328994052         3.1396290816        -0.8818239613 
        0.0750000000         2.9400000000         1.3176056963         2.7412327004        -0.8818239613 
        0.0800000000         2.9400000000         1.3125077934         2.6084339066        -0.8626079076 
        0.0850000000         2.9400000000         1.3176056963         2.7412327004        -0.8529998808 
        0.0900000000         2.9400000000         1.3150567448         2.6748333035        -0.8401891784 
        0.0950000000         2.9400000000         1.3201546478         2.8076320972        -0.8241758004 
        0.1000000000         2.9400000000         1.3201546478         2.8076320972        -0.8145677736 
        0.1050000000         2.9400000000         1.3227035993         2.8740314941        -0.7953517200 
        0.1100000000         2.9400000000         1.3252525508         2.9404308910        -0.7793383419 
        0.1150000000         2.9400000000         1.3227035993         2.8740314941        -0.7633249639 
        0.1200000000         2.9400000000         1.3354483567         3.2060284784        -0.7441089103 
        0.1250000000         2.9400000000         1.3278015023         3.0068302878        -0.7377035591 
        0.1300000000         2.9400000000         1.3252525508         2.9404308910        -0.7216901811 
        0.1350000000         2.9400000000         1.3201546478         2.8076320972        -0.7120821543 
        0.1400000000         2.9400000000         1.3303504538         3.0732296847        -0.6992714518 
        0.1450000000         2.9400000000         1.3176056963         2.7412327004        -0.6832580738 
        0.1500000000         2.9400000000         1.3507420656         3.6044248597        -0.6576366690 
        0.1550000000         2.9400000000         1.3379973082         3.2724278753        -0.6448259666 
        0.1600000000         2.9400000000         1.3456441627         3.4716260659        -0.6352179398 
        0.1650000000         2.9400000000         1.3354483567         3.2060284784        -0.6127992105 
        0.1700000000         2.9400000000         1.3456441627         3.4716260659        -0.6063938593 
        0.1750000000         2.9400000000         1.3278015023         3.0068302878        -0.5967858325 
        0.1800000000         2.9400000000         1.3456441627         3.4716260659        -0.5711644277 
        0.1850000000         2.9400000000         1.3456441627         3.4716260659        -0.5519483741 
        0.1900000000         2.9400000000         1.3379973082         3.2724278753        -0.5423403473 
        0.1950000000         2.9400000000         1.3456441627         3.4716260659        -0.5295296448 
        0.2000000000         2.9400000000         1.3481931142         3.5380254628        -0.5103135912 
        0.2050000000         2.9400000000         1.3379973082         3.2724278753        -0.4910975376 
        0.2100000000         2.9400000000         1.3456441627         3.4716260659        -0.4782868352 
        0.2150000000         2.9400000000         1.3456441627         3.4716260659        -0.4526654304 
        0.2200000000         2.9400000000         1.3430952112         3.4052266690        -0.4430574035 
        0.2250000000         2.9400000000         1.3634868231         3.9364218440        -0.4078279719 
        0.2300000000         2.9400000000         1.3481931142         3.5380254628        -0.4014226207 
        0.2350000000         2.9400000000         1.3532910171         3.6708242565        -0.3725985403 
        0.2400000000         2.9400000000         1.3532910171         3.6708242565        -0.3693958647 
        0.2450000000         2.9400000000         1.3430952112         3.4052266690        -0.3533824866 
        0.2500000000         2.9400000000         1.3507420656         3.6044248597        -0.3277610818 
        0.2550000000         2.9400000000         1.3456441627         3.4716260659        -0.3085450282 
        0.2600000000         2.9400000000         1.3558399686         3.7372236534        -0.3085450282 
        0.2650000000         2.9400000000         1.3481931142         3.5380254628        -0.2829236234 
        0.2700000000         2.9400000000         1.3583889201         3.8036230503        -0.2669102453 
        0.2750000000         2.9400000000         1.3532910171         3.6708242565        -0.2508968673 
        0.2800000000         2.9400000000         1.3634868231         3.9364218440        -0.2220727869 
        0.2850006000         2.9400000000         1.3507420656         3.6044248597        -0.2092620845 
        0.2900000000         2.9400000000         1.3685847260         4.0692206377        -0.1804380040 
        0.2950000000         2.9400000000         1.3532910171         3.6708242565        -0.1644246260 
        0.3000000000         2.9400000000         1.3736826290         4.2020194315        -0.1356005456 
        0.3050000000         2.9400000000         1.3634868231         3.9364218440        -0.1195871676 
        0.3100000000         2.9400000000         1.3864273864         4.5340164158        -0.0939657627 
        0.3150000000         2.9400000000         1.3558399686         3.7372236534        -0.0779523847 
        0.3200000000         2.9400000000         1.3660357746         4.0028212409        -0.0683443579 
        0.3250000000         2.9400000000         1.3532910171         3.6708242565        -0.0555336555 
        0.3300000000         2.9400000000         1.3532910171         3.6708242565        -0.0299122506 
        0.3350000000         2.9400000000         1.3634868231         3.9364218440        -0.0106961970 
        0.3400000000         2.9400000000         1.3481931142         3.5380254628        -0.0042908458 
        0.3450000000         2.9400000000         1.3558399686         3.7372236534         0.0213305590 
        0.3500000000         2.9400000000         1.3660357746         4.0028212409         0.0469519638 
        0.3550001000         2.9400000000         1.3660357746         4.0028212409         0.0597626663 
        0.3600000000         2.9400000000         1.3634868231         3.9364218440         0.0757760443 
        0.3650000000         2.9400000000         1.3660357746         4.0028212409         0.0949920979 
        0.3700000000         2.9400000000         1.3634868231         3.9364218440         0.1206135027 
        0.3750000000         2.9400000000         1.3583889201         3.8036230503         0.1334242051 
        0.3800000000         2.9400000000         1.3634868231         3.9364218440         0.1526402588 
        0.3850000000         2.9400000000         1.3558399686         3.7372236534         0.1686536368 
        0.3900000000         2.9400000000         1.3558399686         3.7372236534         0.1878696904 
        0.3950000000         2.9400000000         1.3634868231         3.9364218440         0.2198964464 
        0.4000000000         2.9400000000         1.3685847260         4.0692206377         0.2327071489 
        0.4050000000         2.9400000000         1.3558399686         3.7372236534         0.2423151757 
        0.4100000000         2.9400000000         1.3558399686         3.7372236534         0.2615312293 
        0.4150000000         2.9400000000         1.3660357746         4.0028212409         0.2871526341 
        0.4200001000         2.9400000000         1.3456441627         3.4716260659         0.2967606609 
        0.4250000000         2.9400000000         1.3762315805         4.2684188284         0.3255847414 
        0.4300000000         2.9400000000         1.3507420656         3.6044248597         0.3448007950 
        0.4350000000         2.9400000000         1.3762315805         4.2684188284         0.3640168486 
        0.4400000000         2.9400000000         1.3507420656         3.6044248597         0.3800302266 
        0.4450000000         2.9400000000         1.3634868231         3.9364218440         0.4024489559 
        0.4500000000         2.9400000000         1.3507420656         3.6044248597         0.4248676851 
        0.4550000000         2.9400000000         1.3762315805         4.2684188284         0.4504890899 
        0.4600000000         2.9400000000         1.3558399686         3.7372236534         0.4568944411 
        0.4650000000         2.9400000000         1.3711336775         4.1356200346         0.4793131704 
        0.4700000000         2.9400000000         1.3634868231         3.9364218440         0.5049345752 
        0.4750000000         2.9400000000         1.3736826290         4.2020194315         0.5145426020 
        0.4800001000         2.9400000000         1.3583889201         3.8036230503         0.5401640068 
        0.4850000000         2.9400000000         1.3711336775         4.1356200346         0.5561773849 
        0.4900000000         2.9400000000         1.3456441627         3.4716260659         0.5625827361 
        0.4950000000         2.9400000000         1.3787805320         4.3348182252         0.5978121677 
        0.5000000000         2.9400000000         1.3507420656         3.6044248597         0.6202308969 
        0.5050000000         2.9400000000         1.3736826290         4.2020194315         0.6266362481 
        0.5100000000         2.9400000000         1.3507420656         3.6044248597         0.6458523018 
        0.5150000000         2.9400000000         1.3558399686         3.7372236534         0.6586630042 
        0.5200000000         2.9400000000         1.3558399686         3.7372236534         0.6842844090 
        0.5250000000         2.9400000000         1.3660357746         4.0028212409         0.7002977870 
        0.5300000000         2.9400000000         1.3558399686         3.7372236534         0.7227165162 
        0.5350000000         2.9400000000         1.3762315805         4.2684188284         0.7515405967 
        0.5400000000         2.9400000000         1.3532910171         3.6708242565         0.7611486235 
        0.5450000000         2.9400000000         1.3838784350         4.4676170190         0.7899727039 
        0.5500000000         2.9400000000         1.3634868231         3.9364218440         0.8091887576 
        0.5550000000         2.9400000000         1.3787805320         4.3348182252         0.8219994600 
        0.5600000000         2.9400000000         1.3481931142         3.5380254628         0.8348101624 
        0.5650000000         2.9400000000         1.3634868231         3.9364218440         0.8540262160 
        0.5700000000         2.9400000000         1.3609378716         3.8700224471         0.8796476208 
        0.5750001000         2.9400000000         1.3736826290         4.2020194315         0.8988636745 
        0.5800000000         2.9400000000         1.3711336775         4.1356200346         0.9212824037 
        0.5850000000         2.9400000000         1.3532910171         3.6708242565         0.9437011329 
        0.5900000000         2.9400000000         1.3838784350         4.4676170190         0.9693225377 
        0.5950000000         2.9400000000         1.3532910171         3.6708242565         0.9789305646 
        0.6000000000         2.9400000000         1.3736826290         4.2020194315         1.0045519694 
        0.6050000000         2.9400000000         1.3481931142         3.5380254628         1.0077546450 
        0.6100000000         2.9400000000         1.3532910171         3.6708242565         1.0333760498 
        0.6150000000         2.9400000000         1.3532910171         3.6708242565         1.0461867522 
        0.6263129000         2.9400000000         1.3558399686         3.7372236534         1.0974295619 
        0.6281616000         2.9400000000         1.3507420656         3.6044248597         1.0974295619 
        0.6300196000         2.9400000000         1.3609378716         3.8700224471         1.1134429399 
        0.6350000000         2.9400000000         1.3507420656         3.6044248597         1.1262536423 
        0.6400000000         2.9400000000         1.3609378716         3.8700224471         1.1486723716 
        0.6450000000         2.9400000000         1.3481931142         3.5380254628         1.1742937764 
        0.6500000000         2.9400000000         1.3583889201         3.8036230503         1.1742937764 
        0.6550000000         2.9400000000         1.3430952112         3.4052266690         1.2031178568 
        0.6600000000         2.9400000000         1.3532910171         3.6708242565         1.2191312348 
        0.6650000000         2.9400000000         1.3558399686         3.7372236534         1.2479553153 
        0.6700000000         2.9400000000         1.3660357746         4.0028212409         1.2543606665 
        0.6750000000         2.9400000000         1.3558399686         3.7372236534         1.2799820713 
        0.6800000000         2.9400000000         1.3609378716         3.8700224471         1.3024008005 
        0.6850000000         2.9400000000         1.3405462597         3.3388272722         1.3120088274 
        0.6900000000         2.9400000000         1.3507420656         3.6044248597         1.3280222054 
        0.6950000000         2.9400000000         1.3379973082         3.2724278753         1.3376302322 
        0.7000001000         2.9400000000         1.3379973082         3.2724278753         1.3728596638 
        0.7050000000         2.9400000000         1.3634868231         3.9364218440         1.3888730418 
        0.7100000000         2.9400000000         1.3328994052         3.1396290816         1.3984810687 
        0.7150000000         2.9400000000         1.3481931142         3.5380254628         1.4144944467 
        0.7200000000         2.9400000000         1.3227035993         2.8740314941         1.4208997979 
        0.7250000000         2.9400000000         1.3328994052         3.1396290816         1.4337105003 
        0.7300000000         2.9400000000         1.3227035993         2.8740314941         1.4625345807 
        0.7350000000         2.9400000000         1.3328994052         3.1396290816         1.4753452831 
        0.7400000000         2.9400000000         1.3278015023         3.0068302878         1.4817506344 
        0.7450000000         2.9400000000         1.3227035993         2.8740314941         1.4977640124 
        0.7500000000         2.9400000000         1.3303504538         3.0732296847         1.5201827416 
        0.7550000000         2.9400000000         1.3150567448         2.6748333035         1.5393987952 
        0.7600000000         2.9400000000         1.3227035993         2.8740314941         1.5490068220 
        0.7650000000         2.9400000000         1.3099588419         2.5420345097         1.5554121732 
        0.7700000000         2.9400000000         1.3176056963         2.7412327004         1.5746282269 
        0.7750000000         2.9400000000         1.3278015023         3.0068302878         1.5874389293 
