           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.0000000000         1.2130986854         0.0188574287         1.1422670204 
        0.0050000000         3.0000000000         1.2207455399         0.2180556193         1.1486723716 
        0.0100000000         3.0000000000         1.2080007824        -0.1139413650         1.1326589935 
        0.0150000000         3.0000000000         1.2207455399         0.2180556193         1.1486723716 
        0.0200000000         3.0000000000         1.2130986854         0.0188574287         1.1422670204 
        0.0250000000         3.0000000000         1.2564308607         1.1476471755         1.1454696960 
        0.0300000000         3.0000000000         1.3354483567         3.2060284784         1.1518750472 
        0.0350000000         3.0000000000         1.2666266666         1.4132447630         1.1678884252 
        0.0400000000         3.0000000000         1.2946651330         2.1436381285         1.1774964520 
        0.0450000000         3.0000000000         1.3252525508         2.9404308910         1.1935098300 
        0.0500000000         3.0000000000         1.3125077934         2.6084339066         1.2127258836 
        0.0550000000         3.0000000000         1.3354483567         3.2060284784         1.2191312348 
        0.0600000000         3.0000000000         1.3150567448         2.6748333035         1.2383472885 
        0.0650000000         3.0000000000         1.3150567448         2.6748333035         1.2447526397 
        0.0700000000         3.0000000000         1.3227035993         2.8740314941         1.2511579909 
        0.0750000000         3.0000000000         1.3252525508         2.9404308910         1.2735767201 
        0.0800000000         3.0000000000         1.3176056963         2.7412327004         1.2927927737 
        0.0850000000         3.0000000000         1.3278015023         3.0068302878         1.3024008005 
        0.0900000000         3.0000000000         1.3099588419         2.5420345097         1.3152115030 
        0.0950000000         3.0000000000         1.3252525508         2.9404308910         1.3280222054 
        0.1000000000         3.0000000000         1.3227035993         2.8740314941         1.3344275566 
        0.1050186000         3.0000000000         1.3303504538         3.0732296847         1.3632516370 
        0.1100000000         3.0000000000         1.3405462597         3.3388272722         1.3760623394 
        0.1150000000         3.0000000000         1.3278015023         3.0068302878         1.3760623394 
        0.1200000000         3.0000000000         1.3328994052         3.1396290816         1.4048864199 
        0.1250000000         3.0000000000         1.3354483567         3.2060284784         1.4305078247 
        0.1300000000         3.0000000000         1.3379973082         3.2724278753         1.4369131759 
        0.1350000000         3.0000000000         1.3099588419         2.5420345097         1.4401158515 
        0.1400000000         3.0000000000         1.3379973082         3.2724278753         1.4657372563 
        0.1450000000         3.0000000000         1.3328994052         3.1396290816         1.4785479588 
        0.1500000000         3.0000000000         1.3456441627         3.4716260659         1.5041693636 
        0.1550000000         3.0000000000         1.3354483567         3.2060284784         1.5233854172 
        0.1600000000         3.0000000000         1.3507420656         3.6044248597         1.5361961196 
        0.1650000000         3.0000000000         1.3150567448         2.6748333035         1.5329934440 
        0.1700000000         3.0000000000         1.3354483567         3.2060284784         1.5586148488 
        0.1750000000         3.0000000000         1.3150567448         2.6748333035         1.5618175245 
        0.1800001000         3.0000000000         1.3328994052         3.1396290816         1.5778309025 
        0.1850000000         3.0000000000         1.3456441627         3.4716260659         1.5970469561 
        0.1900000000         3.0000000000         1.3278015023         3.0068302878         1.6258710365 
        0.1950000000         3.0000000000         1.3328994052         3.1396290816         1.6226683609 
        0.2000000000         3.0000000000         1.3354483567         3.2060284784         1.6578977926 
        0.2050000000         3.0000000000         1.3328994052         3.1396290816         1.6578977926 
        0.2100001000         3.0000000000         1.3278015023         3.0068302878         1.6771138462 
        0.2150000000         3.0000000000         1.3354483567         3.2060284784         1.6963298998 
        0.2200000000         3.0000000000         1.3252525508         2.9404308910         1.7091406022 
        0.2250000000         3.0000000000         1.3303504538         3.0732296847         1.7155459534 
        0.2300000000         3.0000000000         1.3252525508         2.9404308910         1.7411673583 
        0.2350000000         3.0000000000         1.3379973082         3.2724278753         1.7539780607 
        0.2400001000         3.0000000000         1.3278015023         3.0068302878         1.7635860875 
        0.2450000000         3.0000000000         1.3328994052         3.1396290816         1.7860048167 
        0.2500000000         3.0000000000         1.3354483567         3.2060284784         1.8020181947 
        0.2550000000         3.0000000000         1.3456441627         3.4716260659         1.8276395996 
        0.2600000000         3.0000000000         1.3328994052         3.1396290816         1.8308422752 
        0.2650000000         3.0000000000         1.3303504538         3.0732296847         1.8404503020 
        0.2700000000         3.0000000000         1.3379973082         3.2724278753         1.8628690312 
