           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         3.2200000000         1.2054518309        -0.1803407619         0.9981466182 
        0.0050000000         3.2200000000         1.2080007824        -0.1139413650         0.9981466182 
        0.0100000000         3.2200000000         1.2130986854         0.0188574287         1.0045519694 
        0.0150000000         3.2200000000         1.2105497339        -0.0475419682         1.0045519694 
        0.0200000000         3.2200000000         1.2411371518         0.7492507943         1.0141599962 
        0.0250000000         3.2200000000         1.4042700468         4.9988121939         1.0333760498 
        0.0300000000         3.2200000000         1.3405462597         3.3388272722         1.0493894278 
        0.0350000000         3.2200000000         1.3074098904         2.4756351129         1.0461867522 
        0.0400000000         3.2200000000         1.3940742409         4.7332146064         1.0782135083 
        0.0450000000         3.2200000000         1.3915252894         4.6668152096         1.1070375887 
        0.0500000000         3.2200000000         1.3583889201         3.8036230503         1.1198482911 
        0.0550000000         3.2200000000         1.3991721439         4.8660134002         1.1390643447 
        0.0600000000         3.2200000000         1.4170148043         5.3308091783         1.1646857496 
        0.0650000000         3.2200000000         1.4017210954         4.9324127970         1.1967125056 
        0.0700000000         3.2200000000         1.3940742409         4.7332146064         1.2127258836 
        0.0750000000         3.2200000000         1.4272106102         5.5964067657         1.2479553153 
        0.0800000000         3.2200000000         1.4068189983         5.0652115908         1.2703740445 
        0.0850000000         3.2200000000         1.4476022221         6.1276019407         1.3024008005 
        0.0900000000         3.2200000000         1.4144658528         5.2644097814         1.3152115030 
        0.0950000000         3.2200000000         1.4272106102         5.5964067657         1.3472382590 
        0.1000000000         3.2200000000         1.4399553677         5.9284037501         1.3664543126 
        0.1050000000         3.2200000000         1.4450532706         6.0612025438         1.4048864199 
        0.1100000000         3.2200000000         1.3966231924         4.7996140033         1.4337105003 
        0.1150000000         3.2200000000         1.4756406885         6.8579953063         1.4593319051 
        0.1200000000         3.2200000000         1.4119169013         5.1980103845         1.4817506344 
        0.1250000000         3.2200000000         1.4577980281         6.3931995282         1.5265880928 
        0.1300000000         3.2200000000         1.4450532706         6.0612025438         1.5458041464 
        0.1350000000         3.2200000000         1.4450532706         6.0612025438         1.5746282269 
        0.1400000000         3.2200000000         1.4425043191         5.9948031470         1.5938442805 
        0.1450000000         3.2200000000         1.4679938340         6.6587971156         1.6450870902 
        0.1500000000         3.2200000000         1.4374064162         5.8620043532         1.6643031438 
        0.1550000000         3.2200000000         1.4705427855         6.7251965125         1.6963298998 
        0.1600000000         3.2200000000         1.4552490766         6.3268001313         1.7219513046 
        0.1650000000         3.2200000000         1.4577980281         6.3931995282         1.7635860875 
        0.1700000000         3.2200000000         1.4450532706         6.0612025438         1.7860048167 
        0.1750000000         3.2200000000         1.4654448825         6.5923977188         1.8148288972 
        0.1800000000         3.2200000000         1.4552490766         6.3268001313         1.8532610044 
        0.1850000000         3.2200000000         1.4807385914         6.9907941000         1.8788824092 
        0.1900000000         3.2200000000         1.4603469795         6.4595989250         1.9141118409 
        0.1950000000         3.2200000000         1.4832875429         7.0571934969         1.9653546505 
        0.2000000000         3.2200000000         1.4705427855         6.7251965125         1.9941787310 
        0.2050000000         3.2200000000         1.4858364944         7.1235928937         2.0422188650 
