           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2181965884         0.1281508360        -3.1140888571 
        0.0050000000         0.0153925634         1.2080007824        -0.1374467515        -3.1204942083 
        0.0100000000         0.0307776829         1.2130986854        -0.0046479578        -3.1204942083 
        0.0150000000         0.0461479187         1.2156476369         0.0617514391        -3.1204942083 
        0.0200000000         0.0614958377         1.2130986854        -0.0046479578        -3.1301022351 
        0.0250000000         0.0768140179         1.2207455399         0.1945502328        -3.1140888571 
        0.0300000000         0.0920950514         1.2232944913         0.2609496297        -3.1140888571 
        0.0350000000         0.1073315487         1.2156476369         0.0617514391        -3.1204942083 
        0.0400000000         0.1225161414         1.2130986854        -0.0046479578        -3.1108861815 
        0.0450000000         0.1376414863         1.2258434428         0.3273490266        -3.1204942083 
        0.0500000000         0.1527002691         1.3099588419         2.5185291233        -3.1108861815 
        0.0550000000         0.1676852073         1.2436861032         0.7921448047        -3.1140888571 
        0.0600000000         0.1825890545         1.2895672300         1.9873339483        -3.0916701279 
        0.0650000000         0.1974046032         1.2819203755         1.7881357577        -3.0820621011 
        0.0700000000         0.2121246888         1.2742735211         1.5889375671        -3.0788594255 
        0.0750000000         0.2267421928         1.2946651330         2.1201327420        -3.0628460475 
        0.0800000000         0.2412500463         1.2946651330         2.1201327420        -3.0724540743 
        0.0850683000         0.2558369769         1.3048609389         2.3857303295        -3.0564406963 
        0.0900000000         0.2699087947         1.3048609389         2.3857303295        -3.0308192914 
        0.0950000000         0.2840458304         1.3227035993         2.8505261076        -3.0180085890 
        0.1000000000         0.2980455042         1.3048609389         2.3857303295        -3.0244139402 
        0.1050000000         0.3119010457         1.3303504538         3.0497242982        -2.9987925354 
        0.1100000000         0.3256057547         1.3176056963         2.7177273139        -2.9891845086 
        0.1150000000         0.3391530037         1.3354483567         3.1825230919        -2.9699684550 
        0.1200000000         0.3525362412         1.3252525508         2.9169255045        -2.9603604281 
        0.1250000000         0.3657489953         1.3328994052         3.1161236951        -2.9379416989 
        0.1300000000         0.3787848766         1.3456441627         3.4481206794        -2.9155229697 
        0.1350000000         0.3916375807         1.3481931142         3.5145200763        -2.8995095917 
        0.1400000000         0.4043008925         1.3711336775         4.1121146481        -2.8770908624 
        0.1450000000         0.4167686879         1.3558399686         3.7137182669        -2.8610774844 
        0.1500000000         0.4290349376         1.3813294835         4.3777122356        -2.8514694576 
        0.1550000000         0.4410937098         1.3660357746         3.9793158544        -2.8290507284 
        0.1600000000         0.4529391732         1.3940742409         4.7097092199        -2.8002266480 
        0.1650000000         0.4645655991         1.3762315805         4.2449134419        -2.7778079187 
        0.1700000000         0.4759673652         1.4119169013         5.1745049980        -2.7585918651 
        0.1750000000         0.4871389577         1.3889763379         4.5769104262        -2.7361731359 
        0.1800000000         0.4980749741         1.4170148043         5.3073037918        -2.7041463798 
        0.1850000000         0.5087701259         1.4042700468         4.9753068074        -2.6849303262 
        0.1900000000         0.5192192410         1.4348574647         5.7720995699        -2.6497008946 
        0.1950000000         0.5294172662         1.4374064162         5.8384989667        -2.6208768141 
        0.2000000000         0.5393592700         1.4323085132         5.7057001730        -2.5952554093 
        0.2050000000         0.5490404444         1.4527001251         6.2368953479        -2.5664313289 
        0.2100051000         0.5584655746         1.4577980281         6.3696941417        -2.5279992216 
        0.2150000000         0.5676017066         1.4654448825         6.5688923323        -2.5055804924 
        0.2200000000         0.5764728183         1.4577980281         6.3696941417        -2.4799590876 
        0.2250000000         0.5850651530         1.4654448825         6.5688923323        -2.4383243047 
        0.2300000000         0.5933745553         1.4756406885         6.8344899198        -2.4062975487 
        0.2350000000         0.6013970069         1.4858364944         7.1000875072        -2.3678654414 
        0.2400000000         0.6091286283         1.4985812518         7.4320844916        -2.3262306586 
        0.2450000000         0.6165656805         1.4985812518         7.4320844916        -2.3006092538 
