           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.1945502328        -1.1956861704 
        0.0050000000         0.0180307474         1.2130986854        -0.0046479578        -1.2052941973 
        0.0100000000         0.0360495296         1.2156476369         0.0617514391        -1.2052941973 
        0.0150001000         0.0540447491         1.2130986854        -0.0046479578        -1.2052941973 
        0.0200001000         0.0720037446         1.2232944913         0.2609496297        -1.1956861704 
        0.0250001000         0.0899149588         1.2232944913         0.2609496297        -1.1892808192 
        0.0300000000         0.1077661494         1.2130986854        -0.0046479578        -1.2052941973 
        0.0350000000         0.1255461846         1.2156476369         0.0617514391        -1.2052941973 
        0.0400000000         0.1432429079         1.2207455399         0.1945502328        -1.1924834948 
        0.0450001000         0.1608449267         1.2258434428         0.3273490266        -1.2116995485 
        0.0500001000         0.1783398567         1.3227035993         2.8505261076        -1.1956861704 
        0.0550001000         0.1957164411         1.2589798122         1.1905411859        -1.1956861704 
        0.0600000000         0.2129628054         1.2768224726         1.6553369640        -1.1732674412 
        0.0650000000         0.2300681949         1.3048609389         2.3857303295        -1.1700647656 
        0.0700000000         0.2470209121         1.2946651330         2.1201327420        -1.1636594144 
        0.0750001000         0.2638100413         1.2997630359         2.2529315358        -1.1572540632 
        0.0800001000         0.2804237700         1.3074098904         2.4521297264        -1.1380380096 
        0.0850001000         0.2968514107         1.3150567448         2.6513279170        -1.1156192803 
        0.0900000000         0.3130817397         1.3532910171         3.6473188700        -1.1092139291 
        0.0950000000         0.3291046356         1.3176056963         2.7177273139        -1.1060112535 
        0.1000000000         0.3449091391         1.3456441627         3.4481206794        -1.0707818219 
        0.1050001000         0.3604850716         1.3507420656         3.5809194732        -1.0611737951 
        0.1100001000         0.3758214740         1.3609378716         3.8465170606        -1.0387550659 
        0.1150001000         0.3909084830         1.3558399686         3.7137182669        -1.0323497146 
        0.1200000000         0.4057357930         1.3660357746         3.9793158544        -1.0195390122 
        0.1250000000         0.4202941577         1.3711336775         4.1121146481        -0.9907149318 
        0.1300000000         0.4345736171         1.3736826290         4.1785140450        -0.9714988782 
        0.1350000000         0.4485646954         1.3966231924         4.7761086168        -0.9554855002 
        0.1400001000         0.4622583790         1.3889763379         4.5769104262        -0.9234587441 
        0.1450001000         0.4756450332         1.4042700468         4.9753068074        -0.9170533929 
        0.1500001000         0.4887160515         1.4144658528         5.2409043949        -0.8722159345 
        0.1550000000         0.5014625084         1.4068189983         5.0417062043        -0.8658105832 
        0.1600000000         0.5138764552         1.4297595617         5.6393007761        -0.8305811516 
        0.1650000000         0.5259493959         1.4374064162         5.8384989667        -0.7953517200 
        0.1700001000         0.5376735498         1.4374064162         5.8384989667        -0.7793383419 
        0.1750001000         0.5490406680         1.4577980281         6.3696941417        -0.7377035591 
        0.1800001000         0.5600434454         1.4628959310         6.5024929354        -0.7216901811 
        0.1850000000         0.5706743716         1.4603469795         6.4360935385        -0.6800553982 
        0.1900000000         0.5809268171         1.4730917370         6.7680905229        -0.6608393446 
        0.1950000000         0.5907937623         1.4679938340         6.6352917292        -0.6288125886 
        0.2000001000         0.6002688448         1.4883854459         7.1664869041        -0.5935831569 
        0.2050001000         0.6093453983         1.4858364944         7.1000875072        -0.5583537253 
        0.2100001000         0.6180175929         1.5062281063         7.6312826822        -0.5199216180 
        0.2150000000         0.6262795127         1.5062281063         7.6312826822        -0.4910975376 
        0.2200000000         0.6341260056         1.5164239122         7.8968802697        -0.4430574035 
        0.2250000000         0.6415516953         1.5113260093         7.7640814759        -0.4110306475 
        0.2300001000         0.6485517899         1.5164239122         7.8968802697        -0.3725985403 
        0.2350001000         0.6551213642         1.5444623786         8.6272736352        -0.3309637574 
        0.2400001000         0.6612562029         1.5062281063         7.6312826822        -0.3021396770 
        0.2450000000         0.6669521255         1.5444623786         8.6272736352        -0.2508968673 
        0.2500000000         0.6722055800         1.5240707667         8.0960784603        -0.2124647601 
        0.2550000000         0.6770129618         1.5775987479         9.4904657945        -0.1612219504 
        0.2600000000         0.6813710809         1.5572071360         8.9592706196        -0.1163844920 
        0.2650001000         0.6852771188         1.5775987479         9.4904657945        -0.0715470335 
        0.2700001000         0.6887283273         1.5597560875         9.0256700165        -0.0299122506 
        0.2750001000         0.6917224987         1.5826966509         9.6232645883        -0.0010881702 
        0.2800000000         0.6942576001         1.5699518934         9.2912676039         0.0469519638 
        0.2850000000         0.6963320505         1.5775987479         9.4904657945         0.1046001247 
        0.2900006000         0.6979445839         1.5775987479         9.4904657945         0.1334242051 
        0.2950001000         0.6990936514         1.5954414083         9.9552615726         0.1910723660 
        0.3000001000         0.6997789416         1.5928924568         9.8888621758         0.2391125001 
        0.3050001000         0.6999998616         1.6081861657        10.2872585570         0.2967606609 
        0.3100000000         0.6997562744         1.5928924568         9.8888621758         0.3255847414 
        0.3150000000         0.6990483318         1.6107351172        10.3536579538         0.3768275510 
        0.3200000000         0.6978765040         1.6030882627        10.1544597632         0.4440837387 
        0.3250001000         0.6962415311         1.6158330202        10.4864567476         0.4793131704 
        0.3300001000         0.6941445635         1.6081861657        10.2872585570         0.5273533044 
        0.3350001000         0.6915869647         1.6362246321        11.0176519225         0.5850014653 
        0.3400000000         0.6885704968         1.6056372142        10.2208591601         0.6298389237 
        0.3450000000         0.6850970409         1.6336756806        10.9512525257         0.6970951114 
        0.3500001000         0.6811688746         1.6209309231        10.6192555413         0.7419325699 
        0.3550001000         0.6767887617         1.6362246321        11.0176519225         0.7899727039 
        0.3600001000         0.6719595349         1.6183819717        10.5528561444         0.8476208648 
        0.3650001000         0.6666843987         1.6311267291        10.8848531288         0.9052690257 
        0.3700000000         0.6609669724         1.6438714865        11.2168501131         0.9533091597 
        0.3750000000         0.6548108216         1.6362246321        11.0176519225         0.9981466182 
        0.3800000000         0.6482201412         1.6438714865        11.2168501131         1.0654028059 
        0.3850000000         0.6411993049         1.6285777776        10.8184537319         1.1230509667 
        0.3900001000         0.6337528184         1.6387735836        11.0840513194         1.1646857496 
        0.3950001000         0.6258859211         1.6413225350        11.1504507163         1.2351446129 
        0.4000001000         0.6176036888         1.6617141469        11.6816458912         1.2735767201 
        0.4050000000         0.6089117952         1.6234798746        10.6856549382         1.3312248810 
        0.4100000000         0.5998156609         1.6566162440        11.5488470975         1.3920757174 
        0.4150001000         0.5903212977         1.6362246321        11.0176519225         1.4529265539 
        0.4200001000         0.5804353859         1.6464204380        11.2832495100         1.5041693636 
        0.4250001000         0.5701642997         1.6464204380        11.2832495100         1.5682228757 
        0.4300001000         0.5595148552         1.6387735836        11.0840513194         1.6034523073 
        0.4350000000         0.5484943431         1.6438714865        11.2168501131         1.6611004682 
        0.4400000000         0.5371096359         1.6311267291        10.8848531288         1.7155459534 
        0.4450000000         0.5253685052         1.6438714865        11.2168501131         1.7635860875 
        0.4500001000         0.5132784972         1.6081861657        10.2872585570         1.8116262215 
        0.4550001000         0.5008481181         1.6489693895        11.3496489069         1.8756797336 
        0.4600001000         0.4880853785         1.6362246321        11.0176519225         1.9301252189 
        0.4650000000         0.4749990125         1.6056372142        10.2208591601         1.9877733798 
        0.4700000000         0.4615971808         1.6413225350        11.1504507163         2.0326108382 
        0.4750001000         0.4478887581         1.5979903598        10.0216609695         2.0966643503 
        0.4800001000         0.4338833896         1.6183819717        10.5528561444         2.1447044843 
        0.4850001000         0.4195900981         1.6209309231        10.6192555413         2.1991499696 
        0.4900001000         0.4050183684         1.6132840687        10.4200573507         2.2535954549 
        0.4950000000         0.3901781697         1.6005393113        10.0880603664         2.2920275621 
        0.5000000000         0.3750787565         1.6056372142        10.2208591601         2.3560810742 
        0.5050000000         0.3597304427         1.6107351172        10.3536579538         2.4073238839 
        0.5100000000         0.3441434133         1.6005393113        10.0880603664         2.4553640179 
        0.5150001000         0.3283276935         1.5903435053         9.8224627789         2.5066068276 
        0.5200001000         0.3122944109         1.5954414083         9.9552615726         2.5450389348 
        0.5250001000         0.2960538912         1.6005393113        10.0880603664         2.6058897713 
        0.5300000000         0.2796172420         1.5954414083         9.9552615726         2.6603352566 
        0.5350000000         0.2629947133         1.5954414083         9.9552615726         2.7083753906 
        0.5400000000         0.2461976625         1.5699518934         9.2912676039         2.7596182003 
        0.5450001000         0.2292368953         1.6030882627        10.1544597632         2.8140636855 
        0.5500001000         0.2121243451         1.5572071360         8.9592706196         2.8556984684 
        0.5550001000         0.1948710301         1.5699518934         9.2912676039         2.9005359268 
        0.5600000000         0.1774887485         1.5674029419         9.2248682071         2.9485760609 
        0.5650000000         0.1599883397         1.5572071360         8.9592706196         2.9934135194 
        0.5700001000         0.1423814103         1.5725008449         9.3576670008         3.0414536534 
