           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.1945502328        -0.3213557306 
        0.0050000000         0.0175910668         1.2207455399         0.1945502328        -0.3181530550 
        0.0100000000         0.0351710227         1.2181965884         0.1281508360        -0.3181530550 
        0.0150000000         0.0527287639         1.2130986854        -0.0046479578        -0.3277610818 
        0.0200001000         0.0702535504         1.2130986854        -0.0046479578        -0.3245584062 
        0.0250000000         0.0877332635         1.2207455399         0.1945502328        -0.3181530550 
        0.0300000000         0.1051579124         1.2130986854        -0.0046479578        -0.3277610818 
        0.0350000000         0.1225161413         1.2130986854        -0.0046479578        -0.3245584062 
        0.0400000000         0.1397969864         1.2130986854        -0.0046479578        -0.3277610818 
        0.0450000000         0.1569895327         1.2615287636         1.2569405827        -0.3245584062 
        0.0500001000         0.1740832618         1.2844693270         1.8545351546        -0.3117477038 
        0.0550000000         0.1910663549         1.2513329577         0.9913429953        -0.3117477038 
        0.0600000000         0.2079291071         1.2793714240         1.7217363608        -0.2989370014 
        0.0650000000         0.2246605269         1.2793714240         1.7217363608        -0.3117477038 
        0.0700000000         0.2412500462         1.2742735211         1.5889375671        -0.2925316502 
        0.0750000000         0.2576871869         1.2946651330         2.1201327420        -0.2893289746 
        0.0800001000         0.2739618905         1.2972140844         2.1865321389        -0.2733155965 
        0.0850000000         0.2900629067         1.3023119874         2.3193309326        -0.2605048941 
        0.0900000000         0.3059810367         1.3252525508         2.9169255045        -0.2380861649 
        0.0950000000         0.3217059024         1.3176056963         2.7177273139        -0.2348834893 
        0.1000000000         0.3372275719         1.3481931142         3.5145200763        -0.2092620845 
        0.1050000000         0.3525362411         1.3252525508         2.9169255045        -0.2092620845 
        0.1100001000         0.3676225404         1.3609378716         3.8465170606        -0.1804380040 
        0.1150001000         0.3824763374         1.3507420656         3.5809194732        -0.1708299772 
        0.1200000000         0.3970882644         1.3660357746         3.9793158544        -0.1516139236 
        0.1250000000         0.4114496766         1.3685847260         4.0457152513        -0.1323978700 
        0.1300000000         0.4255512084         1.3966231924         4.7761086168        -0.1035737895 
        0.1350000000         0.4393839529         1.3787805320         4.3113128387        -0.0843577359 
        0.1400000000         0.4529391731         1.3966231924         4.7761086168        -0.0683443579 
        0.1450001000         0.4662085696         1.3864273864         4.5105110293        -0.0491283043 
        0.1500243000         0.4792452986         1.4170148043         5.3073037918        -0.0171015482 
        0.1550000000         0.4918549789         1.4068189983         5.0417062043        -0.0010881702 
        0.1600000000         0.5042163174         1.4119169013         5.1745049980         0.0213305590 
        0.1650000000         0.5162591822         1.4246616587         5.5065019824         0.0469519638 
        0.1700000000         0.5279759665         1.4170148043         5.3073037918         0.0725733687 
        0.1750001000         0.5393594942         1.4323085132         5.7057001730         0.0949920979 
        0.1800001000         0.5504021199         1.4399553677         5.9048983636         0.1302215295 
        0.1850000000         0.5610968894         1.4450532706         6.0376971573         0.1590456100 
        0.1900000000         0.5714374755         1.4577980281         6.3696941417         0.1910723660 
        0.1950000000         0.5814171294         1.4552490766         6.3032947448         0.2166937708 
        0.2000000000         0.5910295479         1.4807385914         6.9672887135         0.2519232025 
        0.2050022000         0.6002726415         1.4628959310         6.5024929354         0.2871526341 
        0.2100001000         0.6091288016         1.4858364944         7.1000875072         0.3095713634 
        0.2150000000         0.6176038585         1.4807385914         6.9672887135         0.3576114974 
        0.2200000000         0.6256889969         1.5113260093         7.7640814759         0.3960436047 
        0.2250000000         0.6333789367         1.4832875429         7.0336881104         0.4216650095 
        0.2300000000         0.6406688208         1.5189728637         7.9632796665         0.4568944411 
        0.2350001000         0.6475541784         1.4960323003         7.3656850947         0.4953265484 
        0.2400001000         0.6540303851         1.5189728637         7.9632796665         0.5273533044 
        0.2450000000         0.6600933751         1.5215218152         8.0296790634         0.5785961141 
        0.2500000000         0.6657395614         1.5342665726         8.3616760478         0.6138255457 
        0.2550000000         0.6709652523         1.5266197182         8.1624778572         0.6522576530 
        0.2600000000         0.6757671472         1.5495602815         8.7600724290         0.6874870846 
        0.2650000000         0.6801422130         1.5393644756         8.4944748415         0.7419325699 
        0.2700001000         0.6840877611         1.5623050390         9.0920694133         0.7771620015 
        0.2750000000         0.6876010755         1.5597560875         9.0256700165         0.8348101624 
        0.2800000000         0.6906801609         1.5674029419         9.2248682071         0.8732422696 
        0.2850000000         0.6933229980         1.5725008449         9.3576670008         0.9116743769 
        0.2900001000         0.6955279571         1.5674029419         9.2248682071         0.9469038085 
        0.2950000000         0.6972935264         1.5826966509         9.6232645883         0.9917412670 
        0.3000001000         0.6986187320         1.5801476994         9.5568651914         1.0461867522 
        0.3050000000         0.6995026308         1.5750497964         9.4240663977         1.0910242107 
        0.3100000000         0.6999447309         1.5826966509         9.6232645883         1.1422670204 
        0.3150000000         0.6999447309         1.6005393113        10.0880603664         1.1967125056 
        0.3200000000         0.6995026308         1.5877945538         9.7560633820         1.2319419373 
        0.3250000000         0.6986187099         1.6209309231        10.6192555413         1.2927927737 
        0.3300001000         0.6972934955         1.5826966509         9.6232645883         1.3376302322 
        0.3350000000         0.6955279174         1.6234798746        10.6856549382         1.3856703662 
