           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2080007824        -0.1374467515         0.6810817334 
        0.0050000000         0.0039583857         1.2130986854        -0.0046479578         0.6842844090 
        0.0100000000         0.0079166447         1.2080007824        -0.1374467515         0.6810817334 
        0.0150000000         0.0118746507         1.2156476369         0.0617514391         0.6842844090 
        0.0200000000         0.0158322768         1.2130986854        -0.0046479578         0.6842844090 
        0.0250000000         0.0197893968         1.2080007824        -0.1374467515         0.6746763822 
        0.0300000000         0.0237458839         1.2130986854        -0.0046479578         0.6874870846 
        0.0350000000         0.0277016116         1.2130986854        -0.0046479578         0.6810817334 
        0.0400000000         0.0316564536         1.2130986854        -0.0046479578         0.6842844090 
        0.0450000000         0.0356102832         1.2130986854        -0.0046479578         0.6810817334 
        0.0500000000         0.0395629742         1.2130986854        -0.0046479578         0.6842844090 
        0.0550000000         0.0435144000         1.2130986854        -0.0046479578         0.6842844090 
        0.0600000000         0.0474644343         1.2054518309        -0.2038461484         0.6778790578 
        0.0650000000         0.0514129508         1.2130986854        -0.0046479578         0.6746763822 
        0.0700000000         0.0553598233         1.2768224726         1.6553369640         0.6874870846 
        0.0750000000         0.0593049255         1.2411371518         0.7257454078         0.6874870846 
        0.0800000000         0.0632481313         1.2513329577         0.9913429953         0.6906897602 
        0.0850000000         0.0671893146         1.2589798122         1.1905411859         0.7099058138 
        0.0900000000         0.0711283493         1.2615287636         1.2569405827         0.7131084894 
        0.0950000000         0.0750651096         1.2717245696         1.5225381702         0.7291218675 
        0.1000000000         0.0789994694         1.2768224726         1.6553369640         0.7323245431 
        0.1050000000         0.0829313031         1.2742735211         1.5889375671         0.7387298943 
        0.1100000000         0.0868604848         1.2666266666         1.3897393765         0.7323245431 
        0.1150000000         0.0907868889         1.2640777151         1.3233399796         0.7483379211 
        0.1200000000         0.0947103900         1.2742735211         1.5889375671         0.7547432723 
        0.1250000000         0.0986308624         1.2717245696         1.5225381702         0.7707566503 
        0.1300000000         0.1025481808         1.2615287636         1.2569405827         0.7643512991 
        0.1350000000         0.1064622201         1.2640777151         1.3233399796         0.7771620015 
        0.1400000000         0.1103728549         1.2768224726         1.6553369640         0.7867700283 
        0.1450000000         0.1142799603         1.2819203755         1.7881357577         0.7931753795 
        0.1500000000         0.1181834113         1.2768224726         1.6553369640         0.8027834063 
        0.1550000000         0.1220830831         1.2717245696         1.5225381702         0.7995807307 
        0.1600000000         0.1259788511         1.2793714240         1.7217363608         0.8187967844 
        0.1650000000         0.1298705905         1.2819203755         1.7881357577         0.8412155136 
