           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2003539280        -0.3366449421         0.8155941088 
        0.0050000000         0.0140733868         1.2130986854        -0.0046479578         0.8252021356 
        0.0100000000         0.0281410846         1.2080007824        -0.1374467515         0.8155941088 
        0.0150000000         0.0421974064         1.2232944913         0.2609496297         0.8348101624 
        0.0200000000         0.0562366702         1.2207455399         0.1945502328         0.8155941088 
        0.0250000000         0.0702532004         1.2283923943         0.3937484234         0.8284048112 
        0.0300000000         0.0842413312         1.2232944913         0.2609496297         0.8219994600 
        0.0350000000         0.0981954078         1.2360392488         0.5929466140         0.8412155136 
        0.0400000000         0.1121097893         1.2462350547         0.8585442015         0.8412155136 
        0.0450000000         0.1259788510         1.2436861032         0.7921448047         0.8380128380 
        0.0500000000         0.1397969864         1.2411371518         0.7257454078         0.8412155136 
        0.0550000000         0.1535586094         1.2564308607         1.1241417890         0.8572288916 
        0.0600000000         0.1672581571         1.2513329577         0.9913429953         0.8540262160 
        0.0650000000         0.1808900914         1.2742735211         1.5889375671         0.8668369184 
        0.0700000000         0.1944489018         1.2640777151         1.3233399796         0.8636342428 
        0.0750000000         0.2079291071         1.2819203755         1.7881357577         0.8700395940 
        0.0800000000         0.2213252580         1.2844693270         1.8545351546         0.8796476208 
        0.0850000000         0.2346319393         1.2895672300         1.9873339483         0.9020663501 
        0.0900000000         0.2478437716         1.3023119874         2.3193309326         0.9052690257 
        0.0950000000         0.2609554142         1.2972140844         2.1865321389         0.9084717013 
        0.1000000000         0.2739615668         1.3099588419         2.5185291233         0.9148770525 
        0.1050000000         0.2868569717         1.3099588419         2.5185291233         0.9340931061 
        0.1100000000         0.2996364160         1.3201546478         2.7841267107         0.9437011329 
        0.1150000000         0.3122947337         1.3227035993         2.8505261076         0.9565118353 
        0.1200000000         0.3248268076         1.3354483567         3.1825230919         0.9725252133 
        0.1250000000         0.3372275719         1.3328994052         3.1161236951         0.9853359158 
        0.1300000000         0.3494920134         1.3379973082         3.2489224888         1.0045519694 
        0.1350000000         0.3616151744         1.3481931142         3.5145200763         1.0205653474 
        0.1400000000         0.3735921542         1.3583889201         3.7801176638         1.0365787254 
        0.1450000000         0.3854181111         1.3609378716         3.8465170606         1.0654028059 
        0.1500000000         0.3970882644         1.3660357746         3.9793158544         1.0654028059 
        0.1550000000         0.4085978967         1.3634868231         3.9129164575         1.0942268863 
        0.1600000000         0.4199423551         1.3813294835         4.3777122356         1.1102402643 
        0.1650000000         0.4311170538         1.3762315805         4.2449134419         1.1390643447 
        0.1700000000         0.4421174754         1.3915252894         4.6433098231         1.1614830740 
        0.1750000000         0.4529391731         1.3787805320         4.3113128387         1.1935098300 
        0.1800001000         0.4635779831         1.4042700468         4.9753068074         1.2095232080 
        0.1850000000         0.4740289721         1.3991721439         4.8425080137         1.2351446129 
        0.1900000000         0.4842885481         1.4017210954         4.9089074106         1.2479553153 
        0.1950000000         0.4943523526         1.4170148043         5.3073037918         1.2767793957 
        0.2000000000         0.5042163174         1.4119169013         5.1745049980         1.3024008005 
        0.2050000000         0.5138764552         1.4195637558         5.3737031886         1.3280222054 
        0.2100000000         0.5233288608         1.4348574647         5.7720995699         1.3568462858 
        0.2150009000         0.5325713571         1.4348574647         5.7720995699         1.3792650150 
        0.2200000000         0.5415952764         1.4297595617         5.6393007761         1.4048864199 
        0.2250000000         0.5504019025         1.4603469795         6.4360935385         1.4561292295 
