           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854        -0.0046479578        -0.8145677736 
        0.0050000000         0.0079166448         1.2080007824        -0.1374467515        -0.8209731248 
        0.0100000000         0.0158322768         1.2130986854        -0.0046479578        -0.8145677736 
        0.0150000000         0.0237458838         1.2130986854        -0.0046479578        -0.8177704492 
        0.0200000000         0.0316564536         1.2054518309        -0.2038461484        -0.8145677736 
        0.0250000000         0.0395629741         1.2258434428         0.3273490266        -0.8209731248 
        0.0300000000         0.0474644343         1.2283923943         0.3937484234        -0.8113650980 
        0.0350000000         0.0553598233         1.2462350547         0.8585442015        -0.8081624224 
        0.0400000000         0.0632481313         1.2334902973         0.5265472172        -0.7953517200 
        0.0450000000         0.0711283493         1.2462350547         0.8585442015        -0.7857436932 
        0.0500000000         0.0789994694         1.2513329577         0.9913429953        -0.7985543956 
        0.0550000000         0.0868604848         1.2513329577         0.9913429953        -0.7921490444 
        0.0600000000         0.0947103899         1.2615287636         1.2569405827        -0.7857436932 
        0.0650000000         0.1025481808         1.2691756181         1.4561387733        -0.7793383419 
        0.0700000000         0.1103728549         1.2666266666         1.3897393765        -0.7633249639 
        0.0750000000         0.1181834113         1.2640777151         1.3233399796        -0.7697303151 
        0.0800000000         0.1259788510         1.2666266666         1.3897393765        -0.7537169371 
        0.0850000000         0.1337581770         1.2691756181         1.4561387733        -0.7569196127 
        0.0900000000         0.1415203941         1.2819203755         1.7881357577        -0.7537169371 
        0.0950000000         0.1492645095         1.2742735211         1.5889375671        -0.7473115859 
        0.1000000000         0.1569895327         1.2895672300         1.9873339483        -0.7280955323 
        0.1050000000         0.1646944755         1.2921161815         2.0537333452        -0.7120821543 
        0.1100000000         0.1723783525         1.3048609389         2.3857303295        -0.7056768031 
        0.1150000000         0.1800401808         1.2946651330         2.1201327420        -0.6992714518 
        0.1200000000         0.1876789804         1.2946651330         2.1201327420        -0.6960687762 
        0.1250000000         0.1952937742         1.2946651330         2.1201327420        -0.6896634250 
        0.1300000000         0.2028835883         1.3048609389         2.3857303295        -0.6736500470 
        0.1350006000         0.2104483578         1.3150567448         2.6513279170        -0.6576366690 
        0.1400000000         0.2179843971         1.3176056963         2.7177273139        -0.6320152642 
        0.1450000000         0.2254934604         1.3125077934         2.5849285201        -0.6320152642 
        0.1500000000         0.2329736812         1.3176056963         2.7177273139        -0.6160018861 
        0.1550000000         0.2404241025         1.3252525508         2.9169255045        -0.5935831569 
        0.1600000000         0.2478437716         1.3227035993         2.8505261076        -0.5807724545 
        0.1650000000         0.2552317392         1.3252525508         2.9169255045        -0.5743671033 
        0.1700000000         0.2625870605         1.3278015023         2.9833249013        -0.5679617521 
        0.1750000000         0.2699087946         1.3354483567         3.1825230919        -0.5487456985 
        0.1800001000         0.2771961504         1.3354483567         3.1825230919        -0.5263269692 
        0.1850000000         0.2844477597         1.3430952112         3.3817212826        -0.5199216180 
        0.1900000000         0.2916631310         1.3354483567         3.1825230919        -0.4975028888 
        0.1950000000         0.2988411960         1.3558399686         3.7137182669        -0.4878948620 
        0.2000000000         0.3059810367         1.3660357746         3.9793158544        -0.4622734572 
        0.2050012000         0.3130834391         1.3634868231         3.9129164575        -0.4430574035 
        0.2100001000         0.3201425376         1.3634868231         3.9129164575        -0.4206386743 
