           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2080007824        -0.1374467515         1.9813680286 
        0.0050001000         0.0162723095         1.2130986854        -0.0046479578         1.9845707042 
        0.0100001000         0.0325354994         1.2207455399         0.1945502328         1.9941787310 
        0.0150001000         0.0487811060         1.2130986854        -0.0046479578         1.9813680286 
        0.0200000000         0.0650000255         1.2207455399         0.1945502328         1.9941787310 
        0.0250000000         0.0811841414         1.2054518309        -0.2038461484         1.9717600017 
        0.0300000000         0.0973243825         1.2156476369         0.0617514391         1.9845707042 
        0.0350000000         0.1134120260         1.2181965884         0.1281508360         1.9845707042 
        0.0400001000         0.1294386976         1.2130986854        -0.0046479578         1.9813680286 
        0.0450001000         0.1453950948         1.2080007824        -0.1374467515         1.9749626773 
        0.0500000000         0.1612725987         1.2054518309        -0.2038461484         1.9749626773 
        0.0550000000         0.1770632635         1.2156476369         0.0617514391         1.9813680286 
        0.0600000000         0.1927582371         1.2181965884         0.1281508360         1.9909760554 
        0.0650000000         0.2083490374         1.2054518309        -0.2038461484         1.9749626773 
        0.0700001000         0.2238275469         1.2080007824        -0.1374467515         1.9749626773 
        0.0750001000         0.2391847814         1.2130986854        -0.0046479578         1.9845707042 
        0.0800000000         0.2544124488         1.2232944913         0.2609496297         1.9813680286 
        0.0850000000         0.2695029287         1.2130986854        -0.0046479578         1.9877733798 
        0.0900000000         0.2844477597         1.2080007824        -0.1374467515         1.9749626773 
        0.0950000000         0.2992388651         1.2232944913         0.2609496297         1.9909760554 
        0.1003797000         0.3149723759         1.2207455399         0.1945502328         1.9845707042 
        0.1050001000         0.3283282994         1.2130986854        -0.0046479578         1.9877733798 
        0.1100000000         0.3426103327         1.2207455399         0.1945502328         1.9877733798 
        0.1150000000         0.3567074948         1.2360392488         0.5929466140         1.9909760554 
        0.1200000000         0.3706118795         1.2334902973         0.5265472172         1.9845707042 
        0.1250000000         0.3843159726         1.2411371518         0.7257454078         1.9941787310 
        0.1300001000         0.3978126355         1.2538819092         1.0577423921         2.0037867578 
        0.1350001000         0.4110940345         1.2691756181         1.4561387733         2.0069894334 
        0.1400001000         0.4241532639         1.2870182785         1.9209345514         2.0326108382 
        0.1450000000         0.4369830116         1.2895672300         1.9873339483         2.0358135138 
        0.1500000000         0.4495768572         1.3048609389         2.3857303295         2.0358135138 
        0.1550000000         0.4619277357         1.3099588419         2.5185291233         2.0518268918 
        0.1600000000         0.4740289721         1.3227035993         2.8505261076         2.0550295674 
        0.1650001000         0.4858742609         1.3328994052         3.1161236951         2.0710429455 
        0.1700001000         0.4974567267         1.3354483567         3.1825230919         2.0966643503 
        0.1750000000         0.5087701258         1.3634868231         3.9129164575         2.1126777283 
        0.1800001000         0.5198090146         1.3736826290         4.1785140450         2.1350964575 
        0.1850000000         0.5305665445         1.3864273864         4.5105110293         2.1479071600 
        0.1900000000         0.5410375555         1.4017210954         4.9089074106         2.1863392672 
        0.1950001000         0.5512163713         1.4068189983         5.0417062043         2.1959472940 
        0.2000001000         0.5610970840         1.4119169013         5.1745049980         2.2279740500 
        0.2050000000         0.5706743716         1.4246616587         5.5065019824         2.2471901037 
        0.2100001000         0.5799436234         1.4374064162         5.8384989667         2.2888248865 
        0.2150000000         0.5888990890         1.4476022221         6.1040965542         2.3112436157 
        0.2200000000         0.5975364749         1.4425043191         5.9712977605         2.3432703718 
        0.2250001000         0.6058510942         1.4628959310         6.5024929354         2.3784998034 
        0.2300001000         0.6138381207         1.4476022221         6.1040965542         2.3977158570 
        0.2350000000         0.6214932577         1.4756406885         6.8344899198         2.4393506399 
        0.2400001000         0.6288128173         1.4832875429         7.0336881104         2.4681747203 
        0.2450000000         0.6357922584         1.4883854459         7.1664869041         2.5066068276 
        0.2500000000         0.6424282380         1.4858364944         7.1000875072         2.5386335836 
        0.2550001000         0.6487171490         1.4985812518         7.4320844916         2.5706603397 
        0.2600001000         0.6546553412         1.5087770578         7.6976820791         2.6283085005 
        0.2650001000         0.6602397346         1.5266197182         8.1624778572         2.6603352566 
        0.2700000000         0.6654672103         1.5138749607         7.8304808728         2.6987673638 
        0.2750000000         0.6703351522         1.5164239122         7.8968802697         2.7371994711 
        0.2800000000         0.6748408213         1.5393644756         8.4944748415         2.7884422807 
        0.2850000000         0.6789817828         1.5521092330         8.8264718258         2.8332797392 
        0.2900001000         0.6827558704         1.5444623786         8.6272736352         2.8621038196 
        0.2950001000         0.6861608935         1.5444623786         8.6272736352         2.9005359268 
        0.3000000000         0.6891950342         1.5699518934         9.2912676039         2.9645894389 
