           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2080007824        -0.1374467515        -1.7177222939 
        0.0050000000         0.0158322768         1.2207455399         0.1945502328        -1.7017089158 
        0.0100498000         0.0318139944         1.2207455399         0.1945502328        -1.7081142671 
        0.0150000000         0.0474644343         1.2207455399         0.1945502328        -1.7017089158 
        0.0200000000         0.0632481314         1.2105497339        -0.0710473547        -1.7209249695 
        0.0250000000         0.0789994694         1.2181965884         0.1281508360        -1.7113169427 
        0.0300000000         0.0947103899         1.2207455399         0.1945502328        -1.7017089158 
        0.0350000000         0.1103728549         1.2130986854        -0.0046479578        -1.7081142671 
        0.0400000000         0.1259788510         1.2207455399         0.1945502328        -1.7049115914 
        0.0450000000         0.1415203941         1.2283923943         0.3937484234        -1.7081142671 
        0.0500000000         0.1569895327         1.3227035993         2.8505261076        -1.6985062402 
        0.0550000000         0.1723783525         1.2615287636         1.2569405827        -1.6953035646 
        0.0600000000         0.1876789804         1.2487840062         0.9249435984        -1.6953035646 
        0.0650000000         0.2028835883         1.2972140844         2.1865321389        -1.6921008890 
        0.0700000000         0.2179843971         1.2921161815         2.0537333452        -1.6728848354 
        0.0750000000         0.2329736812         1.3023119874         2.3193309326        -1.6632768086 
        0.0800000000         0.2478437716         1.3150567448         2.6513279170        -1.6504661062 
        0.0850000000         0.2625870606         1.2997630359         2.2529315358        -1.6408580794 
        0.0900000000         0.2771960050         1.3252525508         2.9169255045        -1.6280473770 
        0.0950000000         0.2916631310         1.3328994052         3.1161236951        -1.6056286477 
        0.1000000000         0.3059810367         1.3328994052         3.1161236951        -1.5928179453 
        0.1050000000         0.3201423968         1.3328994052         3.1161236951        -1.5832099185 
        0.1100000000         0.3341399662         1.3481931142         3.5145200763        -1.5736018917 
        0.1150000000         0.3479665834         1.3354483567         3.1825230919        -1.5607911893 
        0.1200000000         0.3616151744         1.3558399686         3.7137182669        -1.5383724600 
        0.1250000000         0.3750787565         1.3736826290         4.1785140450        -1.5095483796 
        0.1300000000         0.3883504413         1.3787805320         4.3113128387        -1.4903323260 
        0.1350028000         0.4014307028         1.3711336775         4.1121146481        -1.4743189480 
        0.1400000000         0.4142910608         1.3762315805         4.2449134419        -1.4551028943 
        0.1450000000         0.4269467239         1.3838784350         4.4441116325        -1.4294814895 
        0.1500000000         0.4393839529         1.3966231924         4.7761086168        -1.4134681115 
        0.1550000000         0.4515963851         1.4144658528         5.2409043949        -1.3782386799 
        0.1600000000         0.4635777722         1.4170148043         5.3073037918        -1.3590226262 
        0.1650000000         0.4753219844         1.4119169013         5.1745049980        -1.3398065726 
        0.1700000000         0.4868230130         1.4144658528         5.2409043949        -1.3109824922 
        0.1750000000         0.4980749740         1.4246616587         5.5065019824        -1.2853610873 
        0.1800001000         0.5090723280         1.4450532706         6.0376971573        -1.2597396825 
        0.1850000000         0.5198087966         1.4323085132         5.7057001730        -1.2373209533 
        0.1900000000         0.5302795388         1.4577980281         6.3696941417        -1.1988888460 
        0.1950000000         0.5404789802         1.4501511736         6.1704959511        -1.1636594144 
        0.2000000000         0.5504019025         1.4679938340         6.6352917292        -1.1348353340 
        0.2050000000         0.5600432290         1.4679938340         6.6352917292        -1.1060112535 
        0.2100000000         0.5693980272         1.4832875429         7.0336881104        -1.0675791463 
        0.2150000000         0.5784615106         1.4832875429         7.0336881104        -1.0387550659 
        0.2200000000         0.5872290426         1.4858364944         7.1000875072        -1.0163363366 
        0.2250000000         0.5956961373         1.4934833489         7.2992856979        -0.9682962026 
        0.2300000000         0.6038584628         1.5138749607         7.8304808728        -0.9362694465 
        0.2350000000         0.6117118432         1.5138749607         7.8304808728        -0.8882293125 
        0.2400000000         0.6192522606         1.5164239122         7.8968802697        -0.8722159345 
        0.2450000000         0.6264758569         1.5113260093         7.7640814759        -0.8337838272 
        0.2500000000         0.6333789367         1.5495602815         8.7600724290        -0.7793383419 
        0.2550000000         0.6399579682         1.5266197182         8.1624778572        -0.7473115859 
        0.2600000000         0.6462095853         1.5597560875         9.0256700165        -0.6928661006 
        0.2650000000         0.6521305896         1.5342665726         8.3616760478        -0.6704473714 
        0.2700000000         0.6577179519         1.5623050390         9.0920694133        -0.6288125886 
        0.2750000000         0.6629688135         1.5572071360         8.9592706196        -0.5679617521 
        0.2800000000         0.6678804880         1.5852456023         9.6896639851        -0.5167189424 
        0.2850000000         0.6724504626         1.5674029419         9.2248682071        -0.4750841596 
        0.2900001000         0.6766764801         1.6005393113        10.0880603664        -0.4398547279 
        0.2950000000         0.6805561353         1.5623050390         9.0920694133        -0.3918145939 
        0.3000000000         0.6840876865         1.5852456023         9.6896639851        -0.3533824866 
        0.3051530000         0.6873610649         1.5903435053         9.8224627789        -0.3053423526 
        0.3100000000         0.6900991855         1.6030882627        10.1544597632        -0.2412888405 
        0.3150000000         0.6925760576         1.6056372142        10.2208591601        -0.1996540577 
        0.3200000000         0.6946985951         1.6158330202        10.4864567476        -0.1484112480 
        0.3250000000         0.6964657119         1.6107351172        10.3536579538        -0.1003711139 
        0.3300000000         0.6978765040         1.6030882627        10.1544597632        -0.0555336555 
        0.3350000000         0.6989302496         1.6234798746        10.6856549382        -0.0010881702 
        0.3400000000         0.6996264095         1.6260288261        10.7520543351         0.0501546394 
        0.3450000000         0.6999646276         1.6285777776        10.8184537319         0.0917894223 
        0.3500001000         0.6999447270         1.6387735836        11.0840513194         0.1686536368 
        0.3550001000         0.6995667184         1.6336756806        10.9512525257         0.2038830684 
        0.3600000000         0.6988308170         1.6464204380        11.2832495100         0.2615312293 
        0.3650000000         0.6977373696         1.6464204380        11.2832495100         0.3127740390 
        0.3700000000         0.6962869469         1.6387735836        11.0840513194         0.3704221998 
        0.3750000000         0.6944802909         1.6515183410        11.4160483038         0.4280703607 
        0.3800000000         0.6923183260         1.6489693895        11.3496489069         0.4793131704 
        0.3850000000         0.6898021582         1.6489693895        11.3496489069         0.5305559800 
        0.3900000000         0.6869330749         1.6515183410        11.4160483038         0.5882041409 
        0.3950000000         0.6837125439         1.6591651954        11.6152464944         0.6458523018 
        0.4000000000         0.6801422130         1.6566162440        11.5488470975         0.7002977870 
        0.4050000000         0.6762239088         1.6668120499        11.8144446850         0.7611486235 
        0.4100000000         0.6719596359         1.6540672925        11.4824477006         0.8155941088 
        0.4150001000         0.6673514804         1.6719099529        11.9472434787         0.8668369184 
        0.4200001000         0.6624019844         1.6591651954        11.6152464944         0.9212824037 
        0.4250000000         0.6571137004         1.6770078558        12.0800422724         0.9981466182 
        0.4300000000         0.6514891224         1.6591651954        11.6152464944         1.0333760498 
        0.4350000000         0.6455312306         1.6719099529        11.9472434787         1.0974295619 
        0.4400000000         0.6392430731         1.6846547103        12.2792404631         1.1710911008 
        0.4450000000         0.6326278671         1.6719099529        11.9472434787         1.2223339104 
        0.4500000000         0.6256889969         1.6719099529        11.9472434787         1.2831847469 
