           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2105497339        -0.0710473547        -1.3590226262 
        0.0050000000         0.0083564380         1.2130986854        -0.0046479578        -1.3494145994 
        0.0100000000         0.0167116850         1.2130986854        -0.0046479578        -1.3430092482 
        0.0150000000         0.0250645504         1.2054518309        -0.2038461484        -1.3622253018 
        0.0200000000         0.0334138437         1.2156476369         0.0617514391        -1.3526172750 
        0.0250000000         0.0417583750         1.2130986854        -0.0046479578        -1.3526172750 
        0.0300000000         0.0500969551         1.2207455399         0.1945502328        -1.3430092482 
        0.0350000000         0.0584283956         1.2003539280        -0.3366449421        -1.3590226262 
        0.0400000000         0.0667515091         1.2181965884         0.1281508360        -1.3494145994 
        0.0450000000         0.0750651096         1.2130986854        -0.0046479578        -1.3526172750 
        0.0500000000         0.0833680121         1.2232944913         0.2609496297        -1.3494145994 
        0.0550000000         0.0916590333         1.2997630359         2.2529315358        -1.3526172750 
        0.0600000000         0.0999369918         1.2564308607         1.1241417890        -1.3366038970 
        0.0650000000         0.1082007077         1.2462350547         0.8585442015        -1.3301985458 
        0.0700000000         0.1164490033         1.2717245696         1.5225381702        -1.3334012214 
        0.0752017000         0.1250124050         1.2615287636         1.2569405827        -1.3237931946 
        0.0800000000         0.1328946342         1.2742735211         1.5889375671        -1.3173878434 
        0.0850000000         0.1410896255         1.2793714240         1.7217363608        -1.3077798166 
        0.0900000000         0.1492645095         1.2793714240         1.7217363608        -1.2885637630 
        0.0950000000         0.1574181210         1.2768224726         1.6553369640        -1.2885637630 
        0.1000000000         0.1655492979         1.2819203755         1.7881357577        -1.2821584117 
        0.1050000000         0.1736568816         1.2946651330         2.1201327420        -1.2629423581 
        0.1100000000         0.1817397165         1.2819203755         1.7881357577        -1.2661450337 
        0.1150000000         0.1897966506         1.2946651330         2.1201327420        -1.2533343313 
        0.1200000000         0.1978265358         1.2946651330         2.1201327420        -1.2341182777 
        0.1250000000         0.2058282277         1.3023119874         2.3193309326        -1.2341182777 
        0.1300000000         0.2138005859         1.3048609389         2.3857303295        -1.2181048997 
        0.1350000000         0.2217424742         1.3074098904         2.4521297264        -1.2084968729 
