           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2232944913         0.2609496297        -2.6176741385 
        0.0050000000         0.0008796457         1.2080007824        -0.1374467515        -2.6240794897 
        0.0100000000         0.0017592900         1.2232944913         0.2609496297        -2.6080661117 
        0.0150000000         0.0026389316         1.2130986854        -0.0046479578        -2.6176741385 
        0.0200000000         0.0035185690         1.2130986854        -0.0046479578        -2.6176741385 
        0.0250000000         0.0043982008         1.2207455399         0.1945502328        -2.6080661117 
        0.0300000000         0.0052778257         1.2130986854        -0.0046479578        -2.6176741385 
        0.0350000000         0.0061574422         1.2130986854        -0.0046479578        -2.6176741385 
        0.0400000000         0.0070370490         1.2054518309        -0.2038461484        -2.6240794897 
        0.0450000000         0.0079166447         1.2156476369         0.0617514391        -2.6176741385 
        0.0500000000         0.0087962279         1.2207455399         0.1945502328        -2.6080661117 
        0.0550000000         0.0096757972         1.2130986854        -0.0046479578        -2.6176741385 
        0.0600000000         0.0105553513         1.2054518309        -0.2038461484        -2.6240794897 
        0.0650000000         0.0114348886         1.2181965884         0.1281508360        -2.6080661117 
        0.0700000000         0.0123144079         1.2130986854        -0.0046479578        -2.6176741385 
        0.0750000000         0.0131939078         1.2130986854        -0.0046479578        -2.6176741385 
        0.0800000000         0.0140733868         1.2207455399         0.1945502328        -2.6080661117 
        0.0850000000         0.0149528436         1.2130986854        -0.0046479578        -2.6176741385 
        0.0900000000         0.0158322768         1.2207455399         0.1945502328        -2.6080661117 
        0.0950000000         0.0167116850         1.2105497339        -0.0710473547        -2.6208768141 
        0.1000000000         0.0175910668         1.2130986854        -0.0046479578        -2.6176741385 
        0.1050000000         0.0184704208         1.2207455399         0.1945502328        -2.6112687873 
        0.1100000000         0.0193497457         1.2080007824        -0.1374467515        -2.6272821653 
        0.1150000000         0.0202290400         1.2080007824        -0.1374467515        -2.6240794897 
        0.1200000000         0.0211083023         1.2232944913         0.2609496297        -2.6176741385 
        0.1250000000         0.0219875314         1.2232944913         0.2609496297        -2.6208768141 
        0.1300000000         0.0228667257         1.2283923943         0.3937484234        -2.6080661117 
        0.1350000000         0.0237458838         1.2436861032         0.7921448047        -2.5984580849 
        0.1400000000         0.0246250045         1.2436861032         0.7921448047        -2.5952554093 
        0.1450000000         0.0255040863         1.2411371518         0.7257454078        -2.6048634361 
        0.1500000000         0.0263831279         1.2411371518         0.7257454078        -2.5984580849 
        0.1550000000         0.0272621277         1.2385882003         0.6593460109        -2.6048634361 
        0.1600000000         0.0281410846         1.2487840062         0.9249435984        -2.5984580849 
