           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2080007824        -0.1374467515         0.7675539747 
        0.0050000000         0.0070370490         1.2130986854        -0.0046479578         0.7771620015 
        0.0100001000         0.0140735275         1.2232944913         0.2609496297         0.7867700283 
        0.0150001000         0.0211084430         1.2130986854        -0.0046479578         0.7803646771 
        0.0200001000         0.0281412252         1.2105497339        -0.0710473547         0.7771620015 
        0.0250001000         0.0351711633         1.2130986854        -0.0046479578         0.7771620015 
        0.0300001000         0.0421975468         1.2130986854        -0.0046479578         0.7803646771 
        0.0350000000         0.0492195254         1.2130986854        -0.0046479578         0.7835673527 
        0.0400001000         0.0562368103         1.2130986854        -0.0046479578         0.7835673527 
        0.0450001000         0.0632482714         1.2105497339        -0.0710473547         0.7835673527 
        0.0500001000         0.0702533404         1.2283923943         0.3937484234         0.7803646771 
        0.0550001000         0.0772513093         1.2921161815         2.0537333452         0.7867700283 
        0.0600001000         0.0842414709         1.2589798122         1.1905411859         0.7867700283 
        0.0650000000         0.0912229791         1.2411371518         0.7257454078         0.7931753795 
        0.0700000000         0.0981954078         1.2640777151         1.3233399796         0.8091887576 
        0.0750001000         0.1051580515         1.2844693270         1.8545351546         0.8155941088 
        0.0800001000         0.1121099282         1.2691756181         1.4561387733         0.8219994600 
        0.0850001000         0.1190504747         1.2921161815         2.0537333452         0.8412155136 
        0.0900001000         0.1259789895         1.2538819092         1.0577423921         0.8284048112 
        0.0950000000         0.1328946341         1.2844693270         1.8545351546         0.8476208648 
        0.1000000000         0.1397969864         1.2666266666         1.3897393765         0.8444181892 
        0.1050001000         0.1466853477         1.2870182785         1.9209345514         0.8700395940 
        0.1100001000         0.1535587467         1.2768224726         1.6553369640         0.8700395940 
        0.1150001000         0.1604166264         1.2972140844         2.1865321389         0.8892556476 
        0.1200001000         0.1672582937         1.2870182785         1.9209345514         0.8956609989 
        0.1250000000         0.1740829210         1.2997630359         2.2529315358         0.9020663501 
        0.1300000000         0.1808900914         1.2844693270         1.8545351546         0.9052690257 
