           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.1945502328         1.5842362537 
        0.0050000000         0.0035185690         1.2130986854        -0.0046479578         1.5746282269 
        0.0100000000         0.0070370490         1.2080007824        -0.1374467515         1.5618175245 
        0.0150001000         0.0105554216         1.2054518309        -0.2038461484         1.5650202001 
        0.0200000000         0.0140733868         1.2156476369         0.0617514391         1.5746282269 
        0.0250000000         0.0175910668         1.2105497339        -0.0710473547         1.5650202001 
        0.0300000000         0.0211083023         1.2130986854        -0.0046479578         1.5714255513 
        0.0350000000         0.0246250045         1.2105497339        -0.0710473547         1.5650202001 
        0.0400000000         0.0281410846         1.2283923943         0.3937484234         1.5746282269 
        0.0450001000         0.0316565238         1.2334902973         0.5265472172         1.5842362537 
        0.0500001000         0.0351710930         1.2283923943         0.3937484234         1.5746282269 
        0.0550000000         0.0386847033         1.2360392488         0.5929466140         1.5810335781 
        0.0600000000         0.0421974064         1.2513329577         0.9913429953         1.5938442805 
        0.0650000000         0.0457090433         1.2436861032         0.7921448047         1.6002496317 
        0.0700000000         0.0492195254         1.2513329577         0.9913429953         1.5938442805 
        0.0750001000         0.0527288340         1.2385882003         0.6593460109         1.5874389293 
        0.0800001000         0.0562367402         1.2538819092         1.0577423921         1.6002496317 
        0.0850000000         0.0597431554         1.2462350547         0.8585442015         1.6066549829 
        0.0900000000         0.0632481313         1.2513329577         0.9913429953         1.6098576585 
        0.0950000000         0.0667515091         1.2462350547         0.8585442015         1.6226683609 
        0.1000000000         0.0702532004         1.2487840062         0.9249435984         1.6162630097 
        0.1050001000         0.0737531866         1.2487840062         0.9249435984         1.6226683609 
        0.1100001000         0.0772512394         1.2360392488         0.5929466140         1.6194656853 
        0.1150000000         0.0807472704         1.2411371518         0.7257454078         1.6322763877 
        0.1200000000         0.0842413312         1.2411371518         0.7257454078         1.6322763877 
        0.1250000000         0.0877332635         1.2513329577         0.9913429953         1.6514924414 
        0.1300000000         0.0912229791         1.2360392488         0.5929466140         1.6386817389 
        0.1350000000         0.0947103899         1.2538819092         1.0577423921         1.6546951170 
        0.1400001000         0.0981954774         1.2334902973         0.5265472172         1.6482897658 
        0.1450000000         0.1016779446         1.2385882003         0.6593460109         1.6450870902 
        0.1500000000         0.1051579124         1.2538819092         1.0577423921         1.6611004682 
        0.1550000000         0.1086352233         1.2640777151         1.3233399796         1.6739111706 
        0.1600000000         0.1121097893         1.2717245696         1.5225381702         1.6803165218 
        0.1650000000         0.1155815228         1.2615287636         1.2569405827         1.6771138462 
        0.1700001000         0.1190504054         1.2640777151         1.3233399796         1.6771138462 
        0.1750001000         0.1225162106         1.2640777151         1.3233399796         1.6835191974 
        0.1800001000         0.1259789202         1.2844693270         1.8545351546         1.7059379266 
        0.1850000000         0.1294383778         1.2640777151         1.3233399796         1.6931272242 
        0.1900000000         0.1328946341         1.2870182785         1.9209345514         1.7187486290 
        0.1950000000         0.1363475327         1.2717245696         1.5225381702         1.7123432778 
        0.2000001000         0.1397970553         1.2844693270         1.8545351546         1.7315593315 
        0.2050001000         0.1432429767         1.2895672300         1.9873339483         1.7475727095 
        0.2100001000         0.1466852790         1.2997630359         2.2529315358         1.7571807363 
        0.2150000000         0.1501238063         1.2819203755         1.7881357577         1.7539780607 
        0.2200000000         0.1535586094         1.2921161815         2.0537333452         1.7635860875 
        0.2259075000         0.1576118225         1.2870182785         1.9209345514         1.7667887631 
        0.2300001000         0.1604165579         1.2972140844         2.1865321389         1.7924101679 
        0.2350977000         0.1639062356         1.2972140844         2.1865321389         1.7956128435 
        0.2400001000         0.1672582254         1.2844693270         1.8545351546         1.7988155191 
        0.2450000000         0.1706726952         1.3023119874         2.3193309326         1.8052208703 
        0.2500000000         0.1740829210         1.2844693270         1.8545351546         1.8180315728 
        0.2550000000         0.1774887485         1.2946651330         2.1201327420         1.8244369240 
        0.2600000000         0.1808900914         1.3023119874         2.3193309326         1.8500583288 
        0.2650001000         0.1842869319         1.3074098904         2.4521297264         1.8596663556 
        0.2700000000         0.1876789804         1.2972140844         2.1865321389         1.8628690312 
        0.2750000000         0.1910663549         1.3048609389         2.3857303295         1.8852877604 
        0.2800000000         0.1944489018         1.3099588419         2.5185291233         1.8916931116 
        0.2850000000         0.1978265358         1.3074098904         2.4521297264         1.9045038141 
        0.2900001000         0.2011992389         1.3227035993         2.8505261076         1.9205171921 
        0.2950001000         0.2045667909         1.3150567448         2.6513279170         1.9301252189 
        0.3000001000         0.2079291743         1.3048609389         2.3857303295         1.9557466237 
        0.3050000000         0.2112862371         1.3099588419         2.5185291233         1.9621519749 
        0.3100247000         0.2146545731         1.3048609389         2.3857303295         1.9717600017 
        0.3150000000         0.2179843971         1.3048609389         2.3857303295         1.9941787310 
        0.3200000000         0.2213252580         1.2819203755         1.7881357577         1.9845707042 
        0.3250001000         0.2246605935         1.3048609389         2.3857303295         2.0165974602 
        0.3300001000         0.2279901859         1.2946651330         2.1201327420         2.0198001358 
        0.3350000000         0.2313139515         1.3023119874         2.3193309326         2.0198001358 
        0.3400000000         0.2346319392         1.3048609389         2.3857303295         2.0518268918 
        0.3450000000         0.2379439987         1.3074098904         2.4521297264         2.0614349186 
        0.3500001000         0.2412501123         1.3048609389         2.3857303295         2.0646375943 
        0.3550001000         0.2445500642         1.3074098904         2.4521297264         2.0710429455 
        0.3600001000         0.2478438374         1.3048609389         2.3857303295         2.0934616747 
        0.3650000000         0.2511312827         1.3125077934         2.5849285201         2.1030697015 
        0.3700000000         0.2544124488         1.3125077934         2.5849285201         2.1094750527 
        0.3750626000         0.2577281455         1.3201546478         2.7841267107         2.1222857551 
        0.3800000000         0.2609554142         1.3252525508         2.9169255045         2.1479071600 
        0.3850000000         0.2642170481         1.3303504538         3.0497242982         2.1575151868 
        0.3900001000         0.2674720714         1.3379973082         3.2489224888         2.1735285648 
        0.3950000000         0.2707202066         1.3303504538         3.0497242982         2.1927446184 
        0.4000000000         0.2739615668         1.3583889201         3.7801176638         2.2183660232 
        0.4050000000         0.2771960050         1.3278015023         2.9833249013         2.2183660232 
        0.4100000000         0.2804234396         1.3481931142         3.5145200763         2.2407847525 
        0.4150001000         0.2836438533         1.3430952112         3.3817212826         2.2600008061 
