           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2003539280       306.0020117751       -18.4361476129 
        0.0050000000         0.0461479186         1.2130986854       306.7360109560         0.5858784012 
        0.0100000000         0.0920950514         1.2130986854       306.5525111608         0.5858784012 
        0.0150000000         0.1376414862         1.2207455399       307.1030105465        11.9990940097 
        0.0200000000         0.1825890544         1.2181965884       306.9195107513         8.1946888069 
        0.0250000000         0.2267421927         1.2156476369       306.5525111608         4.3902836041 
        0.0300000000         0.2699087946         1.2105497339       306.0020117751        -3.2185268016 
        0.0350000000         0.3119010457         1.2130986854       306.7360109560         0.5858784012 
        0.0400000000         0.3525362411         1.3048609389       307.1030105465       137.5444657031 
        0.0450000000         0.3916375807         1.2946651330       307.6535099323       122.3268448918 
        0.0500000001         0.4290349384         1.2844693270       308.2040093180       107.1092240804 
        0.0550000001         0.4645655998         1.3303504538       309.4885078848       175.5885177314 
        0.0600000001         0.4980749748         1.3176056963       309.4885078848       156.5664917172 
        0.0650000001         0.5294172669         1.3303504538       310.7730064515       175.5885177314 
        0.0700000001         0.5584561083         1.3507420656       311.5070056325       206.0237593540 
        0.0750000001         0.5850651536         1.3532910171       312.2410048135       209.8281645568 
        0.0800000001         0.6091286288         1.3813294835       314.8100019470       251.6766217880 
        0.0850000001         0.6305418359         1.3864273864       315.1770015375       259.2854321936 
        0.0900000001         0.6492116077         1.3966231924       316.0945005137       274.5030530049 
        0.0950000001         0.6650567137         1.3991721439       318.2964980567       278.3074582078 
        0.1000000001         0.6780082131         1.4348574647       319.9479962139       331.5691310474 
        0.1050000001         0.6880097549         1.4323085132       320.6819953949       327.7647258446 
        0.1100000001         0.6950178233         1.4425043191       322.8839929379       342.9823466559 
        0.1150000000         0.6990019268         1.4501511736       324.1684915047       354.3955622644 
        0.1200000000         0.6999447309         1.4628959310       326.0034894571       373.4175882785 
        0.1250000000         0.6978421336         1.4679938340       328.2054870001       381.0263986842 
        0.1300000000         0.6927032830         1.4985812518       330.9579839289       426.6792611181 
        0.1350000000         0.6845505379         1.4934833489       332.9764816766       419.0704507125 
        0.1400000000         0.6734193701         1.5087770578       335.1784792196       441.8968819294 
        0.1450000000         0.6593582105         1.5087770578       337.0134771721       441.8968819294 
        0.1500000000         0.6424282380         1.5138749607       338.8484751245       449.5056923351 
        0.1550000000         0.6227031135         1.5215218152       341.2339724628       460.9189079436 
        0.1600000000         0.6002686593         1.5215218152       343.6194698010       460.9189079436 
        0.1650000000         0.5752224860         1.5087770578       345.4544677535       441.8968819294 
        0.1700000000         0.5476735674         1.5368155241       348.2069646822       483.7453391606 
        0.1750000001         0.5177417657         1.5291686697       350.9594616109       472.3321235521 
        0.1800000001         0.4855573133         1.5342665726       353.7119585397       479.9409339577 
        0.1850000001         0.4512602412         1.5368155241       356.0974558779       483.7453391606 
        0.1900000001         0.4149997732         1.5495602815       359.0334526019       502.7673651747 
        0.1950000001         0.3769336757         1.5419134271       359.9509515781       491.3541495662 
        0.2000000001         0.3372275709         1.5266197182       359.9509515781       468.5277183492 
        0.2050000001         0.2960542170         1.5470113301       360.3179511686       498.9629599719 
        0.2100000001         0.2535927557         1.5240707667       359.4004521924       464.7233131464 
        0.2150000001         0.2100279333         1.5138749607        79.1962648479       449.5056923351 
        0.2200000001         0.1655492968         1.5113260093        80.4807634146       445.7012871323 
        0.2250000001         0.1203503691         1.5266197182         0.1078530958       468.5277183492 
        0.2300000001         0.0746278069         1.5036791548        -0.6261460852       434.2880715238 
        0.2350000001         0.0285805453         1.5138749607         0.6583524815       449.5056923351 
        0.2400001000        -0.0175919903         1.5087770578         0.1078530958       441.8968819294 
        0.2450000000        -0.0636861427         1.4960323003         2.1263508435       422.8748559153 
        0.2500000000        -0.1095041255         1.4628959310         3.5943492055       373.4175882785 
        0.2550000000        -0.1548456650         1.4272106102         5.0623475675       320.1559154389 
        0.2600000000        -0.1995134837         1.3940742409         7.0808453152       270.6986478021 
        0.2650000000        -0.2433132359         1.3558399686         8.5488436772       213.6325697597 
        0.2700000000        -0.2860543523         1.3176056963         8.5488436772       156.5664917172 
        0.2750000000        -0.3275508700         1.2513329577         9.2828428582        57.6519564437 
        0.2800000000        -0.3676222410         1.1519238497         9.2828428582       -90.7198464667 
        0.2850000000        -0.4060941181         1.1876091705         8.7323434725       -37.4581736271 
        0.2900001000        -0.4427998288         1.1621196557         8.3653438820       -75.5022256554 
        0.2950000000        -0.4775775264         1.1366301408         7.6313447010      -113.5462776836 
        0.3000000001        -0.5102780399         1.1136895775         7.0808453152      -147.7859245091 
        0.3050000001        -0.5407583753         1.0856511111         6.7138457247      -189.6343817402 
        0.3100000001        -0.5688859157         1.0856511111         5.4293471580      -189.6343817402 
        0.3150000001        -0.5945382808         1.0652594992         4.5118481818      -220.0696233629 
        0.3200000001        -0.6176038590         1.0474168388         3.7778490008      -246.7004597827 
        0.3250000001        -0.6379822941         1.0270252269         1.3923516625      -277.1357014053 
        0.3300000001        -0.6555849211         1.0117315180         0.2913528910      -299.9621326223 
        0.3350000001        -0.6703351525         1.0015357121        -0.2591464947      -315.1797534336 
