           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854        -0.0046479578         0.6362442749 
        0.0050000000         0.0127541605         1.2080007824        -0.1374467515         0.6362442749 
        0.0100000000         0.0255040864         1.2207455399         0.1945502328         0.6426496262 
        0.0150000000         0.0382455449         1.2156476369         0.0617514391         0.6362442749 
        0.0200000000         0.0509743056         1.2156476369         0.0617514391         0.6362442749 
        0.0250000000         0.0636861427         1.2207455399         0.1945502328         0.6458523018 
        0.0300000000         0.0763768358         1.2130986854        -0.0046479578         0.6362442749 
        0.0350000000         0.0890421714         1.2156476369         0.0617514391         0.6362442749 
        0.0400000000         0.1016779447         1.2232944913         0.2609496297         0.6458523018 
        0.0450000000         0.1142799604         1.2385882003         0.6593460109         0.6394469506 
        0.0500000000         0.1268440345         1.2819203755         1.7881357577         0.6330415993 
        0.0550000000         0.1393659960         1.2615287636         1.2569405827         0.6586630042 
        0.0600028000         0.1518486600         1.2768224726         1.6553369640         0.6586630042 
        0.0650000000         0.1642669667         1.2691756181         1.4561387733         0.6650683554 
        0.0700000000         0.1766377087         1.2615287636         1.2569405827         0.6714737066 
        0.0750000000         0.1889498062         1.2946651330         2.1201327420         0.6906897602 
        0.0800000000         0.2011991715         1.2742735211         1.5889375671         0.6842844090 
        0.0850000000         0.2133817378         1.2844693270         1.8545351546         0.6906897602 
        0.0900000000         0.2254934604         1.2895672300         1.9873339483         0.7067031382 
        0.0950000000         0.2375303183         1.3074098904         2.4521297264         0.7131084894 
        0.1000000000         0.2494883152         1.3048609389         2.3857303295         0.7451352455 
        0.1050000000         0.2613634808         1.3099588419         2.5185291233         0.7387298943 
        0.1100000000         0.2731518725         1.2972140844         2.1865321389         0.7547432723 
        0.1150000000         0.2848495767         1.3303504538         3.0497242982         0.7707566503 
        0.1200000000         0.2964527096         1.3303504538         3.0497242982         0.7931753795 
        0.1250000000         0.3079574189         1.3252525508         2.9169255045         0.8091887576 
        0.1300000000         0.3193598851         1.3379973082         3.2489224888         0.8155941088 
        0.1350000000         0.3306563224         1.3252525508         2.9169255045         0.8219994600 
        0.1400000000         0.3418429803         1.3532910171         3.6473188700         0.8508235404 
        0.1450000000         0.3529161449         1.3456441627         3.4481206794         0.8668369184 
        0.1500000000         0.3638721398         1.3558399686         3.7137182669         0.8828502964 
        0.1550019000         0.3747114216         1.3660357746         3.9793158544         0.9116743769 
        0.1600000000         0.3854181111         1.3660357746         3.9793158544         0.9180797281 
        0.1650000000         0.3960009340         1.3634868231         3.9129164575         0.9372957817 
        0.1700000000         0.4064522829         1.3634868231         3.9129164575         0.9565118353 
        0.1750000000         0.4167686878         1.3762315805         4.2449134419         0.9693225377 
        0.1800001000         0.4269469260         1.3736826290         4.1785140450         0.9917412670 
        0.1850000000         0.4369830116         1.3915252894         4.6433098231         1.0173626718 
        0.1900000000         0.4468742192         1.3940742409         4.7097092199         1.0493894278 
        0.1950000000         0.4566170627         1.3940742409         4.7097092199         1.0750108327 
        0.2000000000         0.4662083073         1.4195637558         5.3737031886         1.0878215351 
        0.2050000000         0.4756447687         1.4068189983         5.0417062043         1.1134429399 
        0.2100001000         0.4849234979         1.4195637558         5.3737031886         1.1518750472 
        0.2150000000         0.4940408626         1.4272106102         5.5729013792         1.1742937764 
        0.2200000000         0.5029943876         1.4246616587         5.5065019824         1.1999151812 
        0.2250000000         0.5117809164         1.4374064162         5.8384989667         1.2223339104 
        0.2300000000         0.5203975316         1.4272106102         5.5729013792         1.2479553153 
        0.2350000000         0.5288413726         1.4501511736         6.1704959511         1.2863874225 
        0.2400001000         0.5371097995         1.4272106102         5.5729013792         1.2959954493 
        0.2450000000         0.5451995766         1.4476022221         6.1040965542         1.3344275566 
        0.2500000000         0.5531085087         1.4476022221         6.1040965542         1.3632516370 
        0.2550000000         0.5608338064         1.4705427855         6.7016911260         1.4048864199 
        0.2600000000         0.5683729048         1.4603469795         6.4360935385         1.4337105003 
        0.2650000000         0.5757233010         1.4807385914         6.9672887135         1.4593319051 
        0.2700000000         0.5828825545         1.4679938340         6.6352917292         1.4913586612 
        0.2750000000         0.5898482885         1.4628959310         6.5024929354         1.5201827416 
        0.2800000000         0.5966181904         1.4858364944         7.1000875072         1.5586148488 
        0.2850000000         0.6031900125         1.4858364944         7.1000875072         1.5906416049 
        0.2900000000         0.6095615729         1.4960323003         7.3656850947         1.6226683609 
        0.2950000000         0.6157307562         1.4883854459         7.1664869041         1.6578977926 
        0.3000000000         0.6216955142         1.5062281063         7.6312826822         1.7059379266 
        0.3050000000         0.6274538666         1.5189728637         7.9632796665         1.7379646827 
        0.3100000000         0.6330039017         1.5113260093         7.7640814759         1.7667887631 
        0.3150000000         0.6383437768         1.5164239122         7.8968802697         1.8020181947 
        0.3200000000         0.6434717190         1.5266197182         8.1624778572         1.8340449508 
        0.3250000000         0.6483860257         1.5317176211         8.2952766509         1.8820850848 
        0.3300000000         0.6530850656         1.5393644756         8.4944748415         1.9237198677 
        0.3350000000         0.6575672783         1.5189728637         7.9632796665         1.9685573261 
        0.3400000000         0.6618311759         1.5572071360         8.9592706196         2.0198001358 
        0.3450019000         0.6658768376         1.5444623786         8.6272736352         2.0550295674 
        0.3500000000         0.6696984361         1.5521092330         8.8264718258         2.0966643503 
        0.3550000000         0.6732991867         1.5393644756         8.4944748415         2.1447044843 
        0.3600000000         0.6766763990         1.5852456023         9.6896639851         2.1895419428 
        0.3650000000         0.6798289519         1.5521092330         8.8264718258         2.2311767256 
        0.3700000000         0.6827557986         1.5775987479         9.4904657945         2.2728115085 
