           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.1945502328        -0.0491283043 
        0.0050000000         0.0074768483         1.2130986854        -0.0046479578        -0.0459256287 
        0.0100000000         0.0149528436         1.2130986854        -0.0046479578        -0.0459256287 
        0.0150000000         0.0224271329         1.2207455399         0.1945502328        -0.0395202775 
        0.0200000000         0.0298988635         1.2156476369         0.0617514391        -0.0459256287 
        0.0250000000         0.0373671828         1.2207455399         0.1945502328        -0.0491283043 
        0.0300000000         0.0448312389         1.2309413458         0.4601478203        -0.0363176019 
        0.0350000000         0.0522901801         1.2334902973         0.5265472172        -0.0363176019 
        0.0400000000         0.0597431554         1.2360392488         0.5929466140        -0.0331149263 
        0.0450000000         0.0671893146         1.2334902973         0.5265472172        -0.0395202775 
        0.0500000000         0.0746278080         1.2334902973         0.5265472172        -0.0363176019 
        0.0550000000         0.0820577870         1.2334902973         0.5265472172        -0.0331149263 
        0.0600000000         0.0894784039         1.2436861032         0.7921448047        -0.0299122506 
        0.0650000000         0.0968888121         1.2411371518         0.7257454078        -0.0299122506 
        0.0700000000         0.1042881661         1.2411371518         0.7257454078        -0.0331149263 
        0.0750000000         0.1116756217         1.2487840062         0.9249435984        -0.0203042238 
        0.0800000000         0.1190503360         1.2538819092         1.0577423921        -0.0203042238 
        0.0850000000         0.1264114677         1.2640777151         1.3233399796        -0.0042908458 
        0.0900000000         0.1337581770         1.2589798122         1.1905411859        -0.0010881702 
        0.0950000000         0.1410896255         1.2666266666         1.3897393765         0.0053171810 
        0.1000000000         0.1484049769         1.2742735211         1.5889375671         0.0181278834 
        0.1050000000         0.1557033966         1.2742735211         1.5889375671         0.0213305590 
        0.1100000000         0.1629840518         1.2819203755         1.7881357577         0.0341412614 
        0.1150000000         0.1702461120         1.2793714240         1.7217363608         0.0341412614 
        0.1200000000         0.1774887485         1.2946651330         2.1201327420         0.0469519638 
        0.1250000000         0.1847111350         1.2895672300         1.9873339483         0.0501546394 
        0.1300000000         0.1919124475         1.2921161815         2.0537333452         0.0533573151 
        0.1350000000         0.1990918645         1.2768224726         1.6553369640         0.0597626663 
        0.1400000000         0.2062485667         1.3048609389         2.3857303295         0.0853840711 
        0.1450000000         0.2133817378         1.3074098904         2.4521297264         0.1013974491 
        0.1500000000         0.2204905638         1.2972140844         2.1865321389         0.0981947735 
