           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854        -0.0046479578         2.4041212083 
        0.0050001000         0.0167120191         1.2130986854        -0.0046479578         2.4041212083 
        0.0101040000         0.0337610793         1.2207455399         0.1945502328         2.4041212083 
        0.0150000000         0.0500969551         1.2181965884         0.1281508360         2.4009185327 
        0.0200000000         0.0667515091         1.2258434428         0.3273490266         2.4041212083 
        0.0250000000         0.0833680121         1.2309413458         0.4601478203         2.4073238839 
        0.0300000000         0.0999369918         1.2411371518         0.7257454078         2.4073238839 
        0.0350001000         0.1164493329         1.2411371518         0.7257454078         2.4169319107 
        0.0400001000         0.1328949623         1.2513329577         0.9913429953         2.4169319107 
        0.0450000000         0.1492645095         1.2615287636         1.2569405827         2.4265399375 
        0.0500000000         0.1655492979         1.2742735211         1.5889375671         2.4393506399 
        0.0550072000         0.1817629581         1.2742735211         1.5889375671         2.4425533155 
        0.0600000000         0.1978265358         1.2742735211         1.5889375671         2.4425533155 
        0.0650001000         0.2138009041         1.2870182785         1.9209345514         2.4649720447 
        0.0700001000         0.2296530765         1.2844693270         1.8545351546         2.4617693691 
        0.0750000000         0.2453740241         1.2921161815         2.0537333452         2.4745800715 
        0.0800000000         0.2609554142         1.3048609389         2.3857303295         2.4905934496 
        0.0850000000         0.2763880489         1.3023119874         2.3193309326         2.4969988008 
        0.0900000000         0.2916631310         1.3048609389         2.3857303295         2.5002014764 
        0.0950000000         0.3067719530         1.3125077934         2.5849285201         2.5194175300 
        0.1000001000         0.3217061993         1.3227035993         2.8505261076         2.5290255568 
        0.1050000000         0.3364564662         1.3227035993         2.8505261076         2.5418362592 
        0.1100000000         0.3510152359         1.3354483567         3.1825230919         2.5578496372 
        0.1150000000         0.3653739124         1.3456441627         3.4481206794         2.5930790689 
        0.1200000000         0.3795243107         1.3379973082         3.2489224888         2.5930790689 
        0.1250000000         0.3934583645         1.3558399686         3.7137182669         2.6219031493 
