           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854        -0.0046479578        -2.6721196238 
        0.0050000000         0.0096757972         1.2207455399         0.1945502328        -2.6753222994 
        0.0100000000         0.0193497457         1.2207455399         0.1945502328        -2.6657142726 
        0.0150000000         0.0290199969         1.2130986854        -0.0046479578        -2.6753222994 
        0.0200000000         0.0386847033         1.2080007824        -0.1374467515        -2.6817276506 
        0.0250000000         0.0483420180         1.2334902973         0.5265472172        -2.6625115970 
        0.0300000000         0.0579900959         1.2334902973         0.5265472172        -2.6721196238 
        0.0350000000         0.0676270935         1.2283923943         0.3937484234        -2.6689169482 
        0.0400000000         0.0772511694         1.2283923943         0.3937484234        -2.6689169482 
        0.0450000000         0.0868604848         1.2436861032         0.7921448047        -2.6561062458 
        0.0500000000         0.0964532035         1.2411371518         0.7257454078        -2.6657142726 
        0.0550000000         0.1060274926         1.2436861032         0.7921448047        -2.6593089214 
        0.0600000000         0.1155815228         1.2411371518         0.7257454078        -2.6657142726 
        0.0650000000         0.1251134686         1.2513329577         0.9913429953        -2.6464982190 
        0.0700000000         0.1346215086         1.2462350547         0.8585442015        -2.6497008946 
        0.0750000000         0.1441038261         1.2666266666         1.3897393765        -2.6304848410 
        0.0800000000         0.1535586094         1.2564308607         1.1241417890        -2.6432955434 
        0.0850000000         0.1629840518         1.2742735211         1.5889375671        -2.6240794897 
        0.0900000000         0.1723783525         1.2666266666         1.3897393765        -2.6272821653 
        0.0950000000         0.1817397164         1.2742735211         1.5889375671        -2.6176741385 
        0.1000000000         0.1910663549         1.2921161815         2.0537333452        -2.6048634361 
        0.1050000000         0.2003564858         1.2921161815         2.0537333452        -2.5920527337 
        0.1100000000         0.2096083341         1.2946651330         2.1201327420        -2.5792420313 
        0.1150000000         0.2188201320         1.3048609389         2.3857303295        -2.5696340045 
        0.1200000000         0.2279901194         1.3048609389         2.3857303295        -2.5568233021 
        0.1250000000         0.2371165442         1.2997630359         2.2529315358        -2.5440125996 
        0.1300000000         0.2461976625         1.3125077934         2.5849285201        -2.5408099240 
        0.1350000000         0.2552317392         1.3125077934         2.5849285201        -2.5119858436 
        0.1400000000         0.2642170481         1.3227035993         2.8505261076        -2.5119858436 
        0.1450000000         0.2731518725         1.3227035993         2.8505261076        -2.4863644388 
        0.1500000000         0.2820345050         1.3456441627         3.4481206794        -2.4767564120 
        0.1550000000         0.2908632485         1.3328994052         3.1161236951        -2.4639457096 
        0.1600000000         0.2996364160         1.3430952112         3.3817212826        -2.4479323315 
        0.1650000000         0.3083523312         1.3328994052         3.1161236951        -2.4319189535 
        0.1700000000         0.3170093288         1.3583889201         3.7801176638        -2.4127028999 
        0.1750000000         0.3256057547         1.3532910171         3.6473188700        -2.3902841707 
        0.1800001000         0.3341401362         1.3583889201         3.7801176638        -2.3774734683 
        0.1850000000         0.3426103327         1.3660357746         3.9793158544        -2.3486493878 
        0.1900000000         0.3510152359         1.3685847260         4.0457152513        -2.3326360098 
        0.1950000000         0.3593530697         1.3583889201         3.7801176638        -2.3262306586 
        0.2000000000         0.3676222410         1.3762315805         4.2449134419        -2.3006092538 
        0.2050000000         0.3758211698         1.3711336775         4.1121146481        -2.2781905245 
        0.2100001000         0.3839484513         1.3991721439         4.8425080137        -2.2493664441 
        0.2150018000         0.3920049332         1.3762315805         4.2449134419        -2.2429610929 
        0.2200133000         0.4000020267         1.4119169013         5.1745049980        -2.2077316612 
        0.2250387000         0.4079441986         1.3966231924         4.7761086168        -2.1885156076 
        0.2300000000         0.4157078321         1.4042700468         4.9753068074        -2.1564888516 
        0.2350000000         0.4234528980         1.4042700468         4.9753068074        -2.1436781492 
        0.2400001000         0.4311172062         1.4195637558         5.3737031886        -2.1084487175 
        0.2450000000         0.4386988350         1.4246616587         5.5065019824        -2.0828273127 
        0.2500000000         0.4461967928         1.4119169013         5.1745049980        -2.0668139347 
        0.2550000000         0.4536094948         1.4323085132         5.7057001730        -2.0443952055 
        0.2600000000         0.4609355244         1.4272106102         5.5729013792        -2.0059630982 
        0.2650000000         0.4681734819         1.4323085132         5.7057001730        -1.9931523958 
        0.2700000000         0.4753219844         1.4425043191         5.9712977605        -1.9579229641 
        0.2750000000         0.4823796659         1.4348574647         5.7720995699        -1.9355042349 
        0.2800000000         0.4893451779         1.4577980281         6.3696941417        -1.8906667765 
        0.2850000000         0.4962171895         1.4552490766         6.3032947448        -1.8682480472 
        0.2900001000         0.5029945222         1.4577980281         6.3696941417        -1.8394239668 
        0.2950000000         0.5096754774         1.4756406885         6.8344899198        -1.7977891840 
        0.3000000000         0.5162591822         1.4756406885         6.8344899198        -1.7721677791 
        0.3050000000         0.5227442440         1.4756406885         6.8344899198        -1.7465463743 
        0.3100000000         0.5291294238         1.4807385914         6.9672887135        -1.7049115914 
        0.3150000000         0.5354135015         1.4781896399         6.9008893166        -1.6792901866 
        0.3200000000         0.5415952764         1.5087770578         7.6976820791        -1.6376554038 
        0.3250000000         0.5476735674         1.4934833489         7.2992856979        -1.5928179453 
        0.3300000000         0.5536472130         1.5164239122         7.8968802697        -1.5703992161 
        0.3350000000         0.5595150719         1.5062281063         7.6312826822        -1.5319671088 
        0.3400000000         0.5652760228         1.5164239122         7.8968802697        -1.4935350016 
