           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854        -0.0046479578         1.5393987952 
        0.0050000000         0.0184704208         1.2181965884         0.1281508360         1.5393987952 
        0.0100001000         0.0369283484         1.2130986854        -0.0046479578         1.5297907684 
        0.0150001000         0.0553601915         1.2080007824        -0.1374467515         1.5233854172 
        0.0200001000         0.0737534840         1.2207455399         0.1945502328         1.5201827416 
        0.0250001000         0.0920954176         1.2207455399         0.1945502328         1.5329934440 
        0.0300000000         0.1103728549         1.2334902973         0.5265472172         1.5329934440 
        0.0350000000         0.1285737993         1.2309413458         0.4601478203         1.5329934440 
        0.0400001000         0.1466855713         1.2360392488         0.5929466140         1.5361961196 
        0.0450001000         0.1646948345         1.2360392488         0.5929466140         1.5329934440 
        0.0500001000         0.1825894110         1.2411371518         0.7257454078         1.5393987952 
        0.0550001000         0.2003568397         1.2538819092         1.0577423921         1.5490068220 
        0.0600000000         0.2179843971         1.2615287636         1.2569405827         1.5650202001 
        0.0650000000         0.2354605131         1.2666266666         1.3897393765         1.5586148488 
        0.0700000000         0.2527726641         1.2691756181         1.4561387733         1.5586148488 
        0.0750001000         0.2699091354         1.2921161815         2.0537333452         1.5874389293 
        0.0800001000         0.2868573087         1.3023119874         2.3193309326         1.5938442805 
        0.0850001000         0.3036057263         1.3150567448         2.6513279170         1.6066549829 
        0.0900000000         0.3201423968         1.3099588419         2.5185291233         1.6098576585 
        0.0950000000         0.3364564662         1.3099588419         2.5185291233         1.6226683609 
        0.1000000000         0.3525362411         1.3252525508         2.9169255045         1.6386817389 
        0.1050001000         0.3683708384         1.3227035993         2.8505261076         1.6482897658 
        0.1100001000         0.3839485984         1.3430952112         3.3817212826         1.6739111706 
        0.1150001000         0.3992589922         1.3481931142         3.5145200763         1.6835191974 
        0.1200001000         0.4142913586         1.3354483567         3.1825230919         1.6899245486 
        0.1250000000         0.4290349376         1.3634868231         3.9129164575         1.7091406022 
        0.1300000000         0.4434800520         1.3558399686         3.7137182669         1.7411673583 
        0.1350001000         0.4576166247         1.3889763379         4.5769104262         1.7731941143 
        0.1400001000         0.4714342463         1.3736826290         4.1785140450         1.7763967899 
        0.1450001000         0.4849235803         1.3762315805         4.2449134419         1.7892074923 
        0.1500001000         0.4980752336         1.3762315805         4.2449134419         1.8116262215 
        0.1550000000         0.5108797952         1.3966231924         4.7761086168         1.8404503020 
        0.1600000000         0.5233288607         1.4119169013         5.1745049980         1.8628690312 
        0.1650001000         0.5354137394         1.3991721439         4.8425080137         1.9013011385 
        0.1700001000         0.5471255328         1.4272106102         5.5729013792         1.9141118409 
        0.1750001000         0.5584563304         1.4272106102         5.5729013792         1.9557466237 
        0.1800001000         0.5693982420         1.4348574647         5.7720995699         1.9845707042 
        0.1850000000         0.5799434412         1.4348574647         5.7720995699         2.0037867578 
        0.1900000000         0.5900850065         1.4476022221         6.1040965542         2.0326108382 
        0.1950000000         0.5998156609         1.4425043191         5.9712977605         2.0710429455 
        0.2000001000         0.6091288103         1.4552490766         6.3032947448         2.0934616747 
