           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2181965884        96.2617458060         8.1946888069 
        0.0050000000         0.0833680121         1.2105497339        95.8947462155        -3.2185268016 
        0.0100000000         0.1655492979         1.2130986854        96.0782460108         0.5858784012 
        0.0150000000         0.2453740241         1.2105497339        96.0782460108        -3.2185268016 
        0.0200000999         0.3217073853         1.2207455399        95.8947462155        11.9990940097 
        0.0250000999         0.3934597454         1.2105497339        95.7112464203        -3.2185268016 
        0.0300000999         0.4596112883         1.2105497339        95.8947462155        -3.2185268016 
        0.0350000999         0.5192203607         1.2844693270        96.0782460108       107.1092240804 
        0.0400000999         0.5714384398         1.3507420656        96.2617458060       206.0237593540 
        0.0450000999         0.6155222123         1.2921161815        97.5462443727       118.5224396889 
        0.0500000999         0.6508441547         1.3915252894        99.0142427347       266.8942425993 
        0.0550000999         0.6769014668         1.3711336775       100.4822410967       236.4590009766 
        0.0600000999         0.6933232280         1.4093679498       100.6657408920       293.5250790191 
        0.0650000999         0.6998756781         1.4042700468       103.2347380255       285.9162686134 
        0.0700000999         0.6964655443         1.4450532706       104.1522370017       346.7867518587 
        0.0750069000         0.6831165676         1.4297595617       106.1707347494       323.9603206417 
        0.0800000999         0.6600928194         1.4476022221       107.2717335209       350.5911570615 
        0.0850000999         0.6276479865         1.4756406885       109.8407306544       392.4396142926 
        0.0900000999         0.5862687158         1.4577980281       110.7582296306       365.8087778728 
        0.0950000999         0.5365440325         1.4756406885       113.3272267641       392.4396142926 
        0.1000000000         0.4791829742         1.4807385914       114.7952251261       400.0484246983 
        0.1050000000         0.4149997741         1.4756406885       116.8137228738       392.4396142926 
        0.1100000000         0.3449091391         1.4909343974       119.5662198026       415.2660455096 
        0.1150000000         0.2699087946         1.4883854459       121.2177179598       411.4616403068 
        0.1200000000         0.1910663549         1.4756406885       122.5022165265       392.4396142926 
        0.1250000000         0.1095041255         1.4756406885       125.2547134553       392.4396142926 
        0.1300000000         0.0263831279         1.4781896399       126.5392120220       396.2440194955 
        0.1350000000        -0.0571134281         1.4756406885       128.5577097697       392.4396142926 
        0.1400000000        -0.1397969864         1.4577980281       130.9432071080       365.8087778728 
        0.1450000999        -0.2204921484         1.4272106102       132.4112054700       320.1559154389 
        0.1500000999        -0.2980470148         1.4119169013       134.4297032177       297.3294842219 
        0.1550000999        -0.3713592443         1.3813294835       135.5307019892       251.6766217880 
        0.1600000999        -0.4393852526         1.1978049765       135.5307019892       -22.2405528157 
        0.1650115000        -0.5012897085         1.1901581220       135.8977015797       -33.6537684242 
        0.1700000999        -0.5557942941         1.1799623161       134.7967028082       -48.8713892355 
        0.1750000999        -0.6025202688         1.1468259468       135.3472021939       -98.3286568723 
        0.1800000999        -0.6406694935         1.1009448200       134.9802026034      -166.8079505233 
        0.1850000999        -0.6696989220         1.0932979656       132.7782050605      -178.2211661317 
        0.1900000999        -0.6891953264         1.0499657903       132.5947052652      -242.8960545798 
        0.1950000999        -0.6988811794         1.0499657903       131.8607060842      -242.8960545798 
        0.2000000999        -0.6986186051         1.0244762754       129.6587085412      -280.9401066081 
        0.2050000999        -0.6884113410         0.9887909546       128.0072103840      -334.2017794477 
        0.2100000999        -0.6684046854         0.9964378091       126.5392120220      -322.7885638392 
        0.2150000999        -0.6388834289         0.9709482942       124.5207142743      -360.8326158675 
        0.2200000999        -0.6002678004         0.9709482942       123.4197155028      -360.8326158675 
        0.2250000000        -0.5531085087         0.9582035368       122.3187167313      -379.8546418817 
        0.2300000000        -0.4980749740         0.9658503913       119.9332193931      -368.4414262732 
        0.2350000000        -0.4359514463         0.9556545853       118.0982214406      -383.6590470845 
        0.2400000999        -0.3676208201         0.9582035368       116.6302230786      -379.8546418817 
        0.2450001999        -0.2940569778         0.9658503913       114.6117253309      -368.4414262732 
        0.2500000000        -0.2163118961         0.9429098279       112.2262279926      -402.6810730987 
        0.2550000000        -0.1354846276         0.9658503913       111.1252292211      -368.4414262732 
        0.2600000000        -0.0527287639         0.9607524883       108.0057327019      -376.0502366789 
        0.2650000000         0.0307776828         0.9734972457       106.7212341352      -357.0282106647 
        0.2700000999         0.1138476630         0.9938888576       105.0697359779      -326.5929690421 
        0.2750000999         0.1952953775         1.0423189359       104.1522370017      -254.3092701883 
        0.2800000999         0.2739631032         1.0729063537       102.5007388445      -208.6564077544 
        0.2850000999         0.3487310214         1.1085916745       101.7667396635      -155.3947349148 
        0.2900000999         0.4185348264         1.1391790923       101.0327404825      -109.7418724808 
        0.2950048000         0.4824377966         1.1697665101       100.4822410967       -64.0890100469 
        0.3000000999         0.5393603342         1.2972140844       100.6657408920       126.1312500946 
        0.3050000999         0.5886621111         1.2360392488       100.4822410967        34.8255252267 
        0.3100000999         0.6295844059         1.3099588419       101.7667396635       145.1532761087 
