           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.1945502328         0.7227165162 
        0.0050161000         0.0066184894         1.2207455399         0.1945502328         0.7259191919 
        0.0100000000         0.0131939078         1.2080007824        -0.1374467515         0.7067031382 
        0.0150000000         0.0197893967         1.2130986854        -0.0046479578         0.7131084894 
        0.0200000000         0.0263831279         1.2130986854        -0.0046479578         0.7131084894 
        0.0250000000         0.0329745155         1.2080007824        -0.1374467515         0.7035004626 
        0.0300000000         0.0395629741         1.2080007824        -0.1374467515         0.7035004626 
        0.0350000000         0.0461479186         1.2156476369         0.0617514391         0.7131084894 
        0.0400000000         0.0527287639         1.2130986854        -0.0046479578         0.7131084894 
        0.0450000000         0.0593049255         1.2207455399         0.1945502328         0.7227165162 
        0.0500000000         0.0658758193         1.2232944913         0.2609496297         0.7227165162 
        0.0550000000         0.0724408617         1.2105497339        -0.0710473547         0.7035004626 
        0.0600000000         0.0789994694         1.2793714240         1.7217363608         0.7259191919 
        0.0650000000         0.0855510600         1.2564308607         1.1241417890         0.7163111650 
        0.0700000000         0.0920950514         1.2538819092         1.0577423921         0.7291218675 
        0.0750001000         0.0986309930         1.2742735211         1.5889375671         0.7387298943 
        0.0800000000         0.1051579124         1.2666266666         1.3897393765         0.7483379211 
        0.0850000000         0.1116756217         1.2844693270         1.8545351546         0.7643512991 
        0.0900000000         0.1181834113         1.2819203755         1.7881357577         0.7643512991 
        0.0950000000         0.1246807032         1.2768224726         1.6553369640         0.7611486235 
        0.1000000000         0.1311669202         1.2691756181         1.4561387733         0.7739593259 
        0.1050000000         0.1376414862         1.2768224726         1.6553369640         0.7803646771 
        0.1100000000         0.1441038261         1.2895672300         1.9873339483         0.8027834063 
        0.1150000000         0.1505533659         1.2742735211         1.5889375671         0.8059860819 
        0.1200000000         0.1569895327         1.2921161815         2.0537333452         0.8123914332 
        0.1250000000         0.1634117547         1.2844693270         1.8545351546         0.8284048112 
        0.1300000000         0.1698194616         1.2921161815         2.0537333452         0.8348101624 
        0.1350000000         0.1762120841         1.2895672300         1.9873339483         0.8412155136 
        0.1400000000         0.1825890544         1.2972140844         2.1865321389         0.8636342428 
        0.1451762000         0.1891736562         1.2946651330         2.1201327420         0.8636342428 
        0.1500000000         0.1952937742         1.2972140844         2.1865321389         0.8732422696 
        0.1550000000         0.2016203952         1.2921161815         2.0537333452         0.8860529720 
        0.1600000000         0.2079291071         1.2997630359         2.2529315358         0.8892556476 
        0.1650000000         0.2142193495         1.3023119874         2.3193309326         0.9020663501 
        0.1700000000         0.2204905638         1.3099588419         2.5185291233         0.9180797281 
        0.1750000000         0.2267421927         1.3150567448         2.6513279170         0.9404984573 
        0.1800001000         0.2329738056         1.2972140844         2.1865321389         0.9437011329 
        0.1850000000         0.2391844755         1.3150567448         2.6513279170         0.9565118353 
        0.1900000000         0.2453740241         1.3099588419         2.5185291233         0.9757278890 
        0.1950000000         0.2515417772         1.3176056963         2.7177273139         0.9821332402 
        0.2000001000         0.2576873095         1.3125077934         2.5849285201         0.9885385914 
        0.2050000000         0.2638097073         1.3303504538         3.0497242982         1.0141599962 
        0.2100001000         0.2699089163         1.3252525508         2.9169255045         1.0173626718 
        0.2150000000         0.2759839070         1.3278015023         2.9833249013         1.0301733742 
        0.2200000000         0.2820345050         1.3303504538         3.0497242982         1.0493894278 
        0.2250000000         0.2880600510         1.3227035993         2.8505261076         1.0525921034 
        0.2300000000         0.2940600099         1.3609378716         3.8465170606         1.0846188595 
        0.2350000000         0.3000338486         1.3379973082         3.2489224888         1.1038349131 
        0.2400001000         0.3059811553         1.3507420656         3.5809194732         1.1070375887 
        0.2450000000         0.3119010457         1.3430952112         3.3817212826         1.1326589935 
        0.2500000000         0.3177933498         1.3558399686         3.7137182669         1.1614830740 
        0.2550000000         0.3236574257         1.3634868231         3.9129164575         1.1742937764 
        0.2600000000         0.3294927525         1.3532910171         3.6473188700         1.1839018032 
        0.2650000000         0.3352988119         1.3634868231         3.9129164575         1.1999151812 
        0.2700000000         0.3410750880         1.3558399686         3.7137182669         1.2191312348 
        0.2750000000         0.3468210679         1.3787805320         4.3113128387         1.2479553153 
        0.2800000000         0.3525362411         1.3711336775         4.1121146481         1.2639686933 
        0.2850000000         0.3582201001         1.3736826290         4.1785140450         1.2767793957 
        0.2900001000         0.3638722526         1.3711336775         4.1121146481         1.2959954493 
        0.2950000000         0.3694918584         1.3762315805         4.2449134419         1.3152115030 
        0.3000000000         0.3750787565         1.3736826290         4.1785140450         1.3408329078 
        0.3050000000         0.3806323379         1.3889763379         4.5769104262         1.3760623394 
        0.3100000000         0.3861521094         1.3966231924         4.7761086168         1.3856703662 
        0.3150000000         0.3916375807         1.3889763379         4.5769104262         1.4176971223 
        0.3200000000         0.3970882644         1.3991721439         4.8425080137         1.4337105003 
        0.3250038000         0.4025077786         1.3838784350         4.4441116325         1.4497238783 
        0.3300000000         0.4078833358         1.3966231924         4.7761086168         1.4721426075 
        0.3350000000         0.4132267645         1.3966231924         4.7761086168         1.5041693636 
        0.3400000000         0.4185334881         1.4144658528         5.2409043949         1.5393987952 
        0.3450000000         0.4238030352         1.4042700468         4.9753068074         1.5522094976 
        0.3500001000         0.4290350418         1.4119169013         5.1745049980         1.5778309025 
        0.3550001000         0.4342288341         1.4068189983         5.0417062043         1.6098576585 
        0.3600000000         0.4393839529         1.4374064162         5.8384989667         1.6322763877 
        0.3650000000         0.4445001466         1.4144658528         5.2409043949         1.6450870902 
        0.3700000000         0.4495768572         1.4042700468         4.9753068074         1.6739111706 
        0.3750000000         0.4546136338         1.4144658528         5.2409043949         1.6963298998 
        0.3800000000         0.4596100290         1.4323085132         5.7057001730         1.7315593315 
        0.3850000000         0.4645655990         1.4348574647         5.7720995699         1.7507753851 
        0.3900000000         0.4694799036         1.4399553677         5.9048983636         1.7924101679 
        0.3950000000         0.4743525062         1.4348574647         5.7720995699         1.8148288972 
        0.4000000000         0.4791829742         1.4552490766         6.3032947448         1.8404503020 
        0.4050000000         0.4839708783         1.4603469795         6.4360935385         1.8692743824 
        0.4100000000         0.4887157933         1.4577980281         6.3696941417         1.9141118409 
        0.4150001000         0.4934173914         1.4527001251         6.2368953479         1.9429359213 
        0.4200001000         0.4980750667         1.4577980281         6.3696941417         1.9685573261 
        0.4250000000         0.5026884084         1.4628959310         6.5024929354         1.9973814066 
        0.4300000000         0.5072571911         1.4527001251         6.2368953479         2.0326108382 
        0.4350000000         0.5117809163         1.4577980281         6.3696941417         2.0710429455 
        0.4400000000         0.5162591822         1.4730917370         6.7680905229         2.1062723771 
        0.4450000000         0.5206915909         1.4679938340         6.6352917292         2.1318937819 
        0.4500001000         0.5250778360         1.4756406885         6.8344899198         2.1607178624 
        0.4550000000         0.5294172662         1.4756406885         6.8344899198         2.1959472940 
        0.4600000000         0.5337097577         1.4807385914         6.9672887135         2.2279740500 
        0.4650000000         0.5379548421         1.4781896399         6.9008893166         2.2728115085 
        0.4700000000         0.5421521421         1.5087770578         7.6976820791         2.3080409401 
        0.4750001000         0.5463013676         1.4730917370         6.7680905229         2.3336623450 
        0.4800001000         0.5504019840         1.5011302033         7.4984838885         2.3720944522 
        0.4850000000         0.5544536300         1.4807385914         6.9672887135         2.3977158570 
        0.4900000000         0.5584561077         1.5138749607         7.8304808728         2.4425533155 
        0.4950000000         0.5624089801         1.4858364944         7.1000875072         2.4713773959 
        0.5000000000         0.5663118961         1.5164239122         7.8968802697         2.5066068276 
        0.5050000000         0.5701645089         1.5113260093         7.7640814759         2.5642549884 
        0.5100000000         0.5739664765         1.5266197182         8.1624778572         2.5962817445 
        0.5150000000         0.5777174611         1.5036791548         7.5648832853         2.6379165273 
        0.5200000000         0.5814171294         1.5419134271         8.5608742384         2.6827539858 
        0.5250000000         0.5850651530         1.5138749607         7.8304808728         2.7275914442 
        0.5300000000         0.5886612076         1.5317176211         8.2952766509         2.7596182003 
        0.5350000000         0.5922049740         1.5240707667         8.0960784603         2.8108610099 
        0.5400000000         0.5956961373         1.5470113301         8.6936730321         2.8428877660 
        0.5450000000         0.5991343874         1.5215218152         8.0296790634         2.8845225488 
        0.5500000000         0.6025194189         1.5546581845         8.8928712227         2.9261573317 
        0.5550000000         0.6058509312         1.5368155241         8.4280754446         2.9838054925 
